Unnamed: 0,Belo Horizonte,Imóveis residenciais,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Imóveis residenciais.1,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Imóveis residenciais.2,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Imóveis comerciais,Unnamed: 48,Unnamed: 49,Unnamed: 50,Imóveis comerciais.1,Unnamed: 52,Unnamed: 53,Unnamed: 54,Imóveis comerciais.2
,,Venda,,,,,,,,,,,,,,,,,,,,Locação,,,,,,,,,,,,,,,,,,,,Rentabilidade do aluguel (rental yield),,,,,Venda,,,,Locação,,,,Rentabilidade do aluguel (rental yield)
,,Número-Índice,,,,,Var. mensal (%),,,,,Var. em 12 meses (%),,,,,Preço médio (R$/m²),,,,,Número-Índice,,,,,Var. mensal (%),,,,,Var. em 12 meses (%),,,,,Preço médio (R$/m²),,,,,(% - mensalizada),,,,,Número-Índice,Var. mensal (%),Var. em 12 meses (%),Preço médio (R$/m²),Número-Índice,Var. mensal (%),Var. em 12 meses (%),Preço médio (R$/m²),(% - mensalizada)
,Data,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,Total,Total,Total,Total,Total,Total,Total,Total
,2015-09-01 00:00:00,171.49850486609046,192.97183255909238,157.21656896402516,174.45592046213946,171.20930238825989,0.00043980901723407093,-0.002869561700950122,0.0028083647522122654,0.00015202571406521003,0.0003395261423609666,0.03447455798567178,0.07956206639001828,0.02073290929429339,0.03264062388939437,0.020360257633911916,6277.9358592266335,8394.042494284862,5654.709991622939,5610.122282274864,6980.438707718592,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,99.32608455619302,0.005321129785522167,0.01090918621582837,7749.221015003677,98.66247959451846,-0.003965123908593288,-0.06037440656521331,33.89051994759418,0.004699415031281088
,2015-10-01 00:00:00,170.99577769848574,189.38552585290776,157.1364906096969,175.28678557341337,170.3211802528971,-0.002931379302678187,-0.018584612368680295,-0.0005093506037941596,0.004762607706708348,-0.005187347433661811,0.02185126809444271,0.04170455055095945,0.010093532372616343,0.027273168726841268,0.013973641936994685,6259.532847985355,8238.042468322348,5651.829761674425,5636.841093892003,6944.228746902274,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,99.43769983188565,0.0011237257180864214,0.017924929731981898,7757.929013953373,98.8914233936108,0.0023204748150791915,-0.05626231957061767,33.96916204560251,0.00468647040215827
,2015-11-01 00:00:00,170.55065966145625,185.1135426865911,157.1010977881016,176.0213962253626,170.65436046898256,-0.0026030937314390993,-0.0225570731822168,-0.00022523617180175682,0.004190907201282319,0.0019561878070051848,0.00919026058411987,-0.0008542997695907273,-0.0020990071520710085,0.02169786787344896,0.01657509496524745,6243.238697267027,8052.21634148619,5650.556765175231,5660.4645718248785,6957.812962506019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100.03758793874383,0.006032803532989707,0.026716982923695287,7804.731075517435,99.24995786781405,0.0036255365925537174,-0.05671557292978657,34.09231848561723,0.004672230018301656
,2015-12-01 00:00:00,169.96110185038984,182.58638194168682,155.62508959038522,176.9252096866857,170.98989545037279,-0.0034567899780433976,-0.013651949545274059,-0.009395276153367417,0.0051346795372872265,0.0019661670552579263,-3.235761780895352e-05,-0.01758747773971092,-0.02177413246227866,0.023153520484657353,0.016003021353017566,6221.6571323077815,7942.287890264589,5597.468223946131,5689.529243433367,6971.493185129545,100,100,100,100,100,.,.,.,.,.,.,.,.,.,.,22.198770898801985,36.267603763197066,21.80376617311433,17.935718063320255,20.854411940200617,.,.,.,.,.,99.60866752036193,-0.004287592566151651,0.015248279601251413,7771.267568577235,100,0.007557102776657005,-0.036466829339658835,34.349957640307565,0.0047210503077147956
,2016-01-01 00:00:00,170.25175179261228,184.39333159427002,155.21699436507018,177.2710786465021,171.56669402563716,0.0017100968342645452,0.00989640976160148,-0.0026222971269553854,0.001954887946318648,0.0033732904142969172,-0.002557267074054459,-0.015475898724132908,-0.025839876785313742,0.020082475724387372,0.015285417065425522,6232.2967684736195,8020.888025671252,5582.789999104253,5700.651635571583,6995.010056264278,99.6292202724494,97.9755769819562,100.41184806288426,99.77506297064824,100.00507995943708,-0.0037077972755059727,-0.020244230180438045,0.004118480628842655,-0.0022493702935175207,5.0799594370873726e-05,.,.,.,.,.,22.116462356543824,35.533394044521984,21.893564561734117,17.895373991915715,20.85547133586802,0.003294068001544629,0.003964087144499707,0.0035169525195762274,0.0030780096333396885,0.0028731742454748284,100,0.003928699071876185,0.022869231512255173,7801.798540261206,100.38033584547914,0.0038033584547914304,-0.024440423647074105,34.480602842120554,0.004631047761790374
,2016-02-01 00:00:00,170.36773707014785,183.93718476263217,155.24137271277652,176.99014653767424,173.0833889702386,0.0006812574690971895,-0.0024737707578359096,0.0001570597846330395,-0.0015847599674624025,0.008840264441854722,-0.004510211352017457,-0.030026680278453788,-0.02126684412994917,0.014796229740644096,0.020771281551908327,6236.542567196771,8001.04618742147,5583.666830899163,5691.617471071079,7056.847794935089,99.02940077708716,97.21224383000244,99.52104884881457,99.2757079313143,100.14306758297252,-0.006020517813167283,-0.007791055439197245,-0.008871455224206288,-0.005004808059914055,0.001379806141761958,.,.,.,.,.,21.98330980096201,35.25655140157827,21.69933678402642,17.8058110799258,20.884247843306596,0.003275324811532889,0.003960480869873766,0.003485634112629121,0.003070426625616495,0.0028458956901285955,99.4307139613293,-0.005692860386706984,0.009454201114942329,7757.383990406284,99.53853480012279,-0.008386115051977705,-0.020618408453268566,34.19144453962498,0.0046246751935811025
,2016-03-01 00:00:00,170.8877117922997,183.0523235113048,156.1674868761906,176.74935457112716,175.28089510017742,0.0030520727169003896,-0.004810670841076867,0.005965640133365532,-0.0013604823277313046,0.012696227772132942,-0.001696405533520795,-0.043421514063597844,-0.009740341324496526,0.01087907555975609,0.037112928676513945,6255.576948613901,7962.555787829531,5616.976977836916,5683.87412608548,7146.443141892859,98.36158942130146,96.09537168182929,98.4630933485637,99.04718976646895,100.03822730075754,-0.006743566562509459,-0.011489006982764874,-0.010630469759799649,-0.002301853792908302,-0.001046905040412469,.,.,.,.,.,21.83506388805496,34.85148863633733,21.46866264053612,17.76482470615566,20.862384018974215,0.003240422178486438,0.0038952847718794602,0.003428971967362659,0.0030556914772951007,0.002828006102482683,99.08166507265244,-0.0035104735224230047,-0.0010629364582160905,7730.151899304695,98.88785708169067,-0.006536942900944877,-0.019983852409696468,33.96793701896863,0.004606574199492766
,2016-04-01 00:00:00,171.2619998746826,182.93809266092148,156.37117004877348,176.3677995578348,177.92160173039565,0.0021902574413178505,-0.0006240338728957099,0.001304261063920241,-0.002158734973704334,0.015065570202097698,-0.003844802704803696,-0.04573735815526414,-0.014504427873424541,0.004172391777604201,0.04910618552771928,6269.2782725753395,7957.5868833031045,5624.302982206045,5671.604148223367,7254.108382742345,97.73778733726884,95.59624271267363,97.05907949778579,98.76072283001771,100.27874338957743,-0.006341927653901067,-0.005194099990666365,-0.01425929049179515,-0.002892226797415065,0.0024042418114507053,.,.,.,.,.,21.69658749255861,34.670466519536625,21.162534743474367,17.713444804089136,20.912542234919172,0.0032087069484045723,0.0038597588354309263,0.003372381266776362,0.0030531043510577337,0.002785978091751854,98.05442581130045,-0.01036760192310824,-0.01731504394810035,7650.008761607545,97.53370886227498,-0.013693776560422836,-0.025404253361664297,33.50278767921236,0.004585568292913942
,2016-05-01 00:00:00,171.7132652835816,182.0271359669281,157.45992105460886,175.70757501408488,180.29762172002873,0.00263494183899065,-0.0049795899844754694,0.006962607016982572,-0.0037434528604718717,0.013354308675983211,-0.002482475092914327,-0.05346876457413896,-0.010704670324648835,0.004089016257428968,0.05683479960956905,6285.797456196023,7917.961363358415,5663.462793615589,5650.372765451236,7350.981985254525,97.26329521945179,95.72648060192094,96.4097414239415,98.1264217985116,99.66548739470247,-0.00485474585361439,0.0013623745615061462,-0.006690132208178498,-0.00642260418241203,-0.006115513359521209,.,.,.,.,.,21.591256074391527,34.71770068115839,21.020954588180352,17.599678359405466,20.784651303499974,0.0031834494155526766,0.003901972543941873,0.0033202292194554235,0.003050397818083847,0.002720369673297532,97.39028654370979,-0.00677316971769079,-0.019496281635487556,7598.193953923355,96.4434550883498,-0.011178225319665757,-0.03949997249587067,33.1282859696972,0.00455733852871027
,2016-06-01 00:00:00,172.39846388499257,181.53277438917033,158.72360815962972,175.84370291268834,181.7198155248177,0.003990364985951475,-0.002715867472900339,0.008025452423430373,0.0007747412061919071,0.007888034191584563,0.0011708733597484144,-0.05765901864785783,-0.003391770210256828,0.005841039731716791,0.06431900994376738,6310.880082274009,7896.457229639988,5708.914644817619,5654.7503420629755,7408.966782495935,96.9814096602622,96.8052481624841,95.85502945285351,97.47498164917185,98.79459040072001,-0.0028981699473947242,0.011269270047117166,-0.005753692136241233,-0.006638784309055795,-0.00873820032137573,.,.,.,.,.,21.528680944910224,35.108943825549346,20.900006487070055,17.482837890868616,20.603030856800046,0.003155899095252401,0.003954336740105676,0.003271459789124622,0.0030272796226087028,0.002672314069228931,96.83763394940406,-0.005674617191496618,-0.023144400279498045,7555.077111888095,95.18524940880106,-0.013046045254145168,-0.043507075958115426,32.69609285174427,0.004508293053233947
,2016-07-01 00:00:00,173.42565199744547,181.22998274076974,160.61980309314913,176.6964221675545,182.18576881523606,0.005958220794462144,-0.0016679723505545066,0.011946521097305094,0.004849302197017369,0.0025641303292800307,0.008583729692432707,-0.061104521521096355,0.01482425702709489,0.012842425855187578,0.06105641452069266,6348.48169921157,7883.286157313613,5777.116314064647,5682.171935320325,7427.9643389315615,96.70373615628921,97.24792748071067,95.73864012649774,97.09440646269971,97.19173406681476,-0.002863162176603858,0.004572885526655939,-0.0012142224254703656,-0.00390433709279267,-0.0162241305662984,.,.,.,.,.,21.467040839916585,35.26949300662538,20.87462923050098,17.414578998404018,20.268764594117847,0.0031241899163145332,0.0039962881294635525,0.0032231544513976616,0.0029995938093170665,0.002617024327365158,97.5190806832667,0.0070370031368039146,-0.01452406825440511,7608.242213223248,94.06970969083653,-0.011719670063304752,-0.05352406754802064,32.31290543116265,0.004399790580299876
,2016-08-01 00:00:00,174.66882205228936,182.04738149163,162.0212018931318,177.91568317461892,183.4033158830877,0.007168317031105543,0.004510284327673542,0.00872494407909304,0.006900315196581912,0.006682997666444702,0.01893391497320973,-0.05931874672767956,0.03345479166905063,0.01998677065255694,0.0715865525073609,6393.989628697691,7918.842019319512,5827.521330843277,5721.380712675208,7477.605407275076,96.7602507383269,97.83590403277105,95.2769006669591,97.48645515995672,96.7859703856316,0.0005844094994049559,0.006046160234900616,-0.004822916420460526,0.004037809298598694,-0.004174878502571105,.,.,.,.,.,21.47958638250755,35.48273801274715,20.773952638414173,17.484895747414956,20.184144964540188,0.003097929614802812,0.00399381444258538,0.0031768701343513487,0.0029859369465851026,0.0025897939043203707,97.8484422623894,0.0033774065220367787,-0.009634710131686153,7633.938340095425,93.08912356810849,-0.010424036875959011,-0.06023025125987225,31.976074513378833,0.0043229557568347995
,2016-09-01 00:00:00,175.45688660997143,182.66462320387248,163.32318013616384,178.61851632328649,183.3861125800376,0.004511764311584929,0.003390555289425408,0.008035851035661542,0.003950372087084457,-9.380039268805992e-05,0.023081144334009096,-0.053413025199227415,0.03884203307818024,0.023860444805313463,0.07112236322395482,6422.837802913093,7945.691291014238,5874.350424165073,5743.9822953421435,7476.904004951508,96.65596396037797,97.81205113574491,94.86477250792366,97.33753053072743,97.44030984070943,-0.001077785321484448,-0.00024380514762921244,-0.004325583180712637,-0.0015276443172020772,0.006760684967776905,.,.,.,.,.,21.456435999592923,35.47408713856766,20.684093178284527,17.45818504578955,20.320603609989384,0.003077317449898424,0.00396762947897235,0.0031365324809258387,0.0029708754306851863,0.00260111933332369,97.87838538592818,0.00030601533194058003,-0.014575216336508379,7636.274442270583,92.39445486034029,-0.007462404641289215,-0.06352997370366531,31.737456106519986,0.004265755754364422
,2016-10-01 00:00:00,175.77106998587476,182.9052500418362,164.16634019002908,178.2547557109818,184.05073359526543,0.0017906585599100394,0.0013173149444222728,0.005162525326547453,-0.0020365224154382214,0.0036241621891502348,0.027926375444247586,-0.03421737633796085,0.044737218917490384,0.016932081490680373,0.08060978277617825,6434.338912403793,7956.158268895657,5904.67690700684,5732.284546643799,7504.001517738159,96.6134824346846,97.83143962151658,94.5412662803349,97.16440151129798,98.34684240424191,-0.00043951272071308305,0.00019822185044206274,-0.003410182927089605,-0.0017786461037738676,0.009303465526889503,.,.,.,.,.,21.447005623029934,35.48111887776301,20.61355663686561,17.42713311297889,20.50965564516051,0.003066639052991699,0.003928246846721205,0.003110677532050742,0.0029715237990142447,0.0026149284692443112,97.03979153561387,-0.008567712340245335,-0.024114679848043608,7570.849039498041,92.51639735830574,0.0013198032084261136,-0.06446490318913678,31.779343302916647,0.004301627526998598
,2016-11-01 00:00:00,176.26304809702845,185.09685092444624,164.66081246633283,178.0248802864742,184.84399915090603,0.00279897090683468,0.011982164984923797,0.0030120198557838243,-0.0012895892936529332,0.0043100374562211885,0.033493792676682066,-9.01703997590042e-05,0.04812006271546099,0.01138204845589641,0.08314840970326398,6452.348439824326,8051.49026991973,5922.461911092734,5724.892253864275,7536.344045351152,96.52010408046401,97.29965121129673,94.69106383128576,97.21680363352242,97.98244969565071,-0.000966514733424713,-0.005435761880610115,0.0015844673637719821,0.0005393140019325105,-0.0037051795429628937,.,.,.,.,.,21.426276776107432,35.28825196428587,20.64621814460799,17.43653180988026,20.433663688630848,0.0030564982640551575,0.003847857633906133,0.0031103624243451057,0.0029767605133272025,0.0025924373962862763,96.55123383122012,-0.005034612056173446,-0.03485044151262939,7532.732751648315,93.01132438855973,0.005349614169877143,-0.06285779473642938,31.94935052815932,0.0043282065668907395
,2016-12-01 00:00:00,178.01121187514917,194.2974597457977,166.286904884823,177.98557904840717,185.32468705502404,0.009917925492576302,0.049706998122334416,0.009875406261721531,-0.00022076261477488502,0.0026005058661687282,0.04736442596050905,0.06413993025970077,0.06850961707074577,0.005993319796535834,0.08383414450833282,6516.342350902645,8451.705681648624,5980.948628534346,5723.6284116810075,7555.942352250554,96.4657714409149,96.08049041752585,94.75437266088016,98.03687112554368,97.25036829705522,-0.000562915260677914,-0.012529960576357484,0.0006685829373214372,0.008435450059772222,-0.007471556394736644,-0.03534228559085095,-0.039195095824741455,-0.052456273391198405,-0.019631288744563213,-0.02749631702944777,21.414215597930653,34.8460915583648,20.66002185377969,17.583616803178135,20.28099241803016,0.0030283634393430798,0.003604064991804316,0.003081626138841094,0.0030029648535179997,0.0025666096982704507,96.89576163170526,0.003568341768551762,-0.027235640795035265,7559.612116557359,93.58771065451812,0.006196947196994002,-0.06412289345481881,32.14733896636058,0.0043282065668907395
,2017-01-01 00:00:00,180.55357380676796,203.35517273322137,168.27440729973227,178.9113896253009,185.9429978822418,0.014282032602541388,0.04661776329589683,0.011952248532654367,0.005201604432468825,0.0033363651494210476,0.06050934516494477,0.10283365984554171,0.08412360378497641,0.00925312234416853,0.08379425819358843,6609.408964807559,8845.705296562306,6052.434413003628,5753.400462597012,7581.151734985638,97.0518201359212,96.91943597474838,95.51721581308311,98.90823103217016,96.21561061283717,0.006075198344992613,0.00873169520239569,0.008050743525400203,0.008888083601838367,-0.01064014154740611,-0.025869921790815487,-0.010779635494285622,-0.048745564833502675,-0.008687861602583724,-0.03789276852872836,21.54431120509052,35.15035700884721,20.826350390953635,17.73990145934747,20.065199787980447,0.003027299770869336,0.0032883878777633197,0.003103194879884037,0.0030316024125854914,0.0025569440392663187,97.31638805392411,0.004341019825176913,-0.02683611946075881,7592.428542625982,94.08113415830044,0.005272310865726964,-0.06275334341255234,32.316829730897126,0.004355632528543465
,2017-02-01 00:00:00,183.55647210208082,213.7839494323028,170.83565590851052,180.02562618397917,186.4352060176292,0.01663161925848448,0.0512835575260372,0.015220666350148527,0.006227868225783992,0.002647091533390989,0.07741333693070418,0.1622660731063561,0.10045185070983709,0.017150557280649625,0.07714094995959697,6719.334138233853,9299.344532996933,6144.556497810114,5789.231882528231,7601.21973755667,97.57002289227489,98.00129936629666,95.94003692466451,99.38472697786189,96.11871371383654,0.005339443975681663,0.01116250193439167,0.004426648201396607,0.004817556038756116,-0.0010070808508458328,-0.01473681425274187,0.008116832872143931,-0.035982457636575815,0.0010981442370878725,-0.04018604548738869,21.65934584776475,35.54272293695303,20.918541317453407,17.82536442874989,20.044992509505576,0.0029885719677058796,0.003142997549828905,0.003068623968052661,0.0030262030261049297,0.002547011247427651,98.05056115975606,0.007544187782895738,-0.013880548037802698,7649.707249279769,94.17056540168187,0.0009505757363739062,-0.05392855550084208,32.34754932511585,0.004337954100152011
,2017-03-01 00:00:00,184.44927031903885,215.08707167200663,171.60733054003524,181.13218603667806,186.71329482398198,0.004863888517434116,0.006095510178216025,0.004517058382343732,0.006146679648640969,0.001491611012173753,0.07935947169344804,0.17500323156905173,0.09886720963938767,0.024796873947209752,0.06522330752173922,6752.016230393611,9356.028782248553,6172.311818244331,5824.81643632183,7612.557800623162,98.09860852798187,99.6645455335873,96.51954554636394,99.4707823644143,95.73043737776563,0.005417500376017992,0.01697167464151658,0.006040321020039729,0.0008658814001831814,-0.0040395498552642526,-0.0026736137029383933,0.03714199538741059,-0.019738845653767045,0.0042766745724345245,-0.04306143800450268,21.77668536203932,36.14594246651256,21.04489602228179,17.84079908026023,19.96401976291503,0.002987213213220557,0.003167687058997149,0.0030720101061162504,0.003009674747347326,0.0025354273889017643,98.13462482880215,0.0008573502084207929,-0.009558178530365558,7656.265727384296,94.14857762695151,-0.00023348882569178595,-0.04792579791494589,32.339996533809924,0.0043447109386059325
,2017-04-01 00:00:00,184.95850937299247,216.06847858280528,171.73347904955736,181.82179792218713,187.19113800230346,0.0027608623936152487,0.004562835428319984,0.0007350997718171701,0.0038072299606068715,0.0025592348888274726,0.07997401354843459,0.18110162536400476,0.0982425916234575,0.030924003009766388,0.05209899293709097,6770.657618085185,9398.71880184458,6176.849083253507,5846.99285197323,7632.040124139733,98.21652738414122,99.47938137622981,97.09770668663002,99.38804308672442,95.72855825474801,0.0012020441260968354,-0.0018578738945343946,0.0059900938923128436,-0.0008317947815747982,-1.962931612019259e-05,0.004898208358455669,0.04062020172934444,0.00039797604762070726,0.0063519204672735086,-0.04537537050252216,21.802861898764622,36.078787863610685,21.170956925409214,17.825959196686146,19.963627882860074,0.0029790629010217756,0.0031268168965263156,0.0030877040107784633,0.0029945748844505014,0.002532992328851625,97.98327006390814,-0.0015423176596236058,-0.0007256760396440187,7644.457333546179,93.79053690607076,-0.003802932873818089,-0.038378238660952246,32.21700969785233,0.00433743859162298
,2017-05-01 00:00:00,184.29025837551393,213.26962920561553,171.041033194666,181.88318721502924,187.1690450069189,-0.003612977849702048,-0.012953529341935631,-0.004032095889069746,0.0003376343955656763,-0.00011802372494944019,0.073244155430634,0.17163645998563504,0.08625123173627824,0.03514710279536515,0.03811155810785083,6746.195382083127,9276.972222068285,6151.943435457517,5848.966997870683,7631.139362335319,98.09755715780344,98.69467406144979,97.42989294587375,99.28619539559809,95.56613907666855,-0.001211305566449791,-0.007888140275141705,0.003421154531649445,-0.0010247479270465588,-0.001696663786027492,0.008577356303519412,0.031007025860191106,0.010581415392935778,0.011819177504178269,-0.04113107180020481,21.776451970782112,35.794193323985446,21.243386040633933,17.807692081951725,19.929756318393494,0.0029852205226877848,0.0031365562849104156,0.0031099580678173727,0.0029895334412473025,0.002530133682017299,97.75291123184635,-0.0023510016751996134,0.0037234174064557646,7626.4852015490205,93.62333469720254,-0.0017827193913568379,-0.029241179596519062,32.15957580993244,0.004343592109228701
,2017-06-01 00:00:00,183.86322597656863,211.97522621911517,170.394684868405,181.77163978991805,187.42328934910728,-0.0023171729352897395,-0.006069326379577602,-0.0037789079859298245,-0.0006132915681718362,0.001358367470320524,0.06650153274697534,0.16769672546667658,0.07353081777877413,0.033711396990844245,0.03138608636497686,6730.563280727587,9220.66724983828,6128.695807280278,5845.379875728374,7641.5052538065975,98.32120338563254,98.91138064723965,97.8081700265914,99.2770495819833,96.01746714457492,0.0022798348328831194,0.0021957272553018523,0.0038825566700334815,-9.211566198438667e-05,0.004722677637361735,0.013814954124339973,0.021756387434909374,0.02037598428466958,0.018487491890969432,-0.02811007409293176,21.826098684521707,35.872787609848466,21.325864690800092,17.80605171460718,20.023878132876437,0.0029988766115781242,0.0031609350826381083,0.003136120361369011,0.002990785385718952,0.0025372510040512874,97.80000617307877,0.0004817753316904358,0.009937998115252755,7630.159453986627,92.74797022282519,-0.00934985361511059,-0.025605639540936198,31.858888483785524,0.004299349518428846
,2017-07-01 00:00:00,183.7469946503005,212.00737481954945,170.57467261524306,181.39760567194332,187.06434745996887,-0.0006321618999708316,0.00015166206451423597,0.001056299068113978,-0.002057714384966989,-0.001915140270907348,0.059514509727817355,0.1698250566122026,0.06197784663153105,0.02660599148935172,0.02677804461050104,6726.308475056168,9222.065675269589,6135.169542950262,5833.3517534724915,7626.870699364681,98.53857479551262,99.2617262878308,97.79387488749556,99.58786160072596,96.3480101343735,0.0022108294283939775,0.003542015471815237,-0.000146154856919885,0.0031307539864587784,0.003442529777429702,0.01897381334117232,0.02070788405767887,0.021467139686570436,0.025680728981891887,-0.008681025609248216,21.874352465800477,35.9998495785797,21.322747812097514,17.861798081995772,20.092810929608486,0.003005783437764327,0.0031660499506381925,0.003132576729641293,0.0030064928833851185,0.0025472538005149358,98.33039330491656,0.005423180964826881,0.008319526968111335,7671.53918949608,92.03493382732654,-0.007687892185517278,-0.021630510715907936,31.613960783971763,0.004249023229344259
,2017-08-01 00:00:00,183.6302958440539,211.98289450151722,170.54605517571227,181.24526123739685,186.74043965633783,-0.0006351059317662255,-0.00011546918145215814,-0.00016777074281916412,-0.0008398370749281004,-0.0017315314651304454,0.05130551455303123,0.16443803126750023,0.05261566500539483,0.01871435954024392,0.01819554764962583,6722.036556644771,9221.000810894768,6134.14024099872,5828.452688398828,7613.664532768248,99.25210894373123,100.06123190590469,97.98720678845946,100.33193095061455,98.14537027575153,0.0072411657028665435,0.008054520588887946,0.0019769326165500743,0.0074714863631851714,0.018654875579384708,0.025752911824744817,0.022745513471089662,0.0284466234997951,0.029188421981176216,0.014045422954417575,22.032748276648245,36.28981110820724,21.364901447721717,17.995252262787368,20.467639817540434,0.0030273759047640134,0.0031823719262489424,0.003140074934029267,0.003031771465230141,0.0025959249633075417,98.68012058237883,0.003556654923343957,0.008499658254744746,7698.824207124028,91.23399832958202,-0.008702516147262222,-0.019928485384967387,31.338839779770332,0.004197574283414882
,2017-09-01 00:00:00,184.22399448575445,215.05760753206084,170.56846185049156,181.36874354828277,187.0788714058184,0.003233119235426984,0.014504533668973108,0.00013138195871030447,0.0006812995277387541,0.0018123109815067575,0.049967305616630986,0.17733583963893462,0.04436162526523946,0.015397212347338929,0.020136523828482966,6743.769702337301,9354.747127618019,6134.946156358586,5832.423610462883,7627.4628606104925,99.40644382727173,99.50744121904373,98.39440812729505,100.8719580580618,97.8691084611165,0.0015549783796330867,-0.0055345179777692485,0.004155658194387247,0.005382405205707176,-0.0028148226845428038,0.028456390627082717,0.017333141096754323,0.037207021384851435,0.03631104578124278,0.0044006286629019176,22.067008723862333,36.08896449621901,21.45368667549522,18.09211000224461,20.410027040682973,0.0030193561664458753,0.003102285284600111,0.003152832320423004,0.0030456236347005975,0.0025813462721299063,98.58429445974035,-0.0009710782888483253,0.00721210378602799,7691.3480460868295,91.11160213548217,-0.001341563412114139,-0.01388452074096036,31.296796738943684,0.0041995911153904966
,2017-10-01 00:00:00,185.15771896153848,219.62099200991815,170.56190162490861,181.61471390891913,187.8655860988837,0.0050684194444400674,0.02121935852549178,-3.84609529322659e-05,0.0013561893622034858,0.0042052567836949,0.05340269577023138,0.20073640291726935,0.038957812103726175,0.018849192463538333,0.02072717901797283,6777.949955825454,9553.248860834261,6134.710200483225,5840.333481319256,7659.538300547456,99.38565682573375,99.5249114855044,98.56225184478998,100.73695893989428,97.60476606179856,-0.00020911120786187918,0.00017556743743638373,0.0017058257749545521,-0.0013383215788256944,-0.0027009789245496484,0.02869345272719337,0.017310098579141897,0.042531539111524186,0.03676817201597116,-0.007545502471682286,22.062394265014184,36.095300543235346,21.49028292719408,18.067896941022116,20.3548999877966,0.0030052761840820537,0.0030479671007005334,0.0031583488010377566,0.003037145102864805,0.002563821789764059,98.50105449021412,-0.0008443532510162409,0.015058389259461125,7684.853831359418,91.16009836951778,0.0005322728708414315,-0.014660092994490004,31.31345517479206,0.004205968592309146
,2017-11-01 00:00:00,186.16448041110857,225.88601137569992,170.48272153978945,181.41812597465594,188.5034523287914,0.00543731827771769,0.028526505178060782,-0.00046423078287011747,-0.0010824449739340338,0.003395333031202162,0.056174180697417864,0.22036658240016838,0.03535698012328825,0.01906051380414575,0.019797522206267626,6814.8038270057195,9825.769663930154,6131.862279164173,5834.011641696303,7685.544983943063,99.04574094190605,98.4307913764389,99.53955133418886,99.9539727565753,96.38772965061206,-0.00342017042181162,-0.01099342961209129,0.009915555611877371,-0.007772581101898814,-0.012469026465530768,0.02616695128443447,0.011625326001279968,0.051203221367771334,0.02815530876093364,-0.016275568226678527,21.986937116714635,35.698489397386005,21.703371022673654,17.92746274670727,20.101094201145536,0.002982794646581464,0.0029435871759778145,0.0031919653848314932,0.0030166994893489982,0.0025260675812596,98.37298377405007,-0.0013001963971540239,0.018868220224037113,7674.862012095229,90.70560530282519,-0.004985657922946743,-0.024789659763388316,31.157336998905024,0.004190249259872447
,2017-12-01 00:00:00,186.5053476964694,227.39060272135848,171.0482189591795,181.01406529999224,188.770642227422,0.0018310006538740727,0.0066608433895273406,0.003317036555273994,-0.0022272343102041547,0.0014174270833222742,0.04771685857224384,0.1703220568033006,0.028633127050229135,0.01701534623072698,0.01859415076942672,6827.28173726899,9891.217576843163,6152.201890496066,5821.017930801786,7696.438683553396,98.85123474666234,97.65713707331606,100.35794347683071,98.90574075525419,96.85218218062414,-0.001963801708119739,-0.007859880961071156,0.008221778495808582,-0.010487146957869717,0.0048185856404715,0.02472859823868756,0.01640964413210999,0.059137859906532864,0.008862682169832325,-0.004094443274649584,21.94375913204851,35.417903520232485,21.881811331834424,17.739454810300817,20.197953045020938,0.0029755245447795407,0.0029149034489216303,0.003207355461806942,0.002992300593916697,0.0025374792425293608,98.34590617138616,-0.0002752544613885378,0.014966026534708687,7672.7494720858585,90.15358081756519,-0.006085891642716418,-0.036694239157426645,30.967716822054086,0.004164648711039072
