Unnamed: 0,Índice FipeZAP,Imóveis residenciais,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Imóveis residenciais.1,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Imóveis residenciais.2,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Imóveis comerciais,Unnamed: 48,Unnamed: 49,Unnamed: 50,Imóveis comerciais.1,Unnamed: 52,Unnamed: 53,Unnamed: 54,Imóveis comerciais.2
,2012-09-01 00:00:00,102.46781982396897,103.19833499713879,102.12889050830842,102.28854263314929,101.91953934744997,0.007864171025109066,0.00783351197202739,0.009480366135553905,0.006380175830537625,0.0029551139752410673,0.14680360620027644,0.13583151153474082,0.1549596860887319,0.15218998966372776,0.13549277352791522,5461.572217481101,6302.521381931571,5007.465824418566,5205.243848677732,6119.5743450330465,136.00593256946755,141.94714698158856,131.15428574110496,135.80228677251034,137.1826037262213,0.008995472936802737,0.009367569981995127,0.007789118073703434,0.006848681872890559,0.01674837150616933,0.12305090267365926,0.12580960183112389,0.1120677019325651,0.1268372930689683,0.14268961169068617,25.39682718689689,31.96370232210058,23.760669042708265,22.406317454994255,25.161064924439696,0.004550608381409572,0.004824804524951814,0.004537481919450295,0.004299900650947189,0.004416848954037149,88.73472823414588,0.008919501321454774,.,8627.296799759906,106.01778856829361,0.0060370563340782155,.,45.926762909886314,0.005747560382649284
,2012-10-01 00:00:00,103.19420280053673,104.34835353780208,102.94424611023881,102.91822373063822,101.82571423482263,0.007088888763473405,0.01114377030109229,0.007983594043490317,0.006155929894780328,-0.0009205802265990721,0.13697359954347643,0.13673257116955884,0.14581246476994325,0.14076669582536594,0.1123644349870041,5500.288695404502,6372.75523252954,5047.443398747375,5237.286964895428,6113.940785895807,136.51288236773007,141.3991089381797,131.95570501380982,136.2438246867002,140.2715972165958,0.0037274094496105616,-0.003860859869765015,0.006110507698443383,0.003251329006922459,0.02251738490500794,0.1166143535835662,0.10532319355064401,0.11479810115891187,0.12085273034847077,0.15032472109386608,25.491491560543455,31.840294946516064,23.905858793813902,22.47916776487399,25.727626307963202,0.004516247229012986,0.0047352976071981506,0.0045230882624542725,0.004266989763382883,0.004475866198612663,89.4056472184264,0.007560951587186301,.,8692.527373191178,106.31293776316316,0.0027839591719028365,.,46.0546211427251,0.005709637001593857
,2012-11-01 00:00:00,104.13642728320632,106.09789166667066,103.92064324105633,103.78557669818443,101.78280028392156,0.009130595102234622,0.016766322318969483,0.009484717871185764,0.008427593637996224,-0.0004214451253649178,0.13116473651240423,0.1404326240371958,0.1396913627186731,0.13488238392859686,0.09868084638645014,5550.509604427639,6479.602900818029,5095.316975355273,5281.424691201142,6111.364095354821,137.37913146351963,142.0151891049776,132.74108646507224,137.60579172216546,141.1769680513135,0.006345548352397354,0.0043570300507852384,0.005951856732380102,0.009996541410938645,0.00645441310060601,0.11527682222530511,0.10321689221102748,0.11996734568927536,0.1166073157389067,0.13795588069883302,25.65324905281561,31.979024068423897,24.048143040419195,22.703881696318987,25.89368303625281,0.004493554872227734,0.004691186611775537,0.004501201109170453,0.004265632175084525,0.004460414278713324,90.54689085996489,0.012764782505855811,.,8803.485594536163,106.82494378871401,0.00481602744053098,.,46.27642146191172,0.0056567508423751136
,2012-12-01 00:00:00,105.19345215787885,108.06438341935328,104.62422426253515,104.81467234272992,102.9216406817484,0.010150385434271405,0.018534692082862184,0.006770368230369596,0.009915594028428192,0.011188927742703737,0.13028217670675413,0.14993213999180943,0.13028337721889227,0.13490704091743844,0.10518958916173937,5606.849416269206,6599.700345403912,5129.814147528881,5333.793154330809,6179.7437066271,138.11141471191854,142.3272088476674,133.64055822177698,139.2350179866035,140.5979645895149,0.005330381991775554,0.0021970871190347043,0.006776136768636561,0.011839808804905184,-0.004101260069476405,0.10580077054911485,0.09488677646894761,0.10801441574139292,0.11081895832929223,0.12363532406810185,25.789990669597273,32.049284770283926,24.21109654669281,22.972691314732593,25.787486307964546,0.004474830001849132,0.004651444661536642,0.004490774509084486,0.004278433388264915,0.004400037228360935,91.79698264786258,0.013806015601695578,.,8925.026654003632,107.7674218179962,0.008822640067532094,.,46.684701672083584,0.005629546216010425
,2013-01-01 00:00:00,106.18713648090106,109.20426832593806,105.58400065986481,105.9436956385018,103.63700301316376,0.009446256422223322,0.010548201641620954,0.009173558075052268,0.010771614989932968,0.006950553126405933,0.12811178614125973,0.14532104410791247,0.12546929309059784,0.13613363798353295,0.10553849362120271,5659.813153576079,6669.315315421509,5176.872795525463,5391.2467206252,6222.696343567585,139.9452276720781,144.94145843328036,135.16963448763332,140.816389426594,141.76302952730163,0.013277779856101256,0.018367883462191755,0.011441708162568598,0.011357569833061819,0.008286499318736382,0.10875519091837216,0.11043295194671132,0.10017142829787984,0.11185781034345577,0.12764743283161706,26.13242448819909,32.63796229799109,24.488112847675843,23.233605260593045,26.001174295687413,0.004479984069857872,0.004734688914035333,0.004443250333668447,0.004282972914079695,0.004443356287229123,93.08766521449444,0.014060185088903984,0.14939261466513853,9050.514180682325,108.42850712605716,0.006134370637328903,0.12133583952823734,46.97108293523328,0.005568357031175563
,2013-02-01 00:00:00,107.17218436448827,110.5292571808986,106.56265471519312,106.84509663538797,104.33025706591928,0.009276527423492395,0.012133123322669763,0.009268961672337216,0.008508302371874207,0.00668925222265902,0.12223193299412416,0.14160466311552788,0.11829978662676321,0.12781100427727443,0.09857972328015352,5712.31656550707,6750.234940621288,5224.8570310497535,5437.117077885655,6264.3215289147265,141.4484201849431,146.80277403251776,136.50398442984093,142.25516302585234,142.87557109073174,0.010741291702974873,0.012841844006242054,0.009871669382443294,0.010217373170247155,0.00784789636014269,0.10661308471512054,0.11002534462750657,0.09333096473229618,0.11320805143699197,0.12806091285207066,26.413120482532797,33.0570939185035,24.729851401508057,23.470991675630742,26.205228816801974,0.00448135776683148,0.004738027756339018,0.004446339582352397,0.00428459944882964,0.0044258511996534645,94.18386978299901,0.011776045365180104,0.1479892504614133,9157.093446252245,109.27959488636736,0.00784929888706061,0.10986508137055773,47.33977300424084,0.005531978567119972
,2013-03-01 00:00:00,108.09293604698776,111.40384373392607,107.61580943306343,107.52970619412491,105.37441654744026,0.00859133074462731,0.00791271537811993,0.009882962475785132,0.006407496275408722,0.010008213445321367,0.11625951994510642,0.13304486578984975,0.11146278868279258,0.11719619804193204,0.09579583061686403,5761.392966439354,6803.647628441864,5276.494097028961,5471.955385311168,6327.0161958662275,142.98135303365845,148.81424825441223,138.06659702531866,143.1852002132937,144.26471897785524,0.010837398160481772,0.013701881556059302,0.011447377173674089,0.006537809719232078,0.009722780994109446,0.10516062643876056,0.1092345566030617,0.09055933345137812,0.11346520564609164,0.1251823973292654,26.699369985862777,33.510038303962354,25.012943337950034,23.624440553127698,26.460016517488263,0.004478221120769869,0.004740405772069935,0.004445136602668049,0.004271362211030487,0.004420686419488719,95.28664549585766,0.011708753477633222,0.14874734849746996,9264.311595986064,109.25450748728586,-0.0002295707547926879,0.09428625111860844,47.32890517682054,0.005491911034510052
,2013-04-01 00:00:00,109.24961456242832,112.40547268404059,108.84560369061121,108.55200645079364,106.67575418195068,0.010700778031764831,0.00899097299108267,0.011427635623673972,0.009507142657147825,0.012349654471629274,0.11434535807434143,0.13288411791760502,0.10843329685672165,0.1114921723107345,0.09283151627269781,5823.044353726992,6864.819040510029,5336.791948940274,5523.978045772869,6405.152659721578,144.19544149530844,150.05003220460097,139.63046035756707,143.94417030381638,144.86707865139022,0.008491236345792491,0.008304204501144651,0.011326876782236001,0.0053006182859127084,0.004175377582286381,0.10021722820069967,0.10080298836315338,0.09217724129006677,0.10320441394281699,0.11915496348202548,26.926080646696498,33.78831251487964,25.296261865100046,23.749664694718064,26.570497077282308,0.004461650953221955,0.004718291533713978,0.004441328395213796,0.004243242982534239,0.004389908392051941,96.47005686436958,0.012419488191169222,0.14970332621566063,9379.369604451726,109.5080224901487,0.002320407722238223,0.07453929625975397,47.438727533877916,0.005433508831443562
,2013-05-01 00:00:00,110.35406574033819,113.16734159450395,110.13441235650996,109.65554355399398,107.6928166348096,0.010109428599208114,0.006777863143771484,0.011840704835099481,0.010165976100133846,0.009534148229448442,0.11512366936847296,0.13988179338915652,0.10906448129964974,0.11114575347251043,0.08939898355364884,5881.912004851017,6911.347844473362,5399.983327174011,5580.13467456386,6466.220334611609,144.84807567261728,150.44245247660066,140.60108353954735,144.4168768958061,145.229197248844,0.004526038899295478,0.002615262830897815,0.006951371351886237,0.0032839578775021136,0.002499661074309245,0.09348918458922828,0.09013192847154139,0.09006867817893394,0.09381481180267048,0.112867126778325,27.04794913510901,33.87667783271856,25.47210557513891,23.827657593180316,26.63691431455144,0.004430354297708865,0.0046787552436062295,0.004415878969817266,0.0042101190365933325,0.004355920097796481,97.38233314897921,0.009456574550300342,0.15255427749370765,9468.066312351044,110.26157171995726,0.0068812239749498644,0.07118138346244285,47.765164043125154,0.005405613876432401
,2013-06-01 00:00:00,111.60809647247284,114.73338220074243,111.3847844782518,110.88634627136248,108.35893322375289,0.011363702132057113,0.013838273340817997,0.011353146532387429,0.011224263520817618,0.006185339094640824,0.11608096472472829,0.14733382200742384,0.11384784478251841,0.1088634627136238,0.0835893322375294,5948.752300841114,7006.988965098658,5461.290129159866,5642.767576632816,6506.216100041845,145.24964019639515,150.61644212364305,141.375547461642,144.81078409820438,144.50086292790695,0.002772315213116616,0.0011565196138335083,0.005508235801588234,0.0027275704257367214,-0.005015068145622808,0.09072986290302332,0.08471365378176787,0.09582726762993743,0.08696694593577714,0.09475885070658352,27.122934575979876,33.91585687508362,25.61241193900973,23.892649207346057,26.503328374074847,0.004388716869331372,0.004620579587425354,0.004391191122588933,0.004170478376510641,0.004280106408689631,97.93025479898986,0.005626499512723878,0.14364855259101672,9521.338382843926,111.15859258550587,0.008135389796790423,0.06919692378795084,48.15375227132361,0.005397417637540095
,2013-07-01 00:00:00,112.82186646390015,116.54796506928905,112.59299880582569,111.87677029162421,109.1612573243026,0.01087528620046558,0.015815648713046377,0.01084721161183198,0.008931884344335405,0.007404318930429025,0.11998762397662643,0.1522642840005024,0.12098340121988671,0.11073414487081057,0.08377297456888644,6013.44668464844,7117.809041106851,5520.529898864473,5693.168124009266,6554.390199076845,145.7020927388531,151.17047853078404,141.99098097568532,145.22301909228855,143.9640205200496,0.0031149994027261114,0.00367845900042015,0.00435318218102957,0.002846714743320639,-0.0037151501865093986,0.08765270571088779,0.08043257642165824,0.0964970621776493,0.08270946244498512,0.0840561218790159,27.207422500984237,34.04061496406273,25.72390743427582,23.960664764101594,26.404864528722786,0.004343759955240794,0.004562721582899805,0.00435618094960427,0.004132083589540791,0.004213786528305036,98.11465151838851,0.0018829392385136439,0.12928191521024557,9539.266484488147,112.10267198009502,0.008493085173446659,0.06858468686751973,48.562726190785014,0.005407874800729557
,2013-08-01 00:00:00,114.15182414245461,117.98801995172799,113.85046301604217,113.18129451149468,110.58655209339506,0.011788119805481284,0.012355898977582491,0.011168227363630923,0.011660367174258142,0.013056782268988735,0.12278697651598725,0.15226937064316526,0.12534079747773985,0.11355004323125883,0.0882442038994069,6084.33391461095,7205.75597056049,5582.184431942714,5759.552554719997,6639.969444812185,146.01884549117543,151.77750801960516,142.4095616924562,145.23684608770608,143.82820116825528,0.002173975310636438,0.004015529319750903,0.002947938762691967,9.521214683417406e-05,-0.0009434256649937973,0.08327887821218205,0.07926997974494387,0.09427462299329958,0.07679723602698219,0.06600316178816867,27.26657076576743,34.17730605151328,25.799739938129225,23.96294611043336,26.379953501845705,0.004304914330790689,0.0045234813035538975,0.004320256893743559,0.004090178146058198,0.004176111886446964,98.2729065298227,0.0016129600318106573,0.11736919493178899,9554.652940060418,111.27816312123944,-0.007354943858982896,0.05595445040470892,48.205550066012634,0.005361889335780869
,2013-09-01 00:00:00,115.52282730468015,119.30678925750323,115.2303917731796,114.62392137495387,111.87165665376654,0.012010348257900717,0.011177145834931177,0.01212053706749522,0.012746159775656811,0.011620803217430422,0.1274059261057625,0.15609219141773023,0.12828398702525168,0.12059394360563469,0.09764680423435967,6157.408883842785,7286.295755894371,5649.84350526767,5832.96473181875,6717.1312231001,146.24464843612162,152.04826424269643,142.50208668463867,145.51794086229933,144.50365427333136,0.0015463959065464227,0.0017839021514064308,0.000649710532655686,0.0019354232907502367,0.00469624941137876,0.07528139157771263,0.07116111507629008,0.08652253244651087,0.07154263982361497,0.053367193421411274,27.308735679185173,34.23827502130785,25.816502300906805,24.009324554450487,26.503840342950948,0.004272190492301784,0.004488625808518717,0.004280482046049016,0.004057661754427008,0.0041825614954335245,98.87849261278119,0.006162289326150066,0.11431560766004467,9613.531475888021,110.53678818300763,-0.006662357801719539,0.04262491866450335,47.884387443444155,0.005282035410334804
,2013-10-01 00:00:00,117.04164293388418,120.43035896138045,116.85998682187346,116.28198373370827,113.06947905770159,0.013147320444281643,0.009417483370977215,0.014142059430827778,0.014465238484823947,0.010707112415812388,0.13418815938830453,0.1541184396144053,0.1351774502941412,0.12984833510191773,0.1104216641873923,6238.362311545133,7354.9143250115285,5729.743927894041,5917.339957738074,6789.052302217597,146.74423577375967,152.45364754457157,142.79527929500776,145.8503318150288,147.12085768496854,0.0034161067976190905,0.002666148830400731,0.002057461874350896,0.002284192249834069,0.018111676308798893,0.07494789670083302,0.0781796907307597,0.0821455524038428,0.07050967007436304,0.048828562619107174,27.40202523677322,34.32955935821085,25.869618770120013,24.064166467521513,26.983869320182563,0.004244456353526558,0.004464254017740987,0.004278953173469539,0.003995899246932217,0.004206826702616984,99.40850232850704,0.005360212334561214,0.11188169227881906,9665.06204588377,110.71313738149915,0.0015953892038146657,0.04138912639342607,47.96078167820271,0.005276401095466322
,2013-11-01 00:00:00,118.50623279668984,122.04548314604462,118.4217437227394,117.62080535834711,114.01313973275703,0.012513408271558588,0.013411271033262532,0.013364342606391718,0.011513577440378,0.008345847906258409,0.13799019121717926,0.15031016383885132,0.13954013398517984,0.13330588989640124,0.1201611609694282,6316.425486095401,7453.553074450683,5806.318188793309,5985.469709582535,6845.712700159537,147.63595908411094,153.3757269957142,143.70475192637025,146.25939806128358,149.33152121237302,0.006076717805298107,0.00604826100256501,0.006369066511530607,0.0028046987700622765,0.015026173461673134,0.07466074003616008,0.07999523123078678,0.082594362855263,0.06288693397869682,0.05776121469116391,27.568539611430747,34.53719349331236,26.03438409269485,24.13165920561554,27.38933362125475,0.004220348250352651,0.0044266407231044495,0.004259692655712495,0.0039633384331625885,0.004229654431503109,100.1578339945723,0.007537903182456224,0.10614327055659145,9737.916347838072,112.11270509572822,0.012641387890638485,0.04949931279601438,48.56707252293509,0.005292579667928196
,2013-12-01 00:00:00,119.64499683669672,123.42021234558621,119.62558852432825,118.60313052130753,114.72761456513588,0.00960931769690596,0.011264072738329354,0.01016574122069526,0.008351627588058488,0.0062666007975358505,0.13738064853246157,0.1420988899427047,0.14338327827549713,0.1315508398813785,0.11470837236158715,6377.122025300124,7537.510438440293,5865.343716945597,6035.458123536572,6888.6120488260585,148.96604110050063,155.55849340764314,144.96134319300828,146.49132859660637,151.2786488560783,0.009009200906345223,0.014231498390811007,0.008744256886382163,0.0015857479136185712,0.01303895940988998,0.07859326045731518,0.09296384484106035,0.08471069802360742,0.05211555767314957,0.075966137189442,27.816910123484657,35.028709506935556,26.26203543508012,24.169925933853,27.74646203060623,0.004206489032782776,0.004429764268890968,0.004240535689933088,0.003927833415961271,0.0042516185936586235,100.39234182600917,0.0023413828163414445,0.09363444124431397,9760.71653784187,113.30052709423427,0.010594891966006985,0.05134302354920117,49.08163540942082,0.005348612650983412
,2014-01-01 00:00:00,120.56752291967673,124.52477710945496,120.63712108773815,119.35577884619134,115.44016344031179,0.007710527873047455,0.008949626182588979,0.008455820998566472,0.006345939787386801,0.006210787855014465,0.13542493860696725,0.14029221584810525,0.14257008953815298,0.12659633144622306,0.1138894418400811,6426.293002426025,7604.968339211696,5914.940013511156,6073.7587773778305,6931.395756876813,149.86984694009377,157.27389519300277,145.6549916623789,147.25988024346225,150.63002362291044,0.0060671937907201354,0.011027374640768826,0.0047850582375404075,0.005246396863341006,-0.004287619158900179,0.07091788289680867,0.08508564004411001,0.07757183937421153,0.045758102754276164,0.06254800087988488,27.985680707862887,35.41498420985119,26.387700804073326,24.296730957459552,27.627495768412107,0.004158305577730987,0.004377908157244909,0.004202814700602609,0.0039103946768755116,0.004018213538095577,101.06655815267864,0.0067158143181672665,0.08571375079393251,9826.267697722282,113.43464784776755,0.0011837610730771322,0.04616996816059027,49.13973633882146,0.005347625110879002
,2014-02-01 00:00:00,121.2489969131683,125.2292946741067,121.39477496148957,119.94818117339736,116.0960537316076,0.005652218582491472,0.005657649674269101,0.006280437289285163,0.004963331754295756,0.005681647285911419,0.1313476312174935,0.1329967998350805,0.13918685008305975,0.12263627392021603,0.11277453920442548,6462.615815150873,7647.9945858588635,5952.088423335896,6103.904857185523,6970.777502766448,151.06697313093304,158.84949587845145,146.70873251470348,148.47879007039592,151.2440856503064,0.007987772158850593,0.010018195858347206,0.0072344987308576095,0.008277270257985237,0.004076624384878486,0.06800042682282159,0.08206058724248133,0.07475787705015668,0.043749744558744474,0.05857204626157064,28.20922394906763,35.76977845798576,26.57860259205065,24.49784156598,27.74012269135474,0.004165845889079452,0.00439056132854695,0.004205445370710278,0.0039231990605709975,0.004008352024649035,101.4030838699847,0.003329743522062654,0.07665021732085187,9858.986648934828,113.29618600545749,-0.00122063095303902,0.03675517943918716,49.07975485562212,0.00532972370017741
,2014-03-01 00:00:00,122.02243753535399,126.08681661201024,122.1687949193197,120.62503814420405,117.0410990851727,0.006378944501615831,0.006847614530890271,0.006376056614262596,0.005642911498826573,0.008140202213504064,0.12886597401990363,0.13179951773614373,0.13523092529734826,0.12178338817775569,0.11071646154719184,6503.840482770985,7700.36510471716,5990.039276096181,6138.348652091879,7027.521041224311,152.1668852734367,159.58515552028607,147.71415400170645,149.9259514567409,152.5688222862947,0.007280957046450671,0.00463117391570145,0.006853180923652279,0.009746586604449534,0.008758931830572532,0.0642428683523224,0.07237819894409525,0.06987611184925946,0.047077150665054246,0.05756156714736438,28.414614096954505,35.9354345229508,26.760750564311824,24.736611900424904,27.98309653498003,0.004165079694083649,0.004368401677019673,0.004205457634474785,0.003936895457946756,0.004011259945823016,101.7431966902381,0.003354067817991229,0.06775924538828604,9892.054358772026,113.10690165727316,-0.0016707036208191833,0.03526073439519739,48.99775713147591,0.005319995335165693
,2014-04-01 00:00:00,122.61537197010287,126.70085704358092,122.81549609611322,121.10875227400291,117.80731133616034,0.0048592246370843745,0.004869981240466982,0.005293505409631027,0.00401006405668945,0.0065465230331615025,0.12234146052787187,0.12717694270743451,0.1283459499679087,0.11567493069693935,0.10434945822106112,6535.444104680532,7737.865738321879,6021.747581408099,6162.96382338906,7073.526869586714,153.16386207272464,160.93411778227113,148.95092843649917,150.4010718678114,152.61099075754,0.006551864405297162,0.008452930710172312,0.008372755090066972,0.003169033822723946,0.0002763898325580684,0.062196283630145066,0.0725363761523834,0.0667509657639469,0.0448569855268659,0.05345529279833716,28.600782795646595,36.23919426101324,26.984811774813178,24.81500306019695,27.990830778345796,0.004170147776170223,0.004379184795958112,0.004214573622657781,0.0039331152677229975,0.003996107200335882,102.12111949817516,0.003714477431721301,0.05857841093377392,9928.798171441043,112.20335582405795,-0.007988423517718174,0.024613113017831312,48.606342296091384,0.00526993501339196
,2014-05-01 00:00:00,123.2139568350727,127.389733182938,123.4161276784987,121.6173768463836,118.59132387313016,0.004881809314380095,0.005437028252461842,0.004890519531146305,0.004199734229198888,0.006655041423809989,0.11653300681275924,0.12567575934932784,0.12059550723342705,0.1090855318819306,0.10119994609554883,6567.348896584372,7779.936732954891,6051.1970555666085,6188.846633511462,7120.601483916247,154.11539576543979,164.18986534647232,149.28326989428197,150.52716583167873,151.25805100583256,0.006212520889969008,0.020230312932189444,0.0022312144091434995,0.0008383847422189148,-0.008865283850079512,0.06397958723157848,0.09137987744523035,0.061750493923416805,0.0423100752987553,0.041512683889991964,28.778465756234016,36.972324501323946,27.04502067567316,24.835807580140735,27.742684118296218,0.004174162440668621,0.004436815155254806,0.004204548808602742,0.003921332603311854,0.0039331468001458595,102.25567305816894,0.00131758798429733,0.050043367740371325,9941.880236610246,111.43832395562094,-0.0068182619211195625,0.010672369505600798,48.274931523289034,0.005224168369121305
,2014-06-01 00:00:00,123.82640519092247,128.0329455592511,124.03857152911556,122.18208434025931,119.38676211873509,0.004970608619196964,0.005049169664162766,0.005043456332047154,0.004643312563705409,0.006707389880021057,0.10947511071890004,0.1159171210976695,0.11360426929168632,0.10186770913394283,0.10177129440920751,6599.9926176150075,7819.218953496033,6081.716003672971,6217.583382839691,7168.36213424913,154.33104879122442,165.23812539211434,149.37437874706205,150.5595895256105,149.61710621096827,0.0013992957985381786,0.006384438183379963,0.0006103085285083163,0.0002154009460859454,-0.010848644313161293,0.06252276138205981,0.09707893150515501,0.056578605204625765,0.0396987383447045,0.035406316470330434,28.818735342455092,37.208372021598514,27.061526482445206,24.841157236590302,27.441713606004434,0.004157279300630393,0.0044417444837404965,0.004184310340262612,0.00390151895658296,0.003865191868327847,102.66601989414436,0.004012949342595244,0.048358549713518606,9981.776498369913,111.54951987504636,0.0009978247651111663,0.0035168427419569603,48.323101445497024,0.005212464420904428
,2014-07-01 00:00:00,124.56671635642505,128.9802964339569,124.76278836616144,122.86990766234015,120.1413532265982,0.005978621154035092,0.007399274230298861,0.005838642191037246,0.005629494093138509,0.0063205592853973445,0.10410082956997457,0.1066713722309669,0.10808655679669199,0.0982611255407233,0.10058601532662181,6639.451473095156,7877.0754987997,6117.224967325923,6252.585231766983,7213.670192097849,154.41891766805782,165.67516592288254,149.33745296867886,150.549419743521,149.09522343639802,0.000569353202233969,0.002644913392300422,-0.0002472028917737765,-6.75465582865635e-05,-0.0034881223663983246,0.05982635366005473,0.09594920604253288,0.051739004424876445,0.03667738547597299,0.03564225907148666,28.83514338170665,37.30678494306413,27.05483679484293,24.839479301915116,27.345993551003033,0.004134903268859148,0.0044273296723510176,0.004156507519893205,0.0038818910777556137,0.0038259108505024958,102.66677046826432,7.310832938998545e-06,0.04639591416193989,9981.849473470327,111.64996630796794,0.0009004649507599349,-0.004038312951251233,48.36661470466072,0.005240296271314981
,2014-08-01 00:00:00,125.41191582719809,130.2071907875261,125.54589078492604,123.60918728231216,120.80823035426967,0.006785114800286256,0.009512261853091682,0.006276730658393976,0.006016767116026805,0.005550770902452524,0.09864136442262672,0.10356280951911279,0.1027262205094055,0.09213441864069183,0.09243147622725378,6684.500913551035,7952.004303580855,6155.62114082263,6290.205580979634,7253.711622700035,154.1093044113409,164.4397418922642,149.3094460986555,150.55264476361347,149.5399248180282,-0.0020050215439436003,-0.007456905346896664,-0.00018754083096110248,2.1421670690766688e-05,0.002982666858002197,0.055406950335423755,0.0834262865287223,0.04845099110058437,0.03660089584083415,0.03971212601825669,28.77732829800362,37.02859177894667,27.04976290826891,24.840011405060856,27.427557539666754,0.004098230356535284,0.004357151157887697,0.004126836605194622,0.003859583106308559,0.0038225551361240795,102.39445262736652,-0.0026524438204860003,0.041939800531828775,9955.3731785174,111.18767733091066,-0.004140520524494772,-0.0008131495685294032,48.16635174377574,0.005255260066228307
,2014-09-01 00:00:00,126.10644750590032,131.04745366207015,126.2918368458939,124.26863235912732,121.17293531955472,0.005538003897964658,0.0064532755023891724,0.00594162067992927,0.0053349196068172965,0.0030188751562335732,0.09161496864430885,0.09840734527878969,0.09599416354053303,0.0841422180333895,0.08314240571742726,6721.519705666229,8003.320778148047,6192.195506690751,6323.763322064514,7275.609672508287,154.00111792386866,164.89063903163427,148.9309488897677,150.24323902849122,149.2073983212122,-0.0007020113930530116,0.0027420204762026276,-0.002534985017878402,-0.0020551331768902605,-0.00222366366186572,0.053037629552201926,0.08446248862426398,0.04511416186737183,0.03247227206618697,0.03255103873694165,28.757126285676797,37.13012493580949,26.98119216455929,24.78896187350799,27.36656787663206,0.004073787173366391,0.004346157000672242,0.004094057865429386,0.003831172262414457,0.00380057470781935,101.7550581726355,-0.00624442475470721,0.02909192367160429,9893.20759979912,110.36406915619841,-0.007407369184096426,-0.0015625479050762614,47.809565794158544,0.005247108439625212
,2014-10-01 00:00:00,126.67566299400167,131.62735210160122,126.87467934003573,124.87079690703929,121.57735646684004,0.004513769909145238,0.004425102688576084,0.0046150448730352105,0.004845668102081816,0.0033375534414413744,0.08231275483341993,0.09297483821177854,0.08569821707602432,0.07386194230225596,0.07524468565736231,6751.859099057393,8038.736294440966,6220.772766816735,6354.406180279358,7299.89240860935,153.46129654454052,164.60585343763051,148.31941265661865,149.56439939805674,148.74665006358825,-0.0035053081861067857,-0.0017271180200175203,-0.004106172945971677,-0.0045182707376653225,-0.0030879719290597372,0.045773932688822905,0.07971082416710362,0.03868568617172774,0.025464923780483595,0.011050726621653073,28.656323695498706,37.06599682794735,26.870402723243114,24.67695863245782,27.282060683234313,0.0040431524001924655,0.004320458230891295,0.004061615740352885,0.0037970228925090412,0.0037784676805257982,101.68039643625777,-0.000733739803391925,0.022854122681005506,9885.948559599927,109.42467388746208,-0.008511785365641164,-0.011637855493131233,47.40262103169417,0.005197918215360278
,2014-11-01 00:00:00,127.24089507567997,132.0108249918293,127.5795398750424,125.5284667958229,121.92661830822387,0.004462041629141238,0.002913322224487985,0.005555565055794694,0.005266803008178203,0.002872754035239184,0.0737063534369149,0.08165268872638043,0.07733204954103812,0.0672301249203664,0.06940847865444089,6781.9861754314825,8062.15572354436,6255.332674620102,6387.873585864839,7320.8632039829945,153.05625027496131,164.69268560373925,147.7710020498692,148.98611962382049,147.8882909373443,-0.0026394034111501636,0.0005275156642084195,-0.0036974971578340923,-0.0038664266133092164,-0.005770611478490457,0.03671389561510785,0.07378585144924066,0.028295864047574115,0.018643051993106008,-0.009664605726317,28.58068809698578,37.08554972188359,26.77104948554407,24.581546982865753,27.124626510698768,0.004028657304852557,0.0043296957249703664,0.0040406526405798145,0.003771937420671966,0.0037477372491660633,101.91400799081882,0.0022975082980474493,0.017534065246875175,9908.661608449676,110.18892787716476,0.0069842930533991045,-0.01715931496720935,47.73369482847875,0.00520996626209229
,2014-12-01 00:00:00,127.66480457379386,132.59258191404996,127.91896376766569,125.90406284565206,122.37587910351374,0.0033315507397346763,0.004406888012832816,0.002660488452581944,0.002992118516352832,0.0036846818317732783,0.06703003008177078,0.07431821250461312,0.06932776963225407,0.061557669618449884,0.06666454774090691,6804.580706491111,8097.684740960039,6271.974914967988,6406.986860701227,7347.838255623608,153.18091489714305,165.24538836421078,147.7589139806651,148.94234115975675,147.90323690838,0.0008145020014392868,0.003355964221758811,-8.1802715258028e-05,-0.0002938425685175798,0.00010106257189782951,0.028294192189741052,0.06227172007370241,0.019298736656516935,0.016731451524340635,-0.02231254690084894,28.60396712464329,37.21000749989449,26.768859541005845,24.57432387796217,27.127367795215708,0.004031020448799248,0.004338376029384606,0.004044882766471366,0.003768848900125199,0.0037424517658929267,102.29389929355817,0.003727567095325942,0.018941260189393683,9945.596809420053,110.40604844069807,0.001970439024285193,-0.025546912514615272,47.8277511635421,0.005201745570180594
