date,N_used,p1,deff,lambda1,lambda2,lambda3,lambda4,lambda5,lambda6,lambda7,lambda8,lambda9,lambda10,top5,cluster_count,largest_share,entropy,turnover_pair_frac,p1_shuffle,deff_shuffle,structure_score,p1_bootstrap,deff_bootstrap,structure_score_bootstrap,insufficient_universe
2020-10-07,477,0.3848099910501038,6.253761177273366,183.55436573089946,38.16240794962815,18.16621364118683,11.826594580767036,9.884613292782497,7.69705886887941,7.106921358286113,5.948869499644294,5.492944984087727,5.325769306878321,0.5484155035540126,110,0.37945492662473795,3.0354903586863617,0.02507795571058612,,,,,,,False
2020-10-08,477,0.3837155699643115,6.28498928764154,183.03232687297657,38.38701853274853,18.170652134112657,11.310860035638383,9.99570033521174,7.674546218152722,6.984641065290722,5.998887740681745,5.538431306725844,5.3661612337963875,0.5469529515947336,114,0.3731656184486373,3.070431089379263,0.08047495727850888,,,,,,,False
2020-10-09,477,0.3792398368059302,6.420687430932112,180.89740215642865,38.24315823642526,18.441164371109366,11.443475242518176,9.964254157749135,7.68951949409027,7.063815699300607,6.021992982258839,5.654878562751734,5.393801757406058,0.5429548305329783,116,0.3920335429769392,3.1145259107619285,0.06609058717826753,,,,,,,False
2020-10-12,477,0.37883578273578655,6.439054928870624,180.7046683649702,37.61627363628365,18.70175163011163,11.557187467718109,10.020575137733177,7.728412122124531,6.949434939613315,6.115795059520874,5.669612799466291,5.42708597805013,0.5421393212511881,116,0.38784067085953877,3.0994030339305847,0.06387083135140849,,,,,,,False
2020-10-13,477,0.38187899100062045,6.348978389465448,182.15627870729594,37.602797591654806,18.260338772123056,11.501997689392436,10.004337361249025,7.78929314160615,6.776392763572211,5.992070391744014,5.698036856019637,5.454921950896797,0.5440791407163842,114,0.37735849056603776,3.091369219676533,0.08209573137431073,0.01833065379258605,95.45929378172355,89.47386372946613,0.01893856491611299,93.5306449748982,87.54460701151726,False
2020-10-14,477,0.3824215321849695,6.333283202417349,182.41507085223037,37.48621358591491,18.319424685002573,11.538207677053812,9.905514586574874,7.821085832808079,6.903686414199711,6.02269307703266,5.746472236696555,5.4903356108214325,0.5443698771211251,113,0.3752620545073375,3.0738569795915267,0.04208727516163698,,,,,,,False
2020-10-15,477,0.3793224625352331,6.424669221358671,180.93681462930624,37.682639277296715,18.47604929133631,11.61824230073552,9.82460895817271,7.89592841980717,6.856794609245167,6.030148712027135,5.768697681260679,5.490831025030836,0.542009128840351,110,0.3857442348008386,3.0216679721303477,0.035110899705794264,,,,,,,False
2020-10-16,477,0.3820083468089393,6.354632495297444,182.21798142786403,36.593516336579,18.671789372943856,11.714465649203841,9.994881244403022,7.654945386591615,6.72140358840017,5.994932170931238,5.747893190213749,5.477420557075595,0.5433807841320625,112,0.3836477987421384,3.0638233781736632,0.03798248859292144,,,,,,,False
2020-10-19,477,0.382282180869438,6.345490531366854,182.3486002747219,37.46086637575034,16.729355776637526,11.959429005363202,9.709015494360152,7.745970834197037,6.742400296912537,6.181015755595574,5.854242484353673,5.548374299318377,0.5413150250038431,111,0.3710691823899371,3.1022271894665727,0.02932367915719747,,,,,,,False
2020-10-20,477,0.3806222815799139,6.390647750601265,181.55682831361895,37.90588361332591,17.004328654616096,12.004347067881593,9.151505128822361,7.613622103498006,6.846476760250127,6.302515321059998,5.864875631034722,5.5925886043319775,0.5400899219670123,112,0.3668763102725367,3.1440443280795174,0.03201909694695488,0.01792159888114927,95.8337024993902,89.8057554314877,0.01989658306197479,93.69085796789221,87.66093591580889,False
2020-10-21,477,0.3729134788808748,6.620514522111261,177.87972942617728,38.591326210617524,17.359928233171082,12.26900094603874,9.165281184956989,7.770678417953286,6.95486494528693,6.288680660600998,5.940660041671876,5.68460453564412,0.5351473081781165,117,0.35639412997903563,3.2333513108357113,0.04354068671493755,,,,,,,False
2020-10-22,477,0.37415163765265513,6.580478740056179,178.4703311603165,38.72124242572494,17.32494533007327,12.134205259637838,8.821996425482467,7.892135561988596,6.88623451743231,6.401945257807509,5.9459379128237755,5.698747941713403,0.5355822234826729,114,0.36477987421383645,3.1708258495849186,0.04173493296689745,,,,,,,False
2020-10-23,477,0.37591371662699674,6.532027553754703,179.31084283107748,38.142835957248806,17.336644981702975,12.223254617353257,8.725709530087649,7.860036406821012,6.922252442716326,6.428523020098939,5.993586440324128,5.717926982466147,0.5361410648164991,115,0.36477987421383645,3.1739132516730697,0.04255412856966686,,,,,,,False
2020-10-26,477,0.38042867085059046,6.39461221659915,181.46447599573162,38.12737110797204,16.75842171938612,12.267987681476887,8.710595841265658,7.896908686938854,6.889181206988438,6.483144100119508,6.034290177907008,5.551582846577256,0.539473485001745,113,0.36268343815513626,3.1808305791227345,0.04611278473653612,,,,,,,False
2020-10-27,477,0.3824447239693317,6.3276014727199605,182.42613333337124,38.72047969723479,16.75043834558126,12.187009617546181,8.597222158662213,7.970096930188709,6.609375476387646,6.506353446338245,5.93804028336435,5.208343826587208,0.5423087697115213,114,0.3836477987421384,3.1199488042096726,0.01763472684671353,0.017885506070630993,95.15552496495118,89.19248271012992,0.019105496357664686,93.67738478601787,87.71312254090957,False
2020-10-28,477,0.38667966020783606,6.199133984711678,184.44619791913772,39.0510183992688,16.81775535445852,12.0281640849206,8.604854990725876,7.362976543522967,6.5915395248547775,6.4082474625007535,5.994055541677873,5.152807586286793,0.5470607772505484,114,0.38155136268343814,3.059551739112896,0.03342846572591301,,,,,,,False
2020-10-29,477,0.3872139508345802,6.1938462512883525,184.70105454809482,38.16327601834334,16.96876710431716,11.936876379584614,8.614965545107893,7.301477667959981,6.6166160241677385,6.424558278854274,5.988518071513972,5.173455186797498,0.5458803765103726,114,0.38784067085953877,3.0731335821927415,0.02657541003822913,,,,,,,False
2020-10-30,477,0.3831410505000062,6.310944028833336,182.75828108850294,38.45490414734897,17.116643648210903,11.895274898668148,8.469533230300641,7.4598272674715655,6.687049357688608,6.502529853674206,5.508162922603704,5.2008436001173015,0.5423367652264814,118,0.3857442348008386,3.085205366821698,0.0398939449993834,,,,,,,False
2020-11-02,477,0.3800905058567462,6.402377558073892,181.3031712936679,38.47384053616277,17.1793910015583,11.93263896321966,8.591877202305085,7.504274983863598,6.751412048997996,6.555293456895684,5.488529120001625,5.240488215995773,0.5397922830123979,114,0.37735849056603776,3.103861178855453,0.023774289590049857,,,,,,,False
2020-11-03,477,0.38376722331537727,6.29088427108306,183.0569655214349,38.56929586961974,17.101687858103148,11.824797911656326,8.680616134025978,7.42222595002155,6.612054160900555,6.349176889510974,5.495257675633021,5.226622746777055,0.5434661704294342,117,0.3941299790356394,3.046265834267269,0.028892059968641543,0.018720947632101585,95.28451003754647,89.35867204214668,0.01879015133942325,93.50463086408304,87.57872366497594,False
2020-11-04,477,0.37917081804440966,6.392259512353762,180.86448020718336,41.27514816178551,17.171675647620106,11.703470509224807,8.804161577474895,8.132601894884974,6.893916157995985,5.781417975085015,5.58362364597006,5.321619926353112,0.5446937863800603,116,0.3731656184486373,3.104446190705016,0.024646336522030195,,,,,,,False
2020-11-05,477,0.363584614260063,6.882524784450688,173.42986100205007,41.487901561172364,18.225382331546214,11.710055823677038,9.289488277715783,8.442563272924222,7.113110700190518,5.918908562552225,5.617451540090331,5.467609246876433,0.5327938972665858,118,0.350104821802935,3.2330892096005046,0.052340433028557336,,,,,,,False
2020-11-06,477,0.3617928370029494,6.940223134910184,172.5751832504069,41.79918500931262,18.085428543619678,11.559557080389375,9.383480776514446,8.400059368249421,7.0941652361350425,5.876087382968562,5.620085740325039,5.404302104852482,0.5312428399585806,126,0.3689727463312369,3.1856037184172656,0.07427373465109315,,,,,,,False
2020-11-09,477,0.3502908701233676,7.16619938015689,167.0887450488463,50.47655339341141,17.355354995192975,13.714024115905726,10.169480920354314,8.4167963464088,7.798946250107527,6.513110757955728,5.524362464952636,5.161213111513758,0.5425663699658508,123,0.37945492662473795,3.2165484423696733,0.08177862339904515,,,,,,,False
2020-11-10,477,0.348686630808396,7.222162994276188,166.3235228956048,50.06666394372519,18.23407770505667,14.553648852779466,9.93134756711633,8.315654463118598,7.9718750216460466,6.534021818632764,5.493533229955057,5.131210456684649,0.5432059978286846,120,0.37735849056603776,3.1673987577470486,0.08840265666014833,0.018332151037916734,95.2715627880445,88.3797542735388,0.01926683636347373,93.25357373228665,86.36083053245538,False
2020-11-11,477,0.34758340467044174,7.242498316360941,165.79728402780069,50.94949124041288,18.152706596802595,14.532406214533568,9.896971557337356,8.456625900580853,8.037713324537147,6.490262836907361,5.488087038109271,5.190861888080129,0.5436663724043755,117,0.37945492662473795,3.11647231458571,0.08606838961999894,,,,,,,False
2020-11-12,477,0.3471799871822069,7.26886288857119,165.6048538859127,50.4600789072764,18.113180888357725,14.550461872210017,9.535910503907989,8.522919465582104,8.14756116860376,6.534636970282143,5.542030156053768,5.2742398856501485,0.541434981252966,124,0.37735849056603776,3.204387808229856,0.054894913940418934,,,,,,,False
2020-11-13,477,0.3484352836275864,7.22098431643419,166.20363029035872,50.72877828729935,18.164737565685982,13.964265053699446,9.576956146805735,8.367722479676306,8.190944342738863,6.287231913270729,5.566368445395879,5.307627265003342,0.5422187994629962,123,0.3710691823899371,3.2132832500430117,0.049645015238799925,,,,,,,False
2020-11-16,477,0.3518944061301792,7.1099925066993555,167.85363172409546,50.68790927900653,17.0730466863871,13.416538942646884,9.474154605897791,8.338444243287837,8.280270058999667,6.0725440884612425,5.552456667487594,5.329832647617377,0.5419397929518528,123,0.38155136268343814,3.2130087761355948,0.017758046614872364,,,,,,,False
2020-11-17,477,0.35234738748469124,7.110417634111786,168.06970383019785,49.87391613948327,17.296657139038686,13.383320717052626,9.235985922007353,8.599932580242449,8.245341016908874,6.082129181311139,5.603004504882353,5.348700188991656,0.5405861294502716,122,0.3857442348008386,3.1615735897829906,0.02716558321441784,0.018155354710758836,95.06606171455859,88.28983611322073,0.01896674955966082,93.82309613651964,87.04605914033289,False
2020-11-18,477,0.353386019623716,7.075122252839046,168.56513136051257,49.842527559932776,17.413414678122884,13.432136927882947,9.16457199869438,8.406113014534526,8.077225388745418,6.0455888738624655,5.604156253591635,5.3321632004370505,0.541756357495064,123,0.3836477987421384,3.157254235532305,0.025765022990328207,,,,,,,False
2020-11-19,477,0.3527583378795707,7.092719824588361,168.2657271685552,49.999103599789265,17.510615762325735,13.446046245129779,9.204117874926537,8.415309873788493,8.133090710024582,5.982853065358539,5.6418665410586435,5.393526785945188,0.5417727686598041,120,0.389937106918239,3.131109261044121,0.024443739760054966,,,,,,,False
2020-11-20,477,0.3513504419240515,7.139303370568808,167.59416079777253,50.173030465271964,17.619793466996633,13.578205563541209,8.588750293037183,8.31593080146626,8.148161460925293,5.966134392800155,5.636533750417695,5.333922500622161,0.5399453681061207,120,0.3731656184486373,3.18255626270281,0.016463189049204588,,,,,,,False
2020-11-23,477,0.35323823985913866,7.086856371120091,168.49464041280908,49.577135642910065,17.46876682301057,13.393908304468797,8.668399729702582,8.37321863140391,8.22776986995699,5.974859452673357,5.7178018173189855,5.340809763247827,0.5400479054777803,122,0.37735849056603776,3.2093513747408733,0.025624086112432394,,,,,,,False
2020-11-24,477,0.34890025190305796,7.2196809168284,166.42542015775865,50.48603528977473,17.510812913052973,13.516019401373033,8.811550641210196,8.48455914413475,8.153750071349576,5.972368169785885,5.662708633117841,5.397543317280343,0.5382596192938566,122,0.37735849056603776,3.1861699687037532,0.04317953596532953,0.01816828637325918,95.12310571216182,88.23415676086321,0.019427200558380275,94.34665882745688,87.45645096197316,False
2020-11-25,477,0.3481550054685915,7.242333054894431,166.06993760851816,50.70851954229009,17.47040517653174,13.678596729052078,8.682364576653987,8.374751027370841,7.926455276758495,6.021983732611166,5.746065602095294,5.265594379820605,0.537966087281019,122,0.3731656184486373,3.1966471646238683,0.02778218205521202,,,,,,,False
2020-11-27,477,0.3455545747802435,7.327821042571559,164.82953217017615,50.97664355496953,17.661127192986434,13.793727346316121,8.747407188878098,8.468833149820268,8.009081754961798,6.061969264271326,5.800468840540366,5.216782558428903,0.5367053196086505,125,0.3731656184486373,3.220882691560545,0.03203671405669186,,,,,,,False
2020-11-30,477,0.3441712063371858,7.385743587399062,164.16966542283762,50.705268405805995,17.683775366463713,13.563285136505868,8.76203894180621,8.447958902395701,8.10408302637466,6.113228448895058,5.781777748649928,5.222010774813085,0.5343480781413406,123,0.3689727463312369,3.2188773017306063,0.03294399520814615,,,,,,,False
2020-12-01,477,0.3005724936954156,9.156003387984788,143.37307949271326,53.06306957357039,18.98840378273851,14.747206094833635,9.454200591359971,8.990823686191725,8.722129590079422,6.539045191948991,6.217671194372321,5.644335358984881,0.5023605021702636,154,0.2851153039832285,3.766962760108561,0.06505117770378592,,,,,,,False
2020-12-02,477,0.298619250485295,9.223769745919846,142.44138248148573,53.813025714687896,18.966313056802562,14.889244659234008,9.550148116927128,8.857280739027384,8.684953742444915,6.6110672685970435,6.141375367886347,5.624120523965401,0.5024321048828874,153,0.2893081761006289,3.7325385164456835,0.07127882599580712,0.01801858697115962,95.76500851325532,86.82183943084961,0.018641774057988236,94.05173457701945,85.1079423075269,False
2020-12-03,477,0.29776307909770383,9.266825380960162,142.0329887296047,53.754577326475854,19.060791226169464,14.865873489907456,9.653943034550544,8.979073574382824,8.68770060811497,6.63004769321422,6.130902206097401,5.66316699604457,0.5018200708736018,156,0.29350104821802936,3.7433212327168532,0.06613462995260998,,,,,,,False
2020-12-04,477,0.29637318843307303,9.331828545217945,141.37001088257585,53.73675667586535,19.36425801412905,14.941636018803777,9.843751885016742,9.022422650044843,8.669252904353112,6.611065803874453,6.128136961602117,5.63219454868816,0.5015857724871923,157,0.29559748427672955,3.7598064237464452,0.06247027112731885,,,,,,,False
2020-12-07,477,0.2956936704575994,9.371439584084287,141.0458808082749,53.61538824768955,19.365880509918824,14.926535284188319,9.883739496689767,9.029652013884245,8.639761650996578,6.598283757261335,6.119471724846809,5.636254434514333,0.500707388567634,156,0.2914046121593291,3.770749892999413,0.05942251114282191,,,,,,,False
2020-12-08,477,0.29567924087939007,9.371904489213113,141.03899789946905,53.63035951343943,19.348469983466487,14.949975979859273,9.838970257462256,9.108195270570725,8.612279730179857,6.590742678901224,6.1006480730309,5.619558352694547,0.5006431313075398,154,0.2914046121593291,3.7550434462742266,0.007540122967425964,,,,,,,False
2020-12-09,477,0.29525205325406756,9.375025856107886,140.83522940219024,54.13791854023842,19.17535683780364,15.138003881014296,9.857479116766742,9.117097433915376,8.503945747546386,6.479065909034501,6.115601697148631,5.641174103780393,0.5013500791991893,152,0.2851153039832285,3.77342792095145,0.011688952310483941,0.018523597199387166,95.34013022710717,86.24183282705397,0.018397785492086174,94.41132186968815,85.31315028134225,False
2020-12-10,477,0.29460667080308045,9.402695650142048,140.5273819730694,54.10770773584474,19.50305661966948,15.078442883303754,10.049330092884805,9.392461615817849,8.573841281460972,6.412908391086785,6.119800860521613,5.640306824508214,0.5016057008485789,149,0.3039832285115304,3.6946626682411052,0.018198474358296777,,,,,,,False
2020-12-11,477,0.29452379618226765,9.40865343334025,140.48785077894166,54.12110492847289,19.406996228560743,15.0481677448234,10.027863471214244,9.38200262369613,8.576289651384862,6.393577932657654,6.1157441460443325,5.6389465517292585,0.501241054826023,151,0.29559748427672955,3.7284600338738123,0.014639818191427515,,,,,,,False
2020-12-14,477,0.28500697229510435,9.87459839907606,135.94832578476473,54.82988347145324,19.54014922690161,15.301970265968196,10.170518087074356,9.380484474388957,8.747443685858606,6.395082721217503,6.274018765167235,5.744089154223125,0.49432043361878875,152,0.22012578616352202,3.8693617874585318,0.04616563606574706,,,,,,,False
2020-12-15,477,0.28715296785739924,9.764710407629355,136.97196566797942,54.77217025262158,19.442771517948344,15.227393527878414,10.1221640381816,9.329551867887824,8.642123257306983,6.449371308786927,6.324709568315031,5.712471967329228,0.49588357443314335,153,0.22012578616352202,3.8835057399642574,0.03802653136726389,,,,,,,False
2020-12-16,477,0.2821649064195604,10.005138057871042,134.5926603621303,55.37517051342918,19.637435360909222,15.379410174398968,10.093659236215055,9.435518104124235,8.670794651841659,6.489361714123679,6.153211072118876,5.748245407709225,0.4928266994697751,153,0.21593291404612158,3.8543400061277486,0.03987632788964642,0.017707625338518346,95.71787268446887,85.97719190767887,0.01808955955138983,95.1744734450385,85.43341073403563,False
2020-12-17,477,0.27931428490087773,10.141108597195384,133.23291389771867,55.852650225458916,19.570922774189768,15.443780355197068,10.084814371783148,9.511311234433748,8.675166340986463,6.552249777348372,6.198016486230593,5.754757837436429,0.4909540495269341,157,0.2138364779874214,3.9410969882710924,0.04422775399467963,,,,,,,False
2020-12-18,477,0.27849503126964864,10.20395736964389,132.84212991562237,55.44911157700487,19.716797937154432,15.445998709096981,10.174650628503837,9.474714577808939,8.74863838771333,6.561854078822784,6.206589648559509,5.737456096069695,0.4897876074787894,158,0.2138364779874214,3.929613112566302,0.041858252735056285,,,,,,,False
2020-12-21,477,0.2803473569179836,10.110083293761228,133.7256892498782,55.54115255488402,19.455401872962987,14.438645230381207,10.17121180759027,9.536771427752024,8.700543212323828,6.566126475060234,6.241678787597657,5.749303670293644,0.4891658295926555,160,0.21593291404612158,3.935729133581966,0.013706111375367758,,,,,,,False
2020-12-22,477,0.28024188199960376,10.118820786450456,133.67537771381097,55.49752503139845,19.421402880803477,14.396838017543818,10.203589804431829,9.460110300679784,8.767271263560167,6.603476869837374,6.234330199712307,5.748382483939171,0.4888778478993472,158,0.2138364779874214,3.956343450280251,0.007196589327554921,,,,,,,False
2020-12-23,477,0.28018817471150326,10.107897554830846,133.64975933738708,55.779898032946875,19.321297199408193,14.40581752790576,10.3156559747234,9.472683500707877,8.752929492870527,6.631167862831275,6.272155805205034,5.805550205937036,0.4894600169232102,157,0.21593291404612158,3.9163243358831705,0.01282525588851893,0.018197738203263,95.35961434744195,85.51370722911935,0.0185380286918069,94.2819646736534,84.43571726484225,False
2020-12-24,477,0.27769398462357386,10.225555204640008,132.46003066544475,56.180168548980134,19.36587771489841,14.559127312251283,10.340517071347284,9.502372203521746,8.801359939755871,6.649164480410661,6.2693687146136545,5.883856013475452,0.48827195243799126,161,0.2138364779874214,3.969522045244768,0.002994908655286014,,,,,,,False
2020-12-28,477,0.2780967019949695,10.201888934903288,132.65212685160043,56.185708075663825,19.30989205942845,14.706913226514464,10.389202044358218,9.508702645358861,8.75614210488441,6.735595623906063,6.254952181503102,5.905040195449731,0.4889808013785439,157,0.21174004192872117,3.9355381408838603,0.008465021228617232,,,,,,,False
2020-12-29,477,0.2758853826104097,10.326254647549344,131.59732750516542,56.15712563456074,19.340753187278587,14.796358718996448,10.505102233452993,9.486697683512881,8.874143574490034,6.774601025081669,6.297402591988032,5.919318127243908,0.48720475320640294,162,0.2138364779874214,3.964462329436878,0.008553106777302116,,,,,,,False
2020-12-30,477,0.2748395545977398,10.380426533167924,131.09846754312184,56.26195863343909,19.327938763338295,14.829540196598254,10.533591013194135,9.536308547236484,8.929545971725416,6.713924047533668,6.270816405827787,5.912429472003204,0.4864811240035465,158,0.21174004192872117,3.968457170903872,0.006139562743336329,,,,,,,False
2020-12-31,477,0.27538708498940806,10.358123393644867,131.3596395399477,56.08444600434231,19.211628159940474,15.013631635220499,10.504936619424907,9.556659933303957,8.716719923242819,6.744308473548989,6.27520444145518,5.928007856854528,0.4867385366014168,159,0.2138364779874214,3.9644068581019,0.009416345154413967,0.018718441885649025,94.95453793912763,84.85308318858652,0.018375082901344958,94.43317137883253,84.33205998727573,False
2021-01-04,477,0.2756501777197054,10.355968621126568,131.4851347722995,55.72744425226362,19.26769791463544,15.082727085661874,10.777532880298097,9.840086235914963,8.616296355982811,6.743461891410499,6.098849332399362,5.870787099282006,0.48708707946574115,162,0.21593291404612158,3.993185606799896,0.008147913253351655,,,,,,,False
2021-01-05,477,0.2736791030924241,10.460409519020615,130.5449321750864,55.84506159162642,19.429873209679258,15.422985829076374,10.788527632466252,9.502939756566214,8.708373079644637,6.559294801478709,6.179063884634464,5.906189577772996,0.4864389527000724,162,0.21593291404612158,3.9777609188035745,0.007311100540845269,,,,,,,False
2021-01-06,477,0.27624341003194725,10.321812452252038,131.7681065852388,55.56174544528017,19.12592067085518,15.870706297054353,10.827041323519545,9.766273336041365,8.796285425061402,6.705954234256474,6.049395424118292,5.885842951888856,0.4887914472158242,160,0.2138364779874214,3.9740327557270834,0.010887373817451508,,,,,,,False
2021-01-07,477,0.2760287218925745,10.357452684888141,131.66570034275804,54.93690354801146,19.829692117505672,15.712401246188486,10.766915153606877,9.742092789029186,8.799587962112787,6.717327539265906,5.993307638757912,5.806365485195748,0.4882843027422861,159,0.24109014675052412,3.9263938387838,0.02120219156845128,,,,,,,False
2021-01-08,477,0.2752307172669653,10.418914018790664,131.28505213634247,54.74119240846349,19.25524176252211,16.053469639965172,10.787719490705845,9.69387123966892,8.843572726673692,6.728268977836448,6.002146569968173,5.811372010508526,0.4866303468301867,163,0.21593291404612158,3.996881076217795,0.007046843894790621,0.017917837612764068,95.72312174257547,85.56152060343902,0.0186202544254282,94.98951724554682,84.8272136895977,False
2021-01-11,477,0.27428526833995376,10.476145610812395,130.83407299815798,54.648938479642496,19.422435988570868,16.009649375665546,10.835422328393756,9.704387840947321,8.865740816910828,6.7267305841810465,6.139408486322024,5.720746021216375,0.4858501450113849,165,0.2138364779874214,4.010124174096666,0.005945774536229586,,,,,,,False
2021-01-12,477,0.2743064553935236,10.474074795064986,130.8441792227108,54.636585762633146,19.23201899291952,16.35776108313251,10.78120670676814,9.687193499998006,8.964492605530404,6.694265780364805,6.096885984947846,5.628116024419409,0.4860623726795892,163,0.21174004192872117,4.005153703908971,0.005179430262671106,,,,,,,False
2021-01-13,477,0.2742716643381857,10.473168148609451,130.82758388931455,54.585817837065534,19.6184678613821,16.29630327346534,10.81287900385151,9.582418017200476,8.989072616630867,6.712525578625716,6.064272261791086,5.61736209084971,0.4866688718345472,163,0.2138364779874214,3.9928419455655932,0.004069552349241583,,,,,,,False
2021-01-14,477,0.2723563292821398,10.569813980293995,129.9139690675807,54.77044262065351,19.894067888398176,16.37735620613862,10.899657935888628,9.581392101966536,9.091962337378009,6.73542246752427,6.0527671415885,5.59517652780984,0.486070217439538,165,0.2138364779874214,4.042973873158553,0.018630093546852702,,,,,,,False
2021-01-15,477,0.2731981164475748,10.545071788057554,130.3155015454932,54.073575366760096,20.50952571487003,16.442105331457547,10.836350021286101,9.585832949858379,9.109320016348223,6.699782997478609,6.031274479905736,5.617620487083799,0.4867443563519223,167,0.24109014675052412,4.010658789599514,0.017185490548420626,0.01856613099511702,95.26401654146089,84.9735767388558,0.018692852372541514,94.73953541772833,84.44896889374581,False
2021-01-19,477,0.27395608079465705,10.509253968608629,130.67705053905138,54.081149552370576,19.95612513859261,16.520460007957997,10.655418958964075,9.593122589002506,9.093886236612665,6.712854479502074,5.99792026018101,5.589466801185605,0.4861429857378127,163,0.24109014675052412,3.9892087690126474,0.017740429505135387,,,,,,,False
2021-01-20,477,0.27231118128812287,10.583516949848184,129.89243347443454,54.44276656821175,20.093047610250697,16.679569270243395,10.702046626631702,9.878782852838055,9.132806483318157,6.567152663172683,5.714483106881892,5.589622106465085,0.4859745567081179,164,0.20964360587002095,4.007441093365013,0.009090428624279901,,,,,,,False
2021-01-21,477,0.2720483535709806,10.594443201699642,129.76706465335775,54.516842197525904,20.11923470122694,16.67810634725083,10.766391324230039,9.906056050891072,9.131692472931377,6.5436575472926855,5.761126552463907,5.604117410720226,0.4860537509928542,168,0.20754716981132076,4.027121987466277,0.009689410355337104,,,,,,,False
2021-01-22,477,0.271960895100412,10.594025400696509,129.72534696289654,54.58885349647886,20.084553293769247,16.79161653587486,10.828762763784102,9.927738158126129,9.177597725123425,6.537625948373481,5.751913696101148,5.608680351065848,0.48641327684025903,167,0.24947589098532494,3.977414130251355,0.020039462325810827,,,,,,,False
2021-01-25,477,0.2719968205272069,10.584850920999022,129.74248339147766,54.698862028349,20.111674227518094,16.54800712506576,11.169690111766,9.986217370165667,9.270419520624278,6.671654322529044,5.805548255340411,5.582801314760996,0.4869407062561354,168,0.24947589098532494,3.981369551114244,0.00939872804467699,0.01829579622038714,95.7137825400552,85.38263264336301,0.018546980220779767,94.2283074005672,83.89690631987462,False
2021-01-26,477,0.27182586993349517,10.594959373202055,129.6609399582772,54.60368549467624,20.26183880974788,16.349907250017047,11.137739179832337,9.99004598459409,8.91745080229362,8.190799815319204,5.938937554922504,5.546720560440794,0.48640274778312514,164,0.24528301886792453,3.986471858563535,0.00919613128270176,,,,,,,False
2021-01-27,477,0.2775840804816788,10.244928943686151,132.40760638976076,54.91402086689487,19.604708877755925,16.086015909916952,12.159581404813682,9.938198608347957,9.456913208679396,8.21790083771667,6.161669103464828,5.406459071507919,0.49302292127702774,156,0.24528301886792453,3.9221641702767536,0.029852192449306765,,,,,,,False
2021-01-28,477,0.2778737819900254,10.215542549075384,132.54579400924212,54.526234714265954,19.800229372007088,16.93314668714916,14.041274898542794,10.205947354030735,9.31112928263905,8.159031247838033,6.139731629066361,5.596375091259653,0.49863035572580106,155,0.21593291404612158,3.9396926222293964,0.012596233461938234,,,,,,,False
2021-01-29,477,0.2817342154844466,10.016020342243095,134.387220786081,54.37478821384293,19.453757462216267,16.864682097216622,13.696846242697148,10.14778987101132,9.327434899932062,8.239691196418176,6.145851399397788,5.592722547087038,0.5005813308219161,152,0.20964360587002095,3.875973598481297,0.032670930007223015,,,,,,,False
2021-02-01,477,0.2836742529975403,9.925513902560207,135.31261867982676,54.05266459400639,19.49566761589285,16.713369242059358,13.59801578019885,10.163359968607265,9.29600470041868,8.377343635192988,6.154117765302816,5.5209724121118,0.5014095092494426,154,0.2557651991614256,3.8453428939610017,0.022514666243856032,0.018574366570619092,95.13381947450353,85.47340545837024,0.018752484657635342,94.75889304111548,85.09830090689518,False
2021-02-02,477,0.28583894854845837,9.8335971464622,136.34517845761462,53.46367267567746,19.544030442175462,16.874988576132665,13.621156781583323,10.001083668133717,9.289118395369234,7.810960858751002,6.138822140691309,5.488776428418065,0.5028281487068837,151,0.2431865828092243,3.85281105101817,0.01344185472931311,,,,,,,False
2021-02-03,477,0.2847043688964472,9.904216367914985,135.80398396360528,53.27730469356504,19.510013825430576,16.920220197782058,13.608254904711135,10.009720041483437,9.1831679479012,7.801626526069999,6.117858175677743,5.596001187346572,0.5012993240777656,150,0.24109014675052412,3.893425066207393,0.013723728485104733,,,,,,,False
2021-02-04,477,0.28500607502137476,9.902959529146841,135.94789778519572,52.97973521972112,19.44939562430016,16.847429481631778,13.565725181926997,9.95342514812712,9.167104808590539,7.813412615202692,6.134089973749068,5.665897684580924,0.5006083507186077,152,0.2389937106918239,3.9073991721828607,0.022620368902277893,,,,,,,False
2021-02-05,477,0.28464546685134373,9.935182776277529,135.77588768809096,52.755717311772315,19.420232608119917,16.759468667647937,13.53157819789186,9.881583598011183,9.16788723018199,7.786144134398553,6.125091141645687,5.643681122005374,0.49946097373904186,153,0.2389937106918239,3.8918422611780716,0.022364920811091732,,,,,,,False
2021-02-08,477,0.28535038480595276,9.911303568602245,136.11213355243945,52.21508128609726,19.74308649658404,17.10287425656684,13.503406123263069,9.829124328684129,9.161678447262696,7.8249745679659926,6.144789879711945,5.6498319884282715,0.5003701922745297,156,0.20964360587002095,3.924413289179318,0.02866303754206085,0.01856041871208754,95.05225557939909,85.4077419768907,0.018888614167697243,95.39858561080794,85.75374381284395,False
2021-02-09,477,0.28480336867275985,9.948491451119194,135.8512068569064,52.03702479511489,19.793419753157963,17.094120417137148,13.513505402131221,9.837783924025388,9.170093271659129,7.828890112926723,6.147180117571148,5.642698755149077,0.49955823317494275,154,0.20545073375262055,3.9344103570461866,0.02134312844634709,,,,,,,False
