date,regime,regime_raw,risk_score,signal_confidence,alert_level_raw,alert_level,transition_score,dp1_5,ddeff_5
2019-10-28,stable,stable,0.6087975013014055,0.49207222744992174,green,green,0.02259818878482433,-0.01050113576724232,0.5464026179114789
2019-10-29,stable,stable,0.6010411244143675,0.5031500219904059,green,green,-0.006555335846091914,-0.009744313092695522,0.5440073046477423
2019-10-30,stable,stable,0.5947943779281625,0.504990412803573,green,green,-0.005437991489802155,-0.009596847493809457,0.545106858976764
2019-10-31,stable,transition,0.601665799062988,0.11499081751904,green,green,0.44256202604804135,-0.01638019192878004,1.0132213803660353
2019-11-01,stable,transition,0.5886517438833941,0.1991602382205564,green,green,0.2615130941397803,-0.013057881949549988,0.8277120020138167
2019-11-04,transition,transition,0.5886257157730349,0.37506856808489886,green,green,0.280835117070965,-0.014582987044910622,0.8412459935750523
2019-11-05,transition,transition,0.5835762623633524,0.3329009357623391,green,green,0.36540059964470084,-0.016148406433712126,0.941005831315108
2019-11-06,transition,transition,0.5765486725663718,0.3350157225888858,green,green,0.35104972022129516,-0.01605546102964711,0.9369974719430143
2019-11-07,transition,stable,0.5199895887558563,0.34157631727911475,green,green,-0.07983933888560554,-0.008640146717680042,0.43088579148681205
2019-11-08,transition,stable,0.5238677771993753,0.30240285664463595,green,green,0.015446795068761721,-0.009751147677051597,0.5472153030161575
2019-11-11,stable,stable,0.5125455491931286,0.5286422668833268,green,green,-0.05834882979169832,-0.00787877276062049,0.5470354217528293
2019-11-12,stable,stable,0.5122592399791775,0.5008255250270853,green,green,0.028122617410097167,-0.008665242414085839,0.6298083392228246
2019-11-13,stable,stable,0.4961738677771994,0.5289084594133411,green,green,-0.05966241574506728,-0.00787176454031796,0.5462076382446632
2019-11-14,stable,stable,0.4868037480478917,0.5345284889743129,green,green,-0.06328474812214573,-0.00754010250706208,0.5413891429840323
2019-11-15,stable,stable,0.4523425299323269,0.6073537048289264,green,green,-0.2227481126576403,-0.004947894075007259,0.3614281211899133
2019-11-18,stable,stable,0.44737116085372197,0.6111967020617504,green,green,-0.2394286010651394,-0.00496477991308783,0.34134213021877
2019-11-19,stable,stable,0.4323529411764706,0.6194212684550099,green,green,-0.24113076768236721,-0.004723474766462427,0.31747300040484383
2019-11-20,stable,stable,0.3951067152524726,0.6826167756665282,green,green,-0.3797448418331573,-0.002266453756191028,0.17561210546987915
2019-11-21,stable,stable,0.4576002082248829,0.5223073694840952,green,green,-0.0011083446212557767,-0.007845178439623735,0.5805425493139715
2019-11-22,stable,stable,0.45629880270692347,0.5045288666119777,green,green,0.006284621417323721,-0.0075708148291703525,0.6869872469420386
2019-11-25,stable,stable,0.45252472670484123,0.529723749037544,green,green,-0.046010806206054446,-0.006811787658396684,0.6152330595637938
2019-11-26,stable,stable,0.4231650182196772,0.5871822263580142,green,green,-0.1819434963159793,-0.005096657869163607,0.4504991005175274
2019-11-27,stable,stable,0.43875585632483083,0.5590005151127995,green,green,-0.12263581704052723,-0.0060148846475761575,0.5259900961589619
2019-11-29,stable,stable,0.34372722540343575,0.6960025912498191,green,green,-0.4244346244132065,0.0025013040018961874,-0.09351919858670321
2019-12-02,stable,stable,0.42704320666319623,0.6123789154843958,green,green,-0.23197799945689246,0.004570278862437244,-0.3627049348051905
2019-12-03,stable,stable,0.4135606454971369,0.6361187140919753,green,green,-0.2881212897371229,0.003674909509109009,-0.30751032662251987
2019-12-04,stable,stable,0.4389640812077043,0.6008991148852578,green,green,-0.21513797407539229,0.005283755147209385,-0.3700665445506939
2019-12-05,stable,stable,0.4321447162935971,0.615251389209814,green,green,-0.2439996173876001,0.004692042843506078,-0.3401708443965408
2019-12-06,stable,stable,0.41608537220197817,0.643992071716359,green,green,-0.30579045184660847,0.003825838753145766,-0.25834281768958256
2019-12-09,stable,stable,0.3596824570536179,0.7026583625102686,green,green,-0.43600488470382376,0.0017805817377536393,-0.11040980594328254
2019-12-10,stable,stable,0.34344091618948464,0.7194153243138552,green,green,-0.4625212529536055,0.0012505956219330816,-0.06442035949839031
2019-12-11,stable,stable,0.31730869338886,0.7346068295392851,green,green,-0.5031853617616158,0.0005939962481174288,-0.034863563139321485
2019-12-12,stable,stable,0.3133784487246226,0.7436182732893134,green,green,-0.5073569525064431,-0.00016318727843275815,-0.020178083530272062
2019-12-13,stable,stable,0.3471889640812077,0.7082283073249135,green,green,-0.43719877248639455,-0.0018046860388639951,0.08132313807156955
2019-12-16,stable,stable,0.314393545028631,0.7395328122262759,green,green,-0.5103171664661745,0.0002797506543723294,0.03226235383936249
2019-12-17,stable,stable,0.31866215512753776,0.7354844341430149,green,green,-0.4993724266398236,-5.2367079398485394e-05,0.06786437781767773
2019-12-18,stable,stable,0.3624414367516918,0.6891057767015153,green,green,-0.4000750158368212,-0.001638731168086105,0.1869155418001398
2019-12-19,stable,stable,0.36343050494534096,0.6881920736448527,green,green,-0.39693610030943094,-0.0013564133160239578,0.210868172202769
2019-12-20,stable,stable,0.33597084851639775,0.7125847886800324,green,green,-0.45350891231087337,0.0006747097742414165,0.13773561921565225
2019-12-23,stable,stable,0.3864393545028631,0.6562630533984632,green,green,-0.3306828845952968,-0.0027016970070253,0.2753832477032727
2019-12-24,stable,stable,0.36324830817282666,0.6845558696085532,green,green,-0.3963136570016672,-0.0017306757238185477,0.20298309495876943
2019-12-26,stable,stable,0.3158511192087454,0.723000728983836,green,green,-0.47691191621906776,-0.00043764161099396626,0.10278447996559947
2019-12-27,stable,stable,0.29744924518479954,0.737648681753339,green,green,-0.5118412182983184,0.00020256559466055868,0.04685816655486619
2019-12-30,stable,stable,0.2986465382613222,0.7397249030862487,green,green,-0.5160457617129517,0.0002862526693403755,-0.030868488198183996
2019-12-31,stable,stable,0.3956272774596564,0.6661216043546784,green,green,-0.3557190780183373,0.0026542696588661985,-0.23010904821842715
2020-01-02,stable,stable,0.3678813118167621,0.6961603924960569,green,green,-0.40606374641561715,0.0016032714804394554,-0.15462291384896965
2020-01-03,stable,stable,0.36850598646538263,0.688715733375872,green,green,-0.4025208121731527,0.0018580682001224924,-0.17372221400936283
2020-01-06,stable,stable,0.34263404476834985,0.708607740981787,green,green,-0.4482101125239683,0.0012624956951939048,-0.11681555320423165
2020-01-07,stable,stable,0.30687142113482563,0.7431383262537389,green,green,-0.5054234800689609,8.650006303584368e-05,-0.027825567258474848
2020-01-08,stable,stable,0.3182977615825091,0.7327198575171294,green,green,-0.4963924023325212,-0.0007132063204110806,0.035940371874286114
2020-01-09,stable,stable,0.3097084851639771,0.7393131101126108,green,green,-0.506015623575452,0.0001869724069238632,0.03973720846625817
2020-01-10,stable,stable,0.31762103071317027,0.7325819020839102,green,green,-0.5017983016804525,0.0009282787568466178,-0.021799655158753595
2020-01-13,stable,stable,0.3482821447162936,0.7140787952961465,green,green,-0.45477725818252707,0.0013829126263972258,-0.08157919735058172
2020-01-14,stable,stable,0.4152264445601249,0.6628372975292343,green,green,-0.32993874546835844,0.0029935149916748005,-0.22290419389837623
2020-01-15,stable,stable,0.41038521603331596,0.6665565199361572,green,green,-0.34876866379983573,0.002585814351118182,-0.23268462667697065
2020-01-16,stable,stable,0.4924258198854763,0.575209929744217,green,green,-0.11438329756861404,0.0051672913647773655,-0.5045820543421655
2020-01-17,stable,stable,0.4812597605413847,0.5827327087577568,green,green,-0.1739590705805833,0.0049211037077746544,-0.4845048770651683
2020-01-21,stable,stable,0.5148360229047372,0.5338797997914466,green,green,-0.04801604762255461,0.0064168241464674924,-0.6219849270005913
2020-01-22,stable,stable,0.4923477355543987,0.5883373867713536,green,green,-0.15657455610725132,0.004595348667308097,-0.479354937874902
2020-01-23,stable,stable,0.47688703800104115,0.6232222620879709,green,green,-0.212716558889533,0.003985751617956557,-0.3495916561925245
2020-01-24,stable,stable,0.45814679854242585,0.6551331546387713,green,green,-0.29908585451749653,0.0029974187408070563,-0.2605694366464224
2020-01-27,stable,transition,0.4871681415929203,0.1947623121881672,green,green,0.4089997378456931,-0.012533597380434663,0.885493707315705
2020-01-28,stable,transition,0.487662675689745,0.13789851270929387,green,green,0.3990361749796267,-0.013703964532318008,1.084837494974959
2020-01-29,transition,transition,0.4853982300884956,0.3744128575461449,green,green,0.2887080345328695,-0.012127322616032915,1.0136870499034565
2020-01-30,transition,transition,0.46085372201978136,0.17439011944713279,green,green,0.9043106101417645,-0.01969421188698131,1.6443577400086031
2020-01-31,transition,transition,0.4865174388339407,0.23855479741801755,green,green,0.6809536000741219,-0.016458058958790767,1.3842172241951278
2020-02-03,transition,stable,0.4068193649141072,0.36106132139667063,green,green,-0.09608255141545802,-0.00512399915874498,0.5772311716291707
2020-02-04,transition,stable,0.4149141072358147,0.3380988180254155,green,green,-0.02855705775061296,-0.006150047895968791,0.6195937533749483
2020-02-05,transition,transition,0.40049453409682456,0.15000000000000002,green,green,1.6103862677731773,-0.02603589391103145,2.3282355134845023
2020-02-06,transition,transition,0.38807912545549195,0.20577893140896153,green,green,0.7551723388245807,-0.017451266487430256,1.6552495536948282
2020-02-07,transition,transition,0.3844091618948464,0.15000000000000002,green,green,1.391632487756889,-0.02653106112064682,2.459116439050341
2020-02-10,transition,dispersion,0.37358146798542424,0.0,green,green,1.3072474689217348,-0.02554346186176132,2.398863786110697
2020-02-11,transition,dispersion,0.3692087454450807,0.0,green,green,1.391393923251325,-0.026358384555622755,2.504767960020178
2020-02-12,dispersion,dispersion,0.3286569495054659,0.47256810544610367,green,green,0.08470049180110593,-0.007379047539866901,0.8575721517808947
2020-02-13,dispersion,dispersion,0.3261582509109839,0.46920876857109844,green,green,0.08036228451156648,-0.00805514182795869,0.8275254918706576
2020-02-14,dispersion,dispersion,0.3166059344091619,0.17056311517362033,green,green,1.3881465478735642,-0.019967677529445754,2.1808509552532342
2020-02-18,dispersion,dispersion,0.30530973451327437,0.19922045868086458,green,green,0.9771085177723713,-0.01791991424165093,2.1290668671730124
2020-02-19,dispersion,dispersion,0.3019000520562207,0.20730891511962435,green,green,0.9250562230647419,-0.017341938682051944,2.0550291563564045
2020-02-20,dispersion,dispersion,0.29656428943258717,0.17950472609214052,green,green,1.0934328440224024,-0.019328738244369925,2.3041745538840352
2020-02-21,dispersion,dispersion,0.2939875065070276,0.15723270954305257,green,green,1.313330100197116,-0.0209202262279945,2.567103097777249
2020-02-24,dispersion,dispersion,0.3562727745965643,0.23866979200989058,green,green,1.1593859049424637,0.015100989434515932,-1.5355687508846856
2020-02-25,dispersion,transition,0.46220718375845915,0.0,green,green,3.2691020965663244,0.038978942276628015,-3.994071158717576
2020-02-26,dispersion,transition,0.45382613222280066,0.0,green,green,2.4182635817447,0.038269614971938926,-3.9498196704650184
2020-02-27,transition,transition,0.6170744403956273,0.15000000000000002,green,green,6.358227845951884,0.07166481154771923,-6.7681905067700345
2020-02-28,transition,transition,0.6068193649141072,0.15000000000000002,green,green,4.776799460453433,0.07125066747810604,-7.002471451255101
2020-03-02,transition,transition,0.7027329515877148,0.15000000000000002,green,green,5.25473740130176,0.08094573903356056,-6.473698099376284
2020-03-03,transition,transition,0.7144456012493493,0.15000000000000002,green,green,3.5706155943562963,0.06732313442103119,-4.677840795672003
2020-03-04,transition,transition,0.744299843831338,0.15000000000000002,green,green,4.9291453825280325,0.09064610039902357,-5.892728112116307
2020-03-05,transition,transition,0.7751431546069755,0.15000000000000002,green,green,3.4576140018952386,0.07429390830587773,-3.966453195562166
2020-03-06,transition,transition,0.7852160333159812,0.15000000000000002,green,green,3.641393882683135,0.07987792231380325,-4.115824532104256
2020-03-09,transition,stress,0.936569495054659,0.0,green,green,6.484268685069477,0.14118509205348218,-4.988221665909978
2020-03-10,transition,stress,0.9480218636127016,0.0,green,green,5.776378279291239,0.14475011981586045,-4.786263113558673
2020-03-11,stress,stress,0.9505205622071837,0.15000000000000002,green,green,5.519684590070484,0.14551586172226477,-4.13052264041402
2020-03-12,stress,stress,0.9538521603331598,0.15000000000000002,green,green,7.440162363399395,0.1991182641410097,-4.51201053539195
2020-03-13,stress,stress,0.9626236335242061,0.15000000000000002,green,green,7.841095514284058,0.21856103599836335,-4.657422032246438
2020-03-16,stress,stress,0.9982821447162935,0.15000000000000002,green,green,5.670469192993366,0.17276504810777282,-2.4192361316863096
2020-03-17,stress,stress,0.9964601769911503,0.15000000000000002,green,green,4.520693167792631,0.14479176105354474,-2.0317158385027336
2020-03-18,stress,stress,0.9965903175429464,0.15000000000000002,green,green,3.7171962341470826,0.12319518566573473,-1.6170783081524265
2020-03-19,stress,stress,0.9742061426340448,0.36273373127129976,yellow,green,0.6659182799936203,0.034634306937299186,-0.42968821860363393
2020-03-20,stress,stress,0.8091879229567934,0.6860217307079575,red,green,-0.3874905073095928,0.003332960941133889,-0.08535674253757186
2020-03-23,stress,stress,0.9411764705882353,0.3597578172339455,yellow,yellow,1.070975520023544,-0.04987877704500898,0.44434124800499
2020-03-24,stress,stress,0.9407600208224882,0.4728853215674369,red,red,0.06484404454835353,-0.017607818932314112,0.1511764743981021
2020-03-25,stress,stress,0.9492712129099427,0.4018794041376944,yellow,yellow,0.3025496411548784,-0.025981354916774668,0.23693980979639662
2020-03-26,stress,stress,0.7978917230609057,0.7098929996024811,red,red,-0.4460155742682175,-0.0024349339242860646,0.029697922632880402
2020-03-27,stress,stress,0.8057001561686622,0.6922438627984769,red,red,-0.4190983566214409,0.0037179428963844963,-0.02819179663423732
2020-03-30,stress,stress,0.865929203539823,0.6039387195368764,red,red,-0.23987589950598232,0.009153950306680758,-0.08841645043345814
2020-03-31,stress,stress,0.8711348256116606,0.5755873867877006,red,red,-0.18463764522814946,-0.010834425941299353,0.11221837457950645
2020-04-01,stress,stress,0.7456012493492973,0.7371716056783865,yellow,red,-0.5087258192113381,-0.0007421367136927204,0.012027013365018657
2020-04-02,stress,stress,0.8389380530973451,0.630370818127725,red,red,-0.2945783496960166,-0.00738688914544583,0.0800309429538073
2020-04-03,stress,stress,0.8261582509109839,0.6383708122868914,red,red,-0.31045069234583367,-0.006872665440687542,0.0760735724003263
2020-04-06,stress,stress,0.8263925039042165,0.6802593251718045,red,red,-0.39101478130409695,0.004435444437792868,-0.03776130024680224
2020-04-07,stress,stress,0.822982821447163,0.6720870827085043,red,red,-0.38172982910961123,0.004931501887575407,-0.04381858172416431
2020-04-08,stress,stress,0.8204841228526809,0.6830038320928896,red,red,-0.40254384689021067,0.004247210121901768,-0.03721834883456765
2020-04-09,stress,stress,0.8354502863092139,0.6602074963444521,red,red,-0.3563460307164675,0.005655031888225248,-0.052455915495038585
2020-04-13,stress,stress,0.8420874544508069,0.6475628183018195,red,red,-0.3308281795502814,0.0064269282303835995,-0.0615276867048542
2020-04-14,stress,stress,0.785996876626757,0.7076004777002154,red,red,-0.45288570697093145,-0.0025952491992882187,0.02993917299818616
2020-04-15,stress,stress,0.7625715773034877,0.7309939093685879,yellow,red,-0.49860889299620437,0.001229489400444983,-0.008863217382494959
2020-04-16,stress,stress,0.7864393545028631,0.705559283305646,red,red,-0.44897636310165817,-0.0027390844587092955,0.030078506177354747
2020-04-17,stress,stress,0.7471108797501301,0.7434009986173934,yellow,yellow,-0.5241102302961794,0.00042364636722524995,-0.0033004677072030475
2020-04-20,stress,stress,0.7745705361790735,0.7223567725616732,red,red,-0.482544164211952,0.0017302421152481928,-0.016886044068370687
2020-04-21,stress,stress,0.7809474232170744,0.7167879899227638,red,red,-0.47052327494522017,0.002074537583598657,-0.020581674020900387
2020-04-22,stress,stress,0.7512753774076003,0.7407243837805273,yellow,red,-0.5195725294603636,0.0005855816160628136,-0.005321316252905106
2020-04-23,stress,stress,0.7697293076522644,0.7236490551788963,red,red,-0.4854452861777451,0.0016454074081856396,-0.01636870915997113
2020-04-24,stress,stress,0.74487246225924,0.7471410233348375,yellow,yellow,-0.5334240140867987,0.00018379431567305815,-0.0014125331549506015
2020-04-27,stress,stress,0.772982821447163,0.7278747740940741,red,red,-0.48905273504753966,0.0013795127302149712,-0.013883795715657232
2020-04-28,stress,stress,0.7452628839146278,0.746137698679731,yellow,yellow,-0.5308587007204191,-0.00024559565285753315,0.0020942350678208044
2020-04-29,stress,stress,0.7547631441957313,0.7352390247954528,yellow,yellow,-0.5079745209003335,-0.0009484807555018016,0.00732425575327067
2020-04-30,stress,stress,0.7487766788131182,0.7382431802670643,yellow,yellow,-0.5152898033626437,-0.0007483487083830287,0.00632266400240411
2020-05-01,stress,stress,0.7532274856845393,0.7397344326251579,yellow,yellow,-0.517185236421351,0.0006265769741516936,-0.007370845905166679
2020-05-04,stress,stress,0.7586933888599687,0.7362101952568011,yellow,yellow,-0.5083492913714563,-0.0008705469358843976,0.007912517721245571
2020-05-05,stress,stress,0.744039562727746,0.7497484107529606,yellow,yellow,-0.5391701613080294,-1.3827791929932332e-05,-0.00028596267983393986
2020-05-06,stress,stress,0.7429203539823009,0.7455198643595898,yellow,yellow,-0.5299900375406534,-0.0002564154939740382,0.00439081159576693
2020-05-07,stress,stress,0.7485163977095263,0.7368955158124095,yellow,yellow,-0.5119078923652333,-0.0007928188508032896,0.009894092412708666
2020-05-08,stress,stress,0.7833940655908381,0.7085721771241452,red,yellow,-0.45440987083447637,-0.0025532165520268935,0.02805098905834047
2020-05-11,stress,stress,0.7950026028110359,0.6928458056730883,red,red,-0.4236129021141754,-0.0035322574847040933,0.03802292595797674
2020-05-12,stress,stress,0.7843831337844873,0.7030536365663285,red,red,-0.44332966587456973,-0.002892860690034138,0.031819742398994766
2020-05-13,stress,stress,0.7649921915668921,0.7227109339535791,yellow,red,-0.48402344813579173,-0.0016765928415499731,0.018839006989570084
2020-05-14,stress,stress,0.7548932847475274,0.7282801111489463,yellow,yellow,-0.49436850641575314,-0.0013326455533563264,0.01511744224720335
2020-05-15,stress,stress,0.7610619469026549,0.7192314402833673,yellow,yellow,-0.4772995993429134,-0.0018974212089646336,0.020754983793481063
2020-05-18,stress,stress,0.7540603852160332,0.7328840343774196,yellow,yellow,-0.5030982333280659,0.0010778632540362487,-0.010004577502164658
2020-05-19,stress,stress,0.7433107756376887,0.7388944682408839,yellow,yellow,-0.5172806297071929,0.0006996598269538579,-0.006470807057720407
2020-05-20,stress,stress,0.7407079646017699,0.7429537519994096,yellow,yellow,-0.5249778874392251,0.000447523699747876,-0.0038573393768261965
2020-05-21,stress,stress,0.7389380530973452,0.7422557009281849,yellow,yellow,-0.5241301348441061,0.00048823335195302686,-0.004489276566072675
2020-05-22,stress,stress,0.7384435190005205,0.7394683026622653,yellow,yellow,-0.5184865694194009,0.0006597559326172453,-0.006394974811961163
2020-05-26,stress,stress,0.7731910463300364,0.7081334059231112,red,yellow,-0.4539944507227071,-0.0026012550964576997,0.02690125268900667
2020-05-27,stress,stress,0.7720197813638731,0.7076673590210235,red,red,-0.45362468925429456,-0.002625244243912417,0.027542989782479932
2020-05-28,stress,stress,0.7933107756376888,0.6839407829893884,red,red,-0.405765611491094,-0.004100958710727354,0.04268266257863518
2020-05-29,stress,stress,0.7932847475273295,0.6820197959052788,red,red,-0.4017892420592057,-0.00422206815334647,0.04379607736159752
2020-06-01,stress,stress,0.7925039042165539,0.6798755339942059,red,red,-0.39728959046416373,-0.004355212869325387,0.045179555193950005
2020-06-02,stress,stress,0.7701457574180114,0.699398638923859,red,red,-0.4371679144466361,-0.003134290307745702,0.033180308923652646
2020-06-03,stress,stress,0.7794377928162415,0.6903710462300583,red,red,-0.41774826237528645,-0.0037003754637351394,0.038623830465668085
2020-06-04,stress,stress,0.7762883914627797,0.6903948964613822,red,red,-0.4186736356294378,-0.003695085448702784,0.03887091386205954
2020-06-05,stress,stress,0.7476574700676731,0.7176197206476315,yellow,red,-0.4728476115834293,-0.0020052252486224553,0.02126243938385075
2020-06-08,stress,stress,0.7422175950026028,0.7222299711444788,yellow,yellow,-0.48321864055038866,-0.001715614892557893,0.01851831616500732
2020-06-09,stress,stress,0.7409161894846433,0.7227064628044557,yellow,yellow,-0.4842746092033773,-0.0016867366090237423,0.018162045988501685
2020-06-10,stress,stress,0.7311296199895887,0.730033967017869,yellow,yellow,-0.49906690209193416,-0.0012352122863469317,0.013195506957143444
2020-06-11,stress,stress,0.8498438313378449,0.6330686155858267,red,yellow,-0.3006834749334365,0.007261160919154741,-0.07541087724920104
2020-06-12,stress,stress,0.8351639770952629,0.6503086906236839,red,red,-0.33733326744741315,0.006189755416578735,-0.06435021632182458
2020-06-15,stress,stress,0.8354763144195732,0.647843932758709,red,red,-0.33261576146187993,0.006340130739444505,-0.06612446715893983
2020-06-16,stress,stress,0.8388339406559084,0.644106211639628,red,red,-0.3248305572239561,0.0065775106481111845,-0.06817140698041513
2020-06-17,stress,stress,0.837948984903696,0.6427815300414913,red,red,-0.32238463229626835,0.006662037664332043,-0.06886947247490749
2020-06-18,stress,stress,0.7421395106715252,0.7351666123858537,yellow,red,-0.5097730475595951,-0.0009125895388371053,0.010153960768348735
2020-06-19,stress,stress,0.7532274856845393,0.7242757560960903,yellow,yellow,-0.48746498707153024,-0.0015816336339010695,0.01767737022311211
2020-06-22,stress,stress,0.7580166579906299,0.7185675268027661,yellow,yellow,-0.47608872645161354,-0.0019356794915924569,0.021387748220204728
2020-06-23,stress,stress,0.7673867777199375,0.7095029879466127,red,yellow,-0.45769369439272595,-0.0025020541473714797,0.026993239499517596
2020-06-24,stress,stress,0.7358927641853201,0.7385867247061993,yellow,yellow,-0.5162991414617919,-0.0006952734420325735,0.008288350361543184
2020-06-25,stress,stress,0.7311816762103072,0.7452545953029228,yellow,yellow,-0.5299897028353413,-0.00028149697491741676,0.003968674228619129
2020-06-26,stress,stress,0.7349557522123894,0.7407979953857703,yellow,yellow,-0.5209718253037618,0.0005843018483107087,-0.005047046824325552
2020-06-29,stress,stress,0.7527329515877147,0.7284888134031693,yellow,yellow,-0.4960791845580388,0.0013477746724728235,-0.013047316481230808
2020-06-30,stress,stress,0.7651223321186882,0.7177208505919017,yellow,yellow,-0.4744352261153522,0.0020145569040104228,-0.020121471966425553
2020-07-01,stress,stress,0.7311556480999478,0.7433929307722609,yellow,yellow,-0.5262887484975156,-0.0003987117149283348,0.005058364354709521
2020-07-02,stress,stress,0.7315460697553358,0.7419067638825056,yellow,yellow,-0.5234732819647848,-0.0004916289244840666,0.005973420392347606
2020-07-06,stress,stress,0.7348516397709526,0.7379393371374284,yellow,yellow,-0.5150137897135145,-0.0007399467079155508,0.008397706138182581
2020-07-07,stress,stress,0.74198334200937,0.7321508595461221,yellow,yellow,-0.5031634759570464,-0.0011016294861010412,0.011976979614571448
2020-07-08,stress,stress,0.7504164497657471,0.7256042150056939,yellow,yellow,-0.4902924663588765,-0.0015075637528211283,0.016240136117260384
2020-07-09,stress,stress,0.7361009890681937,0.7349508553720424,yellow,yellow,-0.5090996953144499,-0.000928323057184488,0.010132172150771446
2020-07-10,stress,stress,0.7426340447683498,0.7300776633308377,yellow,yellow,-0.49936077556499703,-0.001230901899229364,0.013277367522765982
2020-07-13,stress,stress,0.745861530452889,0.7261011144053361,yellow,yellow,-0.4912895141272911,-0.001478499769107633,0.015796176815537688
2020-07-14,stress,stress,0.7380530973451327,0.7320156379665727,yellow,yellow,-0.5033116957740777,-0.001110434404198668,0.012036073485641285
2020-07-15,stress,stress,0.7349557522123894,0.7351084732806473,yellow,yellow,-0.5095283362081239,-0.000924155185152431,0.009643276709872861
2020-07-16,stress,stress,0.7266527850078085,0.7412747848599153,yellow,yellow,-0.522144444920128,-0.0005428034392090941,0.005558924986879266
2020-07-17,stress,stress,0.7263404476834981,0.7409036001631136,yellow,yellow,-0.521372021663708,-0.0005670790872149833,0.0057138305301984715
2020-07-20,stress,stress,0.726887038001041,0.7388620507986721,yellow,yellow,-0.5170495049082765,-0.0006962921173613301,0.006862485195512136
2020-07-21,stress,stress,0.7393024466423738,0.7292997235953955,yellow,yellow,-0.4966467231998469,-0.0012930072080959976,0.012828356442935007
2020-07-22,stress,stress,0.7402134305049454,0.7290543785384076,yellow,yellow,-0.4957667745499298,-0.0013039643803200995,0.013281379244454161
2020-07-23,stress,stress,0.7392503904216554,0.7284186746078128,yellow,yellow,-0.49538429199245076,-0.0013459694865158855,0.01351706107048134
2020-07-24,stress,stress,0.7312077043206663,0.7362250500658561,yellow,yellow,-0.5088036199557289,-0.0008604723420847504,0.008533584327454768
2020-07-27,stress,stress,0.7196251952108277,0.7435403229872605,yellow,yellow,-0.5265228077189615,-0.00040580764634712274,0.0038436642751862315
2020-07-28,stress,stress,0.7204060385216033,0.7478941783976203,yellow,yellow,-0.5320061370095576,0.00012342047342317475,-0.0018642707350924326
2020-07-29,stress,stress,0.7213430504945342,0.7458819895388593,yellow,yellow,-0.530583664979127,0.00024789413241299574,-0.003194933686921253
2020-07-30,stress,stress,0.7173086933888599,0.7497069529844205,yellow,yellow,-0.5379153409595249,-2.0379601752718024e-05,-3.863013145455341e-05
2020-07-31,stress,stress,0.7214211348256118,0.7398042566241048,yellow,yellow,-0.5189819416893243,-0.0006330299939126816,0.006582383143625581
2020-08-03,stress,stress,0.7271733472149922,0.7351248245073192,yellow,yellow,-0.5090376944434027,-0.0009203115489865299,0.009827618670001037
2020-08-04,stress,stress,0.738651743883394,0.7258291659597779,yellow,yellow,-0.4903551424943695,-0.0014893494112081518,0.016387600959013593
2020-08-05,stress,stress,0.7535918792295679,0.7122692714898973,yellow,yellow,-0.4624463818842116,-0.0023279695631746034,0.025368047439242147
2020-08-06,stress,stress,0.7618427902134305,0.7030139865321402,yellow,yellow,-0.44337764067542296,-0.0028940313348813085,0.03193430861906066
2020-08-07,stress,stress,0.7668662155127537,0.6980905880471874,red,yellow,-0.4336371200756663,-0.0031989978140017916,0.03516218939559268
2020-08-10,stress,stress,0.7686881832378969,0.6953557955981958,red,red,-0.42855658184208156,-0.003372640996503695,0.03666273889458438
2020-08-11,stress,stress,0.7638729828214471,0.69951779070088,yellow,red,-0.43716235373406426,-0.003120922822807737,0.033514733456707635
2020-08-12,stress,stress,0.7476054138469547,0.7143859039091005,yellow,yellow,-0.46738257703399544,-0.0022049217816056954,0.023424864520913857
2020-08-13,stress,stress,0.7490369599167099,0.7129657726194696,yellow,yellow,-0.4640370334424738,-0.0023001666377371333,0.02385437840729132
2020-08-14,stress,stress,0.7602550754815199,0.7013228884434435,yellow,yellow,-0.4402959668412607,-0.003024912337536434,0.031242449981891962
2020-08-17,stress,stress,0.7447683498178032,0.7152441200515884,yellow,yellow,-0.4685857512114372,-0.0021641214363855577,0.02201054388706547
2020-08-18,stress,stress,0.7825091098386258,0.6811390760828056,red,yellow,-0.39888316638646926,-0.00426925589985272,0.044881066775744216
2020-08-19,stress,stress,0.7696251952108276,0.6925102115241003,red,red,-0.422630598087124,-0.0035635500456066005,0.03751907380870412
2020-08-20,stress,stress,0.7758719416970328,0.6870098548436789,red,red,-0.4106954078568384,-0.003890366258594735,0.04208222557745156
2020-08-21,stress,stress,0.7501041124414367,0.7092853745941972,yellow,red,-0.4569605563007788,-0.002512119590390438,0.027371161214354345
2020-08-24,stress,stress,0.7806871421134826,0.6813840831437988,red,red,-0.3994667730971626,-0.004219213357648521,0.04712296302808783
2020-08-25,stress,stress,0.7592139510671524,0.7004071857211692,yellow,yellow,-0.438190874168614,-0.0030443725827352663,0.03441030920505872
2020-08-26,stress,stress,0.7851119208745445,0.6765591906369478,red,red,-0.3883445869937874,-0.004517218348928043,0.05034550776225322
2020-08-27,stress,stress,0.8830036439354504,0.5070304675071218,red,red,-0.03229557661398892,-0.014921290008308441,0.16817063081702965
2020-08-28,stress,stress,0.8876887038001041,0.4851245670253083,red,red,0.0002649520976103874,-0.01626944235618255,0.18313544474634913
2020-08-31,stress,stress,0.9041905257678293,0.4130306027855221,yellow,red,0.14904086806152608,-0.020666370424399783,0.23513809512932893
