date,N_used,p1,deff,top5,cluster_count,largest_share,entropy,turnover_pair_frac,p1_shuffle,deff_shuffle,structure_score,p1_bootstrap,deff_bootstrap,structure_score_bootstrap,eigvec_overlap_1d,eigvec_instability_1d,insufficient_universe,lambda1,lambda2,lambda3,lambda4,lambda5,lambda6,lambda7,lambda8,lambda9,lambda10,dp1_5,ddeff_5,overlap_instability,transition_score,regime_raw,regime,exposure
2020-02-04,470,0.23520454855166675,13.847876396578723,0.41704447344304846,199,0.14893617021276595,4.4450847413773085,0.012366737739872069,0.01819331612688204,95.09162279292991,81.46075762877597,0.01852265329784512,94.8932325815006,81.2620380801757,0.9993487130275353,0.0006512869724647485,False,110.54613781928336,46.461583236396365,18.411738115869593,11.471445607200407,9.11999773948302,8.3153497261972,7.809420250917158,7.076952922005353,6.87425392280566,6.512889796756963,-0.006150047895968791,0.6195937533749483,0.0006512869724647485,-0.02855705775061296,stable,transition,0.4
2020-02-05,470,0.2164601495412448,15.501530827074015,0.4036750046995915,214,0.12978723404255318,4.563478328480291,0.01703034977090233,,,,,,,0.9956436052140153,0.004356394785984707,False,101.73627028438503,47.108355951168264,19.717727966648138,11.70468173054791,9.460216276058617,8.462334797908227,7.931194041592337,7.126142131281522,6.996858420698439,6.884337950000509,-0.02603589391103145,2.3282355134845023,0.004356394785984707,1.6103862677731773,transition,transition,0.4
2020-02-06,470,0.21690251629033347,15.535867338024994,0.40246241052621895,216,0.14680851063829786,4.54676871353586,0.01522478791453069,,,,,,,0.999549785300867,0.00045021469913297807,False,101.9441826564567,46.235893755927286,19.84943457663856,11.674456091365021,9.453365866935297,8.432584741474871,7.993702997809218,7.0916672804686645,6.984203667148038,6.865525663017415,-0.017451266487430256,1.6552495536948282,0.00045021469913297807,0.7551723388245807,transition,transition,0.4
2020-02-07,470,0.2128925166498387,15.945884387924838,0.39864936172374166,216,0.1425531914893617,4.535341778572484,0.018309667468130474,,,,,,,0.9994521104643224,0.000547889535677637,False,100.05948282542418,46.20863720092964,19.86477380540185,11.723100732013823,9.509205446389089,8.487287032823186,8.156692748284314,7.109849132514559,7.034592145211719,6.879607122139331,-0.02653106112064682,2.459116439050341,0.000547889535677637,1.391632487756889,transition,transition,0.4
2020-02-10,470,0.2100406973403916,16.191660727055353,0.3971780556276304,219,0.13191489361702127,4.610446987097401,0.022020596107607857,,,,,,,0.9998242301251069,0.0001757698748930947,False,98.71912774998404,46.73964594739336,19.828495606124502,11.696722877698765,9.689693963785608,8.487004144326624,8.170248139821261,7.243511374635,7.021129753155445,6.907712586521192,-0.02554346186176132,2.398863786110697,0.0001757698748930947,1.3072474689217348,dispersion,transition,0.4
2020-02-11,470,0.208846163996044,16.3526443565989,0.39502760508660534,223,0.1425531914893617,4.59510068848331,0.01119629814453568,0.018221642569671574,95.62263566837531,79.46061583320278,0.018362450163460775,94.86579223260651,78.70363158984019,0.9996700982197637,0.0003299017802362858,False,98.15769707814063,46.509211066534675,19.65363231321254,11.621354699556903,9.721079233259697,8.577658960755409,8.085010111162887,7.230933409253853,6.991497960639049,6.868800206776785,-0.026358384555622755,2.504767960020178,0.0003299017802362858,1.391393923251325,dispersion,transition,0.4
2020-02-12,470,0.2090811020013779,16.35910297885491,0.39461616315334985,223,0.1425531914893617,4.596890789301883,0.0063149299097219076,,,,,,,0.99976822941101,0.00023177058899004344,False,98.26811794064758,46.196200781432154,19.57227938452192,11.72923173013363,9.703766845339109,8.526764782535471,8.080391991332288,7.215663834891032,7.003715865889733,6.956787639100831,-0.007379047539866901,0.8575721517808947,0.00023177058899004344,0.08470049180110593,dispersion,dispersion,0.9
2020-02-13,470,0.20884737446237478,16.363392829895652,0.39455105377142174,222,0.14042553191489363,4.615472498093652,0.013364787007213174,,,,,,,0.9998857285378618,0.0001142714621381602,False,98.15826599731612,46.46296983339294,19.529421636458434,11.624147469008005,9.664190336392704,8.420866031619449,7.978234850841318,7.2136468626525785,6.9993215630286265,6.9669916410457455,-0.00805514182795869,0.8275254918706576,0.0001142714621381602,0.08036228451156648,dispersion,dispersion,0.9
2020-02-14,470,0.19292483912039293,18.126735343178073,0.3810956333716057,232,0.12340425531914893,4.709255551833425,0.008456199246926461,,,,,,,0.9954426308199161,0.00455736918008387,False,90.67467438658468,46.78727004232834,19.818301042958506,11.974879237007652,9.859822975775494,8.542761549580797,8.158056435625687,7.403989328591768,7.142418087907338,7.112789575276129,-0.019967677529445754,2.1808509552532342,0.00455736918008387,1.3881465478735642,dispersion,dispersion,0.9
2020-02-18,470,0.19212078309874067,18.320727594228366,0.3787696852382618,231,0.12340425531914893,4.710899580572068,0.003810733566211496,,,,,,,0.9997182188441291,0.00028178115587085273,False,90.2967680564081,46.01839456868819,19.860304639021464,11.96439216387209,9.881892633993184,8.595323851602943,8.211300885558506,7.404138394349594,7.194169373166811,7.093013750328403,-0.01791991424165093,2.1290668671730124,0.00028178115587085273,0.9771085177723713,dispersion,dispersion,0.9
2020-02-19,470,0.19150422531399205,18.407673512955306,0.37802477759471903,234,0.12340425531914893,4.736088366838005,0.008011613664201788,0.01870542378262479,94.79948161007887,76.56460689865494,0.018492017255132033,95.12549144955865,76.89083014466222,0.9997351814403402,0.000264818559659763,False,90.00698589757624,45.92080519301369,19.960658745413152,11.961824417432044,9.821371216082738,8.649943959277122,8.157495977612328,7.38930324628424,7.156263056363413,7.070706203600173,-0.017341938682051944,2.0550291563564045,0.000264818559659763,0.9250562230647419,dispersion,dispersion,0.9
2020-02-20,470,0.18975236375700796,18.663277532738945,0.37658489019114655,239,0.12127659574468085,4.762516596045968,0.008338247969877059,,,,,,,0.9997811343146388,0.00021886568536122475,False,89.18361096579373,45.523863993510254,20.198932897041182,12.050518789616918,10.037971743876778,8.732492838368652,8.102135437760063,7.37033547042265,7.211422762696929,7.056420805784598,-0.019328738244369925,2.3041745538840352,0.00021886568536122475,1.0934328440224024,dispersion,dispersion,0.9
2020-02-21,470,0.18792714823438028,18.9304959276729,0.3744140963948845,242,0.11063829787234042,4.796765358141142,0.00879190672775938,,,,,,,0.9991004661292063,0.0008995338707936673,False,88.32575967015873,45.24722835901733,20.20978010341806,12.167078636791842,10.024778536209766,8.729941395982216,8.121409225049888,7.535176813872474,7.208042576010941,7.067077671613857,-0.0209202262279945,2.567103097777249,0.0008995338707936673,1.313330100197116,dispersion,dispersion,0.9
2020-02-24,470,0.20802582855490886,16.591166592293387,0.39146706828689215,225,0.13404255319148936,4.630278048859069,0.01084244431338747,,,,,,,0.9927367188535724,0.007263281146427603,False,97.77213942080716,45.12320400375168,19.701093824365596,11.672599578665855,9.720485267249014,8.27293371752914,7.94902711478217,7.303612592833885,7.02941092739858,6.850914574925,0.015100989434515932,-1.5355687508846856,0.007263281146427603,1.1593859049424637,dispersion,dispersion,0.9
2020-02-25,470,0.2310997253753687,14.32665643551079,0.411196108664339,214,0.14042553191489363,4.56562803310556,0.011740688653994465,,,,,,,0.9889201554260992,0.011079844573900766,False,108.61687092642325,44.73068410072958,19.391601331973877,11.15405503120452,9.368959681908057,7.916554832148646,7.846122511508858,7.007349818692553,6.675340537975614,6.598530948912214,0.038978942276628015,-3.994071158717576,0.011079844573900766,3.2691020965663244,transition,dispersion,0.9
2020-02-26,470,0.22977384028593098,14.457853842490287,0.40998258669832105,213,0.13404255319148936,4.5488802853390125,0.011749761829152112,0.018075066303072856,95.48332206100706,81.23716699249964,0.01924406348949093,94.27483114004006,80.02750707434622,0.9994246289751307,0.0005753710248692645,False,107.99370493438755,44.292753035226035,20.03141051130204,11.077027673326155,9.296919593969113,8.03041441614919,7.765091818945463,7.051123427273827,6.859951168442189,6.5311113378594,0.038269614971938926,-3.9498196704650184,0.0005753710248692645,2.4182635817447,transition,dispersion,0.9
2020-02-27,470,0.2614171753047272,11.89508702596891,0.4369874655192912,196,0.1829787234042553,4.272822479443794,0.027264891348727487,,,,,,,0.9774986219922221,0.02250137800777785,False,122.86607239322176,44.26874852688764,19.23187736316198,10.493803376493398,8.523607134302047,8.087295176054656,7.553712378401279,6.807746992859939,6.517653491592129,6.4503992632364575,0.07166481154771923,-6.7681905067700345,0.02250137800777785,6.358227845951884,transition,transition,0.4
2020-02-28,470,0.2591778157124863,11.9280244764178,0.4436993792725597,192,0.13829787234042554,4.25892896445143,0.024361475298280633,,,,,,,0.9992703725541939,0.0007296274458060692,False,121.81357338486852,45.970168231162624,19.90138353504449,12.379302515377802,8.47428059164954,7.85516683982347,7.406026553128537,7.264861543037441,6.571050690611808,6.242422207765302,0.07125066747810604,-7.002471451255101,0.0007296274458060692,4.776799460453433,transition,transition,0.4
2020-03-02,470,0.2889715675884694,10.117468492917103,0.46573334685340667,183,0.1276595744680851,4.212528406246103,0.027210452297781608,,,,,,,0.9933594292021475,0.006640570797852519,False,135.81663676658061,44.471904561510385,17.558848322482973,12.483782012636967,8.563501357890178,7.3241895213238495,7.151174028546368,6.965770332531016,6.300308297554614,6.041771118398117,0.08094573903356056,-6.473698099376284,0.006640570797852519,5.25473740130176,transition,transition,0.4
2020-03-03,470,0.2984228597963999,9.648815639838787,0.46890197373870923,176,0.14893617021276595,4.101299990873194,0.035022456108515176,,,,,,,0.9993779853230834,0.0006220146769165824,False,140.25874410430794,43.27199167061673,16.43854000610925,12.074971197499242,8.339680678660176,7.355560891209177,7.019132919559317,6.879396385982091,6.4149034861354455,6.023316808550915,0.06732313442103119,-4.677840795672003,0.0006220146769165824,3.5706155943562963,transition,transition,0.4
2020-03-04,470,0.32041994068495455,8.56512573037398,0.4868673765362363,168,0.15531914893617021,3.9105032620550815,0.03815270153790319,0.01822704367695267,94.95599735370357,86.69306452033759,0.02030307824987374,93.24752517409692,84.98251630615802,0.9975490537199815,0.0024509462800185178,False,150.59737212192863,43.09724442687159,15.764030406521123,11.588265344956335,7.780754671753349,7.319472805295458,7.016859271550589,6.654161450445726,6.1070974609507935,5.757509878683355,0.09064610039902357,-5.892728112116307,0.0024509462800185178,4.9291453825280325,transition,transition,0.4
2020-03-05,470,0.3357110836106049,7.928633830406745,0.49871357693304375,152,0.17446808510638298,3.708406023624974,0.0589121262985982,,,,,,,0.9990365204068197,0.0009634795931803275,False,157.78420929698427,41.97770841153173,15.16513176297766,11.125892660261933,8.342439026774917,7.438720125902045,6.94383677098517,6.423187476925307,5.937162823183371,5.691630539119436,0.07429390830587773,-3.966453195562166,0.0009634795931803275,3.4576140018952386,transition,transition,0.4
2020-03-06,470,0.3390557380262896,7.812199944313544,0.5013247626076723,149,0.2851063829787234,3.5328168105647775,0.0707798394047997,,,,,,,0.9995735729335186,0.00042642706648143847,False,159.3561968723561,40.67296989293219,15.067997692879468,12.060717476905355,8.46475649053285,8.10277853928618,6.892684662831726,6.811190785930401,5.811888873999617,5.623797280091428,0.07987792231380325,-4.115824532104256,0.00042642706648143847,3.641393882683135,transition,transition,0.4
2020-03-09,470,0.4301566596419516,5.129246827007125,0.5795881495494634,114,0.4702127659574468,2.582389500794066,0.2185727895477022,,,,,,,0.9901147084776702,0.009885291522329753,False,202.17363003171724,33.50104861658857,18.352067628524303,10.96206419929981,7.417619812117785,6.314979839725796,5.782149256164774,5.574492933608189,4.930087206604104,4.885099103031701,0.14118509205348218,-4.988221665909978,0.009885291522329753,6.484268685069477,stress,transition,0.4
2020-03-10,470,0.4431729796122603,4.862552526280115,0.5865778263177128,109,0.49148936170212765,2.463307019274602,0.23585718822301865,,,,,,,0.9993493779251328,0.0006506220748672131,False,208.29130041776236,31.734599512600678,17.929219964804457,10.507902465690625,7.228556008466897,7.015517687780553,5.546361198114875,5.485312550484507,5.2873635764578975,4.748815197653922,0.14475011981586045,-4.786263113558673,0.0006506220748672131,5.776378279291239,stress,transition,0.4
2020-03-11,470,0.4659358024072193,4.43460308995996,0.6036949750246461,98,0.5595744680851064,2.1517031227829344,0.290659166175203,0.01859667917228254,95.271140138944,91.28387617221898,0.020720526024317315,91.87705945618173,87.88767164260466,0.9989719864695219,0.0010280135304781002,False,218.9898271313931,29.911141174226575,16.72277261383263,10.0951286919288,8.017768650202603,6.7287176454311615,6.266143334307734,5.20678989419455,4.869862119740335,4.582035111178206,0.14551586172226477,-4.13052264041402,0.0010280135304781002,5.519684590070484,stress,stress,0.1
2020-03-12,470,0.5348293477516146,3.4166232950147943,0.6615488187135615,69,0.7702127659574468,1.466630733254944,0.528585038334165,,,,,,,0.9957125453517996,0.004287454648200351,False,251.36979344325877,26.264431024599777,14.054658703784046,11.464884475835635,7.774177147895532,5.964820722003075,5.5112028453239175,5.0908137614107165,4.366926260365521,4.031802362394785,0.1991182641410097,-4.51201053539195,0.004287454648200351,7.440162363399395,stress,stress,0.1
2020-03-13,470,0.5576167740246529,3.1547779120671064,0.6811595460785166,59,0.8063829787234043,1.2351515262453243,0.5517397813364787,,,,,,,0.9984054847165318,0.001594515283468212,False,262.0798837915869,23.581606019130163,15.234091396058435,10.54869806566972,8.700707384457633,6.4345593683999125,5.370161032937506,4.897163619684231,4.632479118614884,3.992298962945998,0.21856103599836335,-4.657422032246438,0.001594515283468212,7.841095514284058,stress,stress,0.1
2020-03-16,470,0.6029217077497244,2.7100106953208156,0.7253771114674851,47,0.8446808510638298,0.9956809777000319,0.4653994465363154,,,,,,,0.9964497298350239,0.0035502701649761104,False,283.37320264237036,22.148854761822285,14.394649223132976,12.545429944583319,8.46510581780893,6.559200918252072,5.212400748346996,4.23315190638943,4.010881637490811,3.76264385688681,0.17276504810777282,-2.4192361316863096,0.0035502701649761104,5.670469192993366,stress,stress,0.1
2020-03-17,470,0.5879647406658051,2.830836687777381,0.7329754266438218,45,0.8404255319148937,0.9940396699691602,0.4421993376582135,,,,,,,0.9989193153284629,0.0010806846715371021,False,276.3434281129284,28.34659246441498,18.6121868395649,11.496130246836813,9.700112858851142,7.128102952016964,6.043919891158309,4.680065181834361,3.9219320829300206,3.694531996963123,0.14479176105354474,-2.0317158385027336,0.0010806846715371021,4.520693167792631,stress,stress,0.1
2020-03-18,470,0.589130988072954,2.817524781807534,0.738707114320253,41,0.8446808510638298,0.9574364721900993,0.3754298416730935,0.017859252816244953,96.21090738365889,93.96465433710807,0.02739112988056694,81.68878834534422,79.43300342172907,0.9990339174111347,0.0009660825888653246,False,276.8915643942882,28.004840062634695,17.851536154613843,14.892571041566981,9.55183207741492,8.646419364176307,6.386553371144003,5.590512757903336,4.185105147924146,3.58623486243888,0.12319518566573473,-1.6170783081524265,0.0009660825888653246,3.7171962341470826,stress,stress,0.1
2020-03-19,470,0.5694636546889138,2.9869350764111604,0.7350084616877326,43,0.825531914893617,1.0538072605721316,0.15999637072993694,,,,,,,0.9994597120447434,0.0005402879552566242,False,267.64791770378946,37.149493255562604,17.27178883653241,14.050722090006435,9.334055107343348,8.956824933849806,8.290560679897945,5.410604066360503,4.93554856683615,3.8781686637817687,0.034634306937299186,-0.42968821860363393,0.0005402879552566242,0.6659182799936203,stress,stress,0.1
2020-03-20,470,0.5609497349657868,3.0694211695295346,0.7300281112059802,42,0.8382978723404255,0.9899277191062694,0.1342104069319058,,,,,,,0.9997429078756177,0.00025709212438229656,False,263.64637543391984,38.61044331411227,16.718520179250586,13.660588494626488,10.47728484490161,8.867820467354813,8.205157488676697,7.565473397252684,5.2030770940987985,4.553011160115626,0.003332960941133889,-0.08535674253757186,0.00025709212438229656,-0.3874905073095928,stress,stress,0.1
2020-03-23,470,0.5530429307047154,3.1543519433258056,0.7219551201924469,43,0.8468085106382979,0.9480450656271234,0.04704441319239668,,,,,,,0.9997923505262635,0.00020764947373652642,False,259.9301774312162,37.91817386908381,16.254660622378598,13.544384314787333,11.67151025298404,9.5856771439365,8.33607153337381,7.933110818204735,6.8980499978717305,4.860665178726192,-0.04987877704500898,0.44434124800499,0.00020764947373652642,1.070975520023544,stress,stress,0.1
2020-03-24,470,0.570356921733491,2.982013162175483,0.7293579557990743,43,0.8319148936170213,1.01838071475789,0.05031075624914939,,,,,,,0.9994238870627797,0.0005761129372202634,False,268.0677532147406,35.49842696325003,15.078310150290289,12.66755252279854,11.486196374485301,9.530410892060885,8.038520670608424,7.590240341840932,6.990835026578298,6.031391681068944,-0.017607818932314112,0.1511764743981021,0.0005761129372202634,0.06484404454835353,stress,stress,0.1
2020-03-25,470,0.5631496331561794,3.0544645916039306,0.7251891820490075,43,0.823404255319149,1.0546901349154638,0.06426529964160958,0.0187440009913403,94.49401255290483,91.98395359346574,0.02418222922066551,82.16027620976793,79.64477902209951,0.9998811565860382,0.00011884341396184439,False,264.6803275834043,35.43020781246565,15.19620155640189,13.399464894453867,12.132713716307785,9.364025109403798,7.878680100462945,7.454649821073897,7.219477540826417,6.217494163987829,-0.025981354916774668,0.23693980979639662,0.00011884341396184439,0.3025496411548784,stress,stress,0.1
2020-03-26,470,0.5670287207646277,3.016632999044041,0.7259322332549452,41,0.8404255319148937,0.9637334890885834,0.053159733248650365,,,,,,,0.9998399943426748,0.00016000565732521288,False,266.5034987593751,34.96871795287397,14.89121072063161,13.055966099343836,11.76875609759977,9.27917751819036,7.917457281639857,7.269598440909473,6.978356542552816,6.061054126977894,-0.0024349339242860646,0.029697922632880402,0.00016000565732521288,-0.4460155742682175,stress,stress,0.1
2020-03-27,470,0.5646676778621713,3.0412293728952973,0.723245734086609,41,0.8382978723404255,0.9793839835746948,0.043088508823662844,,,,,,,0.9999443426011619,5.5657398838060423e-05,False,265.3938085952206,34.88987644146181,15.098973079944075,12.919463134703012,11.62337376937687,9.168711209310358,7.898460121465608,7.194063503235033,7.051314029343243,6.066820588973092,0.0037179428963844963,-0.02819179663423732,5.5657398838060423e-05,-0.4190983566214409,stress,stress,0.1
2020-03-30,470,0.5621968810113962,3.0659354928923475,0.7212551997467801,43,0.8340425531914893,1.0090597645631727,0.05014743909631175,,,,,,,0.9999459613823986,5.403861760144846e-05,False,264.2325340753563,35.36630762170809,15.027703311397271,12.866730152495663,11.496668720029449,9.05000442833911,7.7935651220169895,7.383301017872163,6.974756776211108,5.988264697319431,0.009153950306680758,-0.08841645043345814,5.403861760144846e-05,-0.23987589950598232,stress,stress,0.1
2020-03-31,470,0.5595224957921916,3.0942315367549895,0.7185928506699549,43,0.825531914893617,1.0468946483084423,0.03185591797849657,,,,,,,0.9999800867947806,1.991320521943507e-05,False,262.97557302232997,35.41919756151107,15.041986877989252,12.80400867786371,11.497873675184715,9.006305691263677,7.746214470738068,7.311007225450811,6.930309091758381,5.956803717762573,-0.010834425941299353,0.11221837457950645,1.991320521943507e-05,-0.18463764522814946,stress,stress,0.1
2020-04-01,470,0.5624074964424867,3.0664916049689492,0.7187344708161697,45,0.8297872340425532,1.0362203489343487,0.038533774894524336,0.019254556431025877,94.7324756037939,92.20913693883642,0.024309802682151587,82.69784251936427,80.16944860815566,0.9999355001315009,6.449986849910161e-05,False,264.3315233279687,34.779031980357956,14.851804454281702,12.58650200955526,11.256339511436181,8.780653137486604,7.685211068705092,7.1724987846730635,6.829766333115794,5.8661076039568085,-0.0007421367136927204,0.012027013365018657,6.449986849910161e-05,-0.5087258192113381,stress,stress,0.1
2020-04-02,470,0.5596418316191819,3.096663941997848,0.715058065473153,46,0.8361702127659575,1.0251042007957498,0.021920791180873745,,,,,,,0.9999672708422778,3.272915772223328e-05,False,263.0316608610153,34.42451131235281,14.910102211355946,12.511401993756722,11.199614393900909,8.704769157853908,7.889764295842576,7.301603676743879,6.817007422951546,5.813168139690857,-0.00738688914544583,0.0800309429538073,3.272915772223328e-05,-0.2945783496960166,stress,stress,0.1
2020-04-03,470,0.5577950124214838,3.1173029452956236,0.7124756424775233,45,0.7787234042553192,1.2238364867752975,0.11328766501837317,,,,,,,0.9999636613996615,3.633860033847025e-05,False,262.1636558380973,34.20061438070026,14.821848184011566,12.491536458383274,11.1858971032434,8.672859314720636,7.814177435297178,7.235428828503364,6.7694767433550735,5.797945891946636,-0.006872665440687542,0.0760735724003263,3.633860033847025e-05,-0.31045069234583367,stress,stress,0.1
2020-04-06,470,0.5666323254491891,3.028174192645545,0.7170109702312059,43,0.7808510638297872,1.1780294736693062,0.12227918159960079,,,,,,,0.9998969975980282,0.00010300240197180788,False,266.31719296111885,33.22289058343142,14.460927902539375,12.059500948337543,10.934643613239547,8.391797051149071,7.922382004478766,7.015098264313555,6.565217184298931,5.624049071823865,0.004435444437792868,-0.03776130024680224,0.00010300240197180788,-0.39101478130409695,stress,stress,0.1
2020-04-07,470,0.564453997679767,3.050412955030825,0.7150679572286485,43,0.7914893617021277,1.1469320063673192,0.12579050038560993,,,,,,,0.9999921945647611,7.80543523892785e-06,False,265.2933789094906,33.43602474182983,14.37290911157804,12.096224575896278,10.883402558670179,8.340976593536507,7.897556733424122,6.968366632164445,6.529584321691458,5.618233243006684,0.004931501887575407,-0.04381858172416431,7.80543523892785e-06,-0.38172982910961123,stress,stress,0.1
2020-04-08,470,0.5666547065643884,3.0292732561343816,0.7153785530431389,41,0.7851063829787234,1.1624439809865317,0.12256952320464547,0.018935182620417306,94.89971181017931,92.41815807798889,0.028170774343537222,81.32682659061753,78.836037266704,0.999975303896982,2.469610301802927e-05,False,266.3277120852625,33.01223024484113,14.127304298819475,12.004007919496347,10.756665381855756,8.233535583924759,7.808600283982635,6.872157785329822,6.421635145662946,5.667686877344611,0.004247210121901768,-0.03721834883456765,2.469610301802927e-05,-0.40254384689021067,stress,stress,0.1
2020-04-09,470,0.5652968635074072,3.0442080265028095,0.7134583893342427,44,0.8382978723404255,0.9987599129144268,0.032091820532595385,,,,,,,0.9999763585415959,2.3641458404055626e-05,False,265.6895258484812,32.64197552757298,14.305083798012973,12.037513300804354,10.651344512222364,8.174065551511134,7.803924858373274,6.827569930100341,6.384118897515288,5.6679065167671165,0.005655031888225248,-0.052455915495038585,2.3641458404055626e-05,-0.3563460307164675,stress,stress,0.1
2020-04-13,470,0.5642219406518674,3.0557752585907694,0.7123456244040134,45,0.7787234042553192,1.209558988777547,0.02092274191353264,,,,,,,0.9999788534376159,2.1146562384055656e-05,False,265.1843121063775,32.4873321248275,14.455450514855462,12.043842254519182,10.631506469306462,8.119692644540297,7.756510391162918,6.784653686782605,6.330409302223521,5.6522487983464025,0.0064269282303835995,-0.0615276867048542,2.1146562384055656e-05,-0.3308281795502814,stress,stress,0.1
2020-04-14,470,0.5640370762499008,3.0581133656437314,0.711617874353149,44,0.7617021276595745,1.2603902991630167,0.031311527469037786,,,,,,,0.9999882887331936,1.1711266806435638e-05,False,265.0974258374534,32.42042524825664,14.350247535844048,12.012494017241671,10.57980830718424,8.08654501325251,7.709123410881991,6.7556960904715035,6.298305321024502,5.671536269122893,-0.0025952491992882187,0.02993917299818616,1.1711266806435638e-05,-0.45288570697093145,stress,stress,0.1
2020-04-15,470,0.565683487080212,3.0415497376483303,0.7124437087031678,43,0.7808510638297872,1.201559015114148,0.04447670462278274,,,,,,,0.9999607989829306,3.9201017069445676e-05,False,265.8712389276995,32.29827764912782,14.241279361806704,11.910978342916355,10.52676880893832,8.042482707868029,7.69444201048618,6.710089549181687,6.2910972178747295,5.679323309630444,0.001229489400444983,-0.008863217382494959,3.9201017069445676e-05,-0.49860889299620437,stress,stress,0.1
2020-04-16,470,0.5639156221056791,3.0593517623117363,0.711266430914234,44,0.776595744680851,1.236438382446118,0.06703261806469174,0.01798346636514428,95.60861605232796,93.09519644575676,0.026728156629058118,81.06140656031879,78.53924226348367,0.9999902992095427,9.70079045725658e-06,False,265.04034238966904,32.535206637585354,14.214098680811,11.999425656491276,10.506149165133131,8.009394488914111,7.672465399482211,6.715252283928307,6.292308375490519,5.806538850497204,-0.0027390844587092955,0.030078506177354747,9.70079045725658e-06,-0.44897636310165817,stress,stress,0.1
2020-04-17,470,0.5657205098746324,3.0409075587956065,0.7127090421297417,42,0.7829787234042553,1.1953198870705921,0.13388377262623055,,,,,,,0.9999671571760477,3.284282395232818e-05,False,265.8886396410772,32.43244055109189,14.056066599467778,12.143183101638078,10.45291990770362,7.986253924776835,7.587706441322892,6.632843297844925,6.232481549190156,5.847756572337089,0.00042364636722524995,-0.0033004677072030475,3.284282395232818e-05,-0.5241102302961794,stress,stress,0.1
2020-04-20,470,0.5659521827671156,3.0388892145223987,0.7126526835247263,42,0.7808510638297872,1.2059521860179427,0.05056480515356349,,,,,,,0.9999817391305763,1.8260869423691872e-05,False,265.9975259005443,32.31050791993678,14.062882299125757,12.109907441633268,10.465937695381234,7.940349456687869,7.527095995111976,6.623301186470636,6.231083886267345,5.825834606424411,0.0017302421152481928,-0.016886044068370687,1.8260869423691872e-05,-0.482544164211952,stress,stress,0.1
2020-04-21,470,0.5661116138334995,3.037531691622831,0.7123962758330947,44,0.7617021276595745,1.271459693624779,0.026539037336115772,,,,,,,0.9999724406961095,2.755930389053418e-05,False,266.0724585017447,32.26432887761626,13.965605899281059,12.058591029962637,10.465265332949786,7.935758065659881,7.460189501694274,6.588808912424956,6.208533518287989,5.965327556891953,0.002074537583598657,-0.020581674020900387,2.755930389053418e-05,-0.47052327494522017,stress,stress,0.1
2020-04-22,470,0.5662690686962748,3.036228421395425,0.712059124303658,44,0.7702127659574468,1.260321023758145,0.03036791725264256,,,,,,,0.9999789677816818,2.1032218318173257e-05,False,266.1464622872492,32.183891078766685,13.919337997332786,12.002936346421496,10.41516071294911,7.903075844914238,7.43773346000419,6.626695384401768,6.1906223163032275,6.040464984609372,0.0005855816160628136,-0.005321316252905106,2.1032218318173257e-05,-0.5195725294603636,stress,stress,0.1
2020-04-23,470,0.5655610295138648,3.042983053151765,0.7118981478039551,45,0.7893617021276595,1.184066115971463,0.04142811776981355,0.018632581084500874,95.7385391595796,93.2424845548572,0.025926095579161597,82.35572923377204,79.85238111455499,0.9999856290684184,1.4370931581630941e-05,False,265.81368387151633,32.43785631329233,13.97465737838383,11.992980233822557,10.372951670843703,7.882616796574571,7.401624980833962,6.588728526939802,6.174737132731284,6.066685378726967,0.0016454074081856396,-0.01636870915997113,1.4370931581630941e-05,-0.4854452861777451,stress,stress,0.1
2020-04-24,470,0.5659043041903055,3.039495025640656,0.7121210871572133,44,0.774468085106383,1.2408238020020381,0.013999909268248423,,,,,,,0.9999899807069335,1.0019293066543256e-05,False,265.9750229694437,32.42438517693265,13.942473452803412,11.98661905242501,10.368410312285663,7.887014065564724,7.390811505662755,6.5958484004212234,6.171320619165716,6.059254215984223,0.00018379431567305815,-0.0014125331549506015,1.0019293066543256e-05,-0.5334240140867987,stress,stress,0.1
2020-04-27,470,0.5673316954973305,3.0250054188067415,0.713162517316105,42,0.7808510638297872,1.1832424342014733,0.02749172072766865,,,,,,,0.9999214761442091,7.852385579087962e-05,False,266.6458968837453,32.31528090285485,13.923589474674761,11.952719333050426,10.348896544244008,7.870179477767448,7.3856431975163925,6.6493474817400395,6.200392048934351,6.119629664285451,0.0013795127302149712,-0.013883795715657232,7.852385579087962e-05,-0.48905273504753966,stress,stress,0.1
2020-04-28,470,0.565866018180642,3.039625926690652,0.7119594646039255,44,0.7723404255319148,1.2414548352327945,0.03802567708569614,,,,,,,0.9999831401315854,1.685986841459819e-05,False,265.9570285449018,32.52829666264775,13.836120325701506,11.97611759716613,10.323385233427897,7.816515181493771,7.352151998696472,6.628936002246321,6.521756018992662,6.072923975143822,-0.00024559565285753315,0.0020942350678208044,1.685986841459819e-05,-0.5308587007204191,stress,stress,0.1
2020-04-29,470,0.565320587940773,3.043552677148696,0.712782857378198,41,0.7617021276595745,1.2447451981051623,0.03429660209590346,,,,,,,0.999971580094126,2.8419905873988682e-05,False,265.70067633216325,33.27001393822743,13.855992648838688,11.907333971897785,10.273926076625905,7.732922742581843,7.333425867977845,6.5729708897689045,6.498361795040383,6.0278741491851715,-0.0009484807555018016,0.00732425575327067,2.8419905873988682e-05,-0.5079745209003335,stress,stress,0.1
