ticker,sector,coverage,vol60_latest,vol252_latest,corr120_latest,corr120_abs_latest,delta_corr120_5d,delta_vol60_5d,switches_30d,switches_90d,switches_180d,rank_vol,rank_corr_abs,rank_sw90,risk_score,confidence_score,regime_asset,sensitivity_score,stability_score
BR,health_care,1.0,0.27839159464695434,0.24564994758815276,0.14249958275285346,0.14249958275285346,-0.17614302647938596,0.05146613865779226,0,0,2,0.44680851063829785,0.13404255319148936,0.19042553191489361,0.28606382978723405,0.4857446808510638,transicao,0.28606382978723405,0.4162676889995473
BSX,health_care,1.0,0.455998339330645,0.31337354225465414,-0.011568181277952413,0.011568181277952413,-0.028342536426991485,-0.002296477305673339,0,0,6,0.8319148936170213,0.01276595744680851,0.19042553191489361,0.41691489361702133,0.6474468085106383,transicao,0.41691489361702133,0.5124816998641919
CAH,health_care,1.0,0.29513127257632393,0.2882926909690415,-0.0531747916649891,0.0531747916649891,0.02925401302955947,0.019802288832856008,0,0,2,0.5085106382978724,0.05531914893617021,0.19042553191489361,0.2862765957446809,0.6380851063829788,transicao,0.2862765957446809,0.5467506903576279
CI,health_care,1.0,0.2503780662620329,0.3411554445488894,0.27672241751846116,0.27672241751846116,0.03060981646781108,0.00270010897056433,1,6,8,0.3276595744680851,0.35319148936170214,0.8297872340425532,0.4370212765957447,0.24255319148936172,transicao,0.4370212765957447,0.18955273879583523
CNC,health_care,1.0,0.42757229980529116,0.6786470420737417,0.20530817775774807,0.20530817775774807,-0.01709799288884803,-0.026818012151940518,1,2,2,0.8021276595744681,0.2148936170212766,0.5574468085106383,0.5476595744680851,0.5182978723404256,transicao,0.5476595744680851,0.37637247623358994
COR,health_care,1.0,0.3129766508826912,0.24966072024500238,0.02132014467415978,0.02132014467415978,0.06568711074880382,0.015465770699163495,0,0,0,0.5595744680851064,0.02553191489361702,0.19042553191489361,0.2988297872340425,0.515531914893617,transicao,0.2988297872340425,0.438503768673608
CVS,health_care,1.0,0.3958693224356329,0.3414917368485932,0.16244154700426572,0.16244154700426572,0.016445522734274298,0.002777827099913921,0,0,0,0.7531914893617021,0.16382978723404254,0.19042553191489361,0.43436170212765957,0.7427659574468085,estavel,0.43436170212765957,0.5814514146672702
DGX,health_care,1.0,0.2590966988624608,0.2383043543546811,0.15602677926861486,0.15602677926861486,-0.018649123723456507,0.035881836030322634,0,1,1,0.3574468085106383,0.15106382978723404,0.44468085106382976,0.3026595744680851,0.5748936170212766,transicao,0.3026595744680851,0.4878950882752377
DHR,health_care,1.0,0.23784304598812098,0.315533750618508,0.44238288141803467,0.44238288141803467,0.006032288368038097,-0.0008036030025392049,4,7,10,0.2872340425531915,0.7106382978723405,0.8723404255319149,0.5524468085106383,0.4255319148936171,instavel,0.5524468085106383,0.3079900407424174
ELV,health_care,1.0,0.4282502126986433,0.40439466769480076,0.29541177235954763,0.29541177235954763,-0.0014100505332321212,-0.01355932126156889,3,3,3,0.8063829787234043,0.3851063829787234,0.6510638297872341,0.6278723404255319,0.5957446808510638,transicao,0.6278723404255319,0.40871887732005435
EW,health_care,1.0,0.22786272772707475,0.23610652114295938,0.2721756015195743,0.2721756015195743,0.0361189115716766,0.023623578061932354,0,1,1,0.24680851063829787,0.3382978723404255,0.44468085106382976,0.31840425531914895,0.4497872340425533,transicao,0.31840425531914895,0.3781801493888638
GILD,health_care,1.0,0.29049019510952656,0.29517738866600884,0.18679916875588676,0.18679916875588676,0.02941191736363888,0.029131431710117284,0,1,1,0.48723404255319147,0.19574468085106383,0.44468085106382976,0.37670212765957445,0.4838297872340426,transicao,0.37670212765957445,0.3926999320959711
HUM,health_care,1.0,0.6142188555882523,0.5029482300244834,0.2306098006404412,0.2306098006404412,-0.01946178147569036,-0.0004321537153831878,0,10,11,0.9425531914893617,0.26170212765957446,0.9436170212765957,0.704468085106383,0.2661702127659574,transicao,0.704468085106383,0.17241600271616112
ICE,health_care,1.0,0.288533814646508,0.2162427364379437,0.3681087957087754,0.3681087957087754,-0.05809417814545342,0.05876913464548833,0,0,6,0.4723404255319149,0.5574468085106383,0.19042553191489361,0.44574468085106383,0.5325531914893618,transicao,0.44574468085106383,0.4138618153010412
INCY,health_care,1.0,0.3833001888629227,0.3536611352272966,0.22116267726708552,0.22116267726708552,0.009024774453827461,0.056212761854535,0,6,9,0.7276595744680852,0.23404255319148937,0.8297872340425532,0.5753191489361702,0.41617021276595745,transicao,0.5753191489361702,0.2964548664554097
IQV,health_care,1.0,0.4409640871636175,0.4180277312840518,0.4605823150239708,0.4605823150239708,0.022746864966504465,0.030115914241465203,0,2,5,0.8212765957446808,0.7446808510638298,0.5574468085106383,0.7417021276595744,0.46723404255319145,transicao,0.7417021276595744,0.2939598008148483
JNJ,health_care,1.0,0.1616853809020289,0.1911293723250747,0.08839117376834228,0.08839117376834228,-0.009830153376802486,-0.0041001779827763984,0,8,12,0.06170212765957447,0.07021276595744681,0.9063829787234042,0.23361702127659575,0.36425531914893616,transicao,0.23361702127659575,0.3217071978270711
LH,health_care,1.0,0.21647489629270059,0.2500483460926084,0.41165775413155264,0.41165775413155264,-0.005812922443739377,0.018652750434618143,3,6,7,0.2148936170212766,0.6595744680851063,0.8297872340425532,0.49351063829787234,0.45361702127659576,transicao,0.49351063829787234,0.34168460842009957
LLY,health_care,1.0,0.38716839261479813,0.4238966060619918,0.20406475236064267,0.20406475236064267,0.008419070624747227,-0.0043424985603000565,2,6,9,0.7446808510638298,0.2127659574468085,0.8297872340425532,0.5755319148936171,0.4246808510638298,transicao,0.5755319148936171,0.30247215934812133
MCK,health_care,1.0,0.38386591843522505,0.27982066454559335,-0.012357069585560158,0.012357069585560158,0.02237366731255343,0.014920727390209165,0,0,5,0.7319148936170212,0.014893617021276596,0.19042553191489361,0.3726595744680851,0.6908510638297872,transicao,0.3726595744680851,0.562124932095971
MDT,health_care,1.0,0.19574810297825332,0.21492004321966482,0.3495421175974456,0.3495421175974456,0.015182348420019809,-0.006154729717933405,0,5,9,0.14468085106382977,0.5106382978723404,0.776595744680851,0.39914893617021274,0.397872340425532,transicao,0.39914893617021274,0.3184671797193301
MRK,health_care,1.0,0.26413202758294024,0.2926542760853205,0.3551069539204412,0.3551069539204412,-0.0009963483267874107,0.0012450759280343004,0,0,4,0.3829787234042553,0.5255319148936171,0.19042553191489361,0.3943617021276596,0.8746808510638298,estavel,0.3943617021276596,0.7022105364418288
MRSH,health_care,1.0,0.24945379403629228,0.2280801058939754,0.17953395553087537,0.17953395553087537,-0.07127493222068487,0.06109852492443188,0,2,3,0.32340425531914896,0.1851063829787234,0.5574468085106383,0.32180851063829785,0.28936170212765955,transicao,0.32180851063829785,0.2428021729289271
NDAQ,health_care,1.0,0.29712925166252807,0.2654109256907981,0.3461381533668466,0.3461381533668466,-0.03315687743452739,0.020430471452375365,0,0,2,0.5170212765957447,0.5063829787234042,0.19042553191489361,0.4479787234042553,0.6125531914893616,transicao,0.4479787234042553,0.4753477931190583
PFE,health_care,1.0,0.23461950265764087,0.26650521597705296,0.4467243947065905,0.4467243947065905,0.022320316593302747,-0.015379003153458415,0,0,1,0.2723404255319149,0.7191489361702128,0.19042553191489361,0.4123404255319149,0.6917021276595745,transicao,0.4123404255319149,0.5490937528293346
REGN,health_care,1.0,0.31408752545992147,0.4158751234620492,0.13634975330006505,0.13634975330006505,0.01880487793079777,0.010184365742782475,0,1,2,0.5659574468085107,0.1276595744680851,0.44468085106382976,0.38829787234042556,0.5740425531914893,transicao,0.38829787234042556,0.4625928021729289
RMD,health_care,1.0,0.26619825587403495,0.2585672149568699,0.5002771915856845,0.5002771915856845,0.010118024386522928,0.041866064341006065,0,0,7,0.39574468085106385,0.8170212765957446,0.19042553191489361,0.502127659574468,0.7912765957446808,estavel,0.502127659574468,0.5926156631960162
STE,health_care,1.0,0.2563401215060234,0.24561776700399607,0.40863833057594423,0.40863833057594423,0.011746109359731582,0.00799072159120992,0,3,12,0.35106382978723405,0.6425531914893617,0.6510638297872341,0.5130851063829788,0.5029787234042553,transicao,0.5130851063829788,0.37394327750113177
SYK,health_care,1.0,0.19884075872518941,0.21888749633428156,0.29813543821639565,0.29813543821639565,-0.04064700939143073,-0.014603853085849439,0,1,2,0.15106382978723404,0.39574468085106385,0.44468085106382976,0.2954255319148936,0.42595744680851055,transicao,0.2954255319148936,0.3630380941602534
TMO,health_care,1.0,0.24152155241532822,0.31857391422254916,0.4964533642303225,0.4964533642303225,-0.0015224461406410095,0.010048227193964587,6,8,11,0.2978723404255319,0.8063829787234043,0.9063829787234042,0.5975531914893617,0.4417021276595745,instavel,0.5975531914893617,0.3097318696242644
TMUS,health_care,1.0,0.24414675926979662,0.2763365530338374,-0.09524650815826359,0.09524650815826359,-0.04650495150400906,0.023509841535266668,0,0,14,0.31063829787234043,0.08297872340425531,0.19042553191489361,0.20691489361702126,0.5614893617021277,transicao,0.20691489361702126,0.5033991059302853
UNH,health_care,1.0,0.5230676276624477,0.5402652354418735,0.2851413742514058,0.2851413742514058,0.03774413193148704,-0.00374290969068225,2,3,3,0.8914893617021277,0.3680851063829787,0.6510638297872341,0.6602127659574468,0.31914893617021267,transicao,0.6602127659574468,0.2137958352195563
UTHR,health_care,1.0,0.19180724342675448,0.4511486101469242,0.0016232618382840517,0.0016232618382840517,0.0070797170756859455,0.006242005445176613,0,0,4,0.13404255319148936,0.002127659574468085,0.19042553191489361,0.09914893617021277,0.8219148936170213,estavel,0.09914893617021277,0.7811688999547307
VRTX,health_care,1.0,0.29048066695123753,0.3512765785724515,0.29759092168548407,0.29759092168548407,0.027970256820962158,0.007733197539380732,3,8,10,0.4851063829787234,0.39148936170212767,0.9063829787234042,0.5365957446808511,0.22212765957446812,transicao,0.5365957446808511,0.16253128112267995
ADP,industrials,1.0,0.2205420295588886,0.2150426552565911,0.4031309863849021,0.4031309863849021,-0.022110120933094057,0.02641392125708933,0,1,4,0.2276595744680851,0.6297872340425532,0.44468085106382976,0.4118085106382979,0.5425531914893618,transicao,0.4118085106382979,0.43083918062471716
AME,industrials,1.0,0.1797258978522605,0.22720908962813519,0.5237490208644044,0.5237490208644044,0.015907114177863613,0.008018192520956868,0,3,4,0.10638297872340426,0.8531914893617021,0.6510638297872341,0.4767021276595744,0.4689361702127659,transicao,0.4767021276595744,0.357164735174287
AMWD,industrials,1.0,0.49865578208280215,0.48817914779404975,0.46539859206172524,0.46539859206172524,-0.028287688960172863,0.10679366809179375,0,1,7,0.8680851063829788,0.7531914893617021,0.44468085106382976,0.7431914893617022,0.4957446808510638,transicao,0.7431914893617022,0.3115280669986419
APH,industrials,1.0,0.5459276177840484,0.39714864345377127,0.3002932533700346,0.3002932533700346,0.03638400174774009,0.014922265864829587,0,0,3,0.9085106382978724,0.4085106382978723,0.19042553191489361,0.5898936170212765,0.6006382978723404,transicao,0.5898936170212765,0.4234819488456315
APO,industrials,1.0,0.35061765400156003,0.43039357264895806,0.5336788976660465,0.5336788976660465,0.01884307045734368,0.018769493245674118,0,1,2,0.676595744680851,0.8680851063829788,0.44468085106382976,0.6972340425531915,0.5731914893617021,transicao,0.6972340425531915,0.37336717971933
AZO,industrials,1.0,0.2752835072048482,0.23834776489793558,0.05824102427083231,0.05824102427083231,0.01568688084748967,0.007353100210335306,0,0,0,0.4340425531914894,0.0574468085106383,0.19042553191489361,0.25351063829787235,0.7470212765957447,estavel,0.25351063829787235,0.6523323562698053
BA,industrials,1.0,0.31329327039969995,0.37338459522456485,0.33018042936085734,0.33018042936085734,0.0044550826528728105,0.010444077738189561,0,0,2,0.5617021276595745,0.474468085106383,0.19042553191489361,0.4569148936170213,0.8448936170212766,estavel,0.4569148936170213,0.6518713784517881
CAT,industrials,1.0,0.3458360350892601,0.33216676412940754,0.4971689373046142,0.4971689373046142,0.040348299146759026,0.03113928669120891,0,1,2,0.6574468085106383,0.8085106382978723,0.44468085106382976,0.6677659574468084,0.4276595744680851,transicao,0.6677659574468084,0.28487132186509734
CBRE,industrials,1.0,0.4018579004224599,0.32494092896381116,0.4880017891108228,0.4880017891108228,-0.11404976916692555,0.1670124088165041,0,0,4,0.7638297872340426,0.7936170212765957,0.19042553191489361,0.6595744680851063,0.48829787234042543,transicao,0.6595744680851063,0.3272634676324128
CMI,industrials,1.0,0.37401737463135115,0.33904314560470944,0.5346019457166031,0.5346019457166031,0.03171957802609837,0.02814754007164033,0,3,4,0.7127659574468085,0.8723404255319149,0.6510638297872341,0.7562765957446809,0.34468085106382973,transicao,0.7562765957446809,0.21434382073336347
CPAY,industrials,1.0,0.42776064159017385,0.4067763562756438,0.49604977609101886,0.49604977609101886,0.0507164129838269,0.04113598067358265,5,8,8,0.8042553191489362,0.8042553191489362,0.9063829787234042,0.8246808510638299,0.12255319148936172,instavel,0.8246808510638299,0.07201955636034404
CSX,industrials,1.0,0.1936779292142512,0.23657048499075145,0.4127876520317207,0.4127876520317207,0.026004227389529344,0.0018481349546918269,0,0,4,0.13617021276595745,0.6680851063829787,0.19042553191489361,0.3331914893617021,0.6619148936170213,transicao,0.3331914893617021,0.5516426889995473
CTAS,industrials,1.0,0.1647418422539576,0.21410805947854614,0.4484202124554934,0.4484202124554934,0.014078757603574299,0.011630482337067788,0,0,5,0.07234042553191489,0.7212765957446808,0.19042553191489361,0.3230851063829787,0.7589361702127659,estavel,0.3230851063829787,0.636335683567225
DAL,industrials,1.0,0.36691756273727555,0.4991014716768791,0.6043229861296466,0.6043229861296466,0.03901788441307674,0.03181784803170251,6,12,13,0.7021276595744681,0.948936170212766,0.9797872340425532,0.8440425531914895,0.11510638297872333,instavel,0.8440425531914895,0.06652904028972381
DE,industrials,1.0,0.2934539171626091,0.2852149712561874,0.4124014977166842,0.4124014977166842,0.04627885595119541,0.013817687207625218,0,0,4,0.5,0.6659574468085107,0.19042553191489361,0.49617021276595746,0.563191489361702,transicao,0.49617021276595746,0.42347206880941596
DGII,industrials,1.0,0.34996300689688636,0.3966457192075851,0.48699498637499944,0.48699498637499944,-0.020603976309980288,-0.019805677418230916,3,5,6,0.674468085106383,0.7914893617021277,0.776595744680851,0.7358510638297873,0.3570212765957448,transicao,0.7358510638297873,0.22566403349932102
DIS,industrials,1.0,0.2990457348975164,0.3170534856205965,0.47297625867869536,0.47297625867869536,0.04688733298495906,-0.016036234699241425,1,1,2,0.5212765957446809,0.7702127659574468,0.44468085106382976,0.5930851063829787,0.4072340425531915,transicao,0.5930851063829787,0.2864718198279765
DOV,industrials,1.0,0.2332070943927203,0.282071611082708,0.5833217721055985,0.5833217721055985,0.013484426060584531,0.008506385531406813,0,2,2,0.26595744680851063,0.9297872340425531,0.5574468085106383,0.556595744680851,0.5421276595744681,transicao,0.556595744680851,0.3912546853779991
EME,industrials,1.0,0.34354415984036774,0.41572753747027524,0.3977549947965375,0.3977549947965375,0.045831558383714055,0.023329965258381047,0,0,1,0.6510638297872341,0.6148936170212767,0.19042553191489361,0.5462765957446808,0.5648936170212766,transicao,0.5462765957446808,0.41059953598913534
EMR,industrials,1.0,0.3306105712972941,0.3215277957065259,0.6784760732238693,0.6784760732238693,0.006562761743833412,0.04723621510261955,0,2,4,0.6085106382978723,0.9851063829787234,0.5574468085106383,0.7301063829787234,0.6085106382978723,transicao,0.7301063829787234,0.38637188773200537
ENR,industrials,1.0,0.6310685386257586,0.49361667885034577,0.2918744575749441,0.2918744575749441,-0.009986568283019637,0.006339219530118401,0,1,13,0.951063829787234,0.37659574468085105,0.44468085106382976,0.6487234042553192,0.6404255319148936,transicao,0.6487234042553192,0.4326960162969669
ESE,industrials,1.0,0.3389768242105126,0.3108579134847555,0.4222100902606215,0.4222100902606215,0.05384602325504356,0.051598665527815724,0,0,4,0.6382978723404256,0.6893617021276596,0.19042553191489361,0.566595744680851,0.5393617021276595,transicao,0.566595744680851,0.3865616794929832
F,industrials,1.0,0.251057706912598,0.3191770718833906,0.4723048745718139,0.4723048745718139,-0.032294259527196445,0.0025965756053179523,0,1,3,0.32978723404255317,0.7659574468085106,0.44468085106382976,0.5054255319148937,0.4659574468085106,transicao,0.5054255319148937,0.34820405160706197
FAST,industrials,1.0,0.26050922574292107,0.2609173908579572,0.4118597519532854,0.4118597519532854,0.012996094519395318,0.013762877099722126,0,0,8,0.3702127659574468,0.6617021276595745,0.19042553191489361,0.43627659574468086,0.7665957446808511,estavel,0.43627659574468086,0.599371853779991
FBIN,industrials,1.0,0.42214784487177426,0.4166525262087044,0.6813650841365211,0.6813650841365211,-0.015128785171754644,0.020633937305388095,0,2,9,0.7893617021276595,0.9893617021276596,0.5574468085106383,0.8129787234042553,0.5302127659574468,instavel,0.8129787234042553,0.31468691715708463
FDX,industrials,1.0,0.22858902041165552,0.3266403821323788,0.5270910294196045,0.5270910294196045,-0.012869920579656968,-0.028592502998956826,0,2,3,0.24893617021276596,0.8574468085106383,0.5574468085106383,0.5236170212765957,0.5472340425531914,transicao,0.5236170212765957,0.4039635129017654
FIX,industrials,1.0,0.5134785627394725,0.5407785105116297,0.34416910962555375,0.34416910962555375,0.04130523250572926,0.003755719155740911,0,0,3,0.8787234042553191,0.502127659574468,0.19042553191489361,0.609255319148936,0.5751063829787234,transicao,0.609255319148936,0.3999130715255772
FTAI,industrials,1.0,0.5219672753322364,0.69889166411849,0.3212464370994099,0.3212464370994099,0.000998370204477128,-0.007091429990429998,0,0,10,0.8893617021276595,0.4531914893617021,0.19042553191489361,0.5969148936170212,0.8738297872340426,estavel,0.5969148936170212,0.6130287799909462
GD,industrials,1.0,0.22869147137166632,0.22048772569439207,0.6238817725945542,0.6238817725945542,-0.006342398907615343,0.014973669722606164,0,1,4,0.251063829787234,0.9702127659574468,0.44468085106382976,0.5414893617021276,0.6787234042553192,transicao,0.5414893617021276,0.4949626527840652
GE,industrials,1.0,0.33004959656652705,0.3148574218165912,0.30784945032291505,0.30784945032291505,0.04080135045880029,0.012269048883142286,0,0,2,0.6063829787234043,0.42340425531914894,0.19042553191489361,0.4591489361702128,0.5759574468085107,transicao,0.4591489361702128,0.44373232231779086
GLW,industrials,1.0,0.5179696372383449,0.4005739017068576,0.3636220463793087,0.3636220463793087,0.0391227233955182,0.015901102080152718,0,0,2,0.8872340425531915,0.5468085106382978,0.19042553191489361,0.6287234042553191,0.5870212765957447,transicao,0.6287234042553191,0.4024842688999547
GWW,industrials,1.0,0.28568672394732675,0.25267212020949126,0.5819757898155433,0.5819757898155433,0.006639248703102507,0.04602095428213046,2,2,7,0.46382978723404256,0.9276595744680851,0.5574468085106383,0.6448936170212766,0.6042553191489362,transicao,0.6448936170212766,0.40941511996378455
HCA,industrials,1.0,0.3047033916979267,0.27881318949644573,0.1205677335307017,0.1205677335307017,-0.05609776967619416,0.01301142022885654,0,0,0,0.5340425531914894,0.10851063829787234,0.19042553191489361,0.3163829787234043,0.5368085106382978,transicao,0.3163829787234043,0.4518899728383884
HEI,industrials,1.0,0.25232452807101624,0.30114439318737407,0.4111597832149283,0.4111597832149283,-0.025143332643050187,-0.006816063777813186,0,0,3,0.33191489361702126,0.6553191489361702,0.19042553191489361,0.4168085106382979,0.664468085106383,transicao,0.4168085106382979,0.5259901086464464
HLT,industrials,1.0,0.2235643977935237,0.26309298998021347,0.4826087640379835,0.4826087640379835,0.005545741992303732,0.006657249227420031,0,2,2,0.23404255319148937,0.7829787234042553,0.5574468085106383,0.49085106382978727,0.6195744680851063,transicao,0.49085106382978727,0.46751507469443176
HON,industrials,1.0,0.21512766849265896,0.2490818065725685,0.5226870802427132,0.5226870802427132,0.013081199060961723,0.0005307263975955767,0,0,3,0.20851063829787234,0.851063829787234,0.19042553191489361,0.4297872340425532,0.7648936170212766,estavel,0.4297872340425532,0.6005228610230873
HWM,industrials,1.0,0.3094085705687579,0.3494536342582007,0.37025271004598664,0.37025271004598664,-0.029061878603419133,0.048879167076357144,0,0,2,0.5446808510638298,0.5638297872340425,0.19042553191489361,0.4805319148936171,0.6397872340425532,transicao,0.4805319148936171,0.4860681416930738
IBM,industrials,1.0,0.3508990519665482,0.30893028481685875,0.37253145571420027,0.37253145571420027,0.024319482337159137,0.04121663362627492,0,0,1,0.6787234042553192,0.5659574468085107,0.19042553191489361,0.541595744680851,0.6746808510638298,transicao,0.541595744680851,0.4919787120869172
IDCC,industrials,1.0,0.462227698984494,0.40255545380610336,0.22423380304724322,0.22423380304724322,0.04962109972847878,0.041613242501436165,0,0,9,0.8340425531914893,0.24680851063829787,0.19042553191489361,0.49978723404255315,0.5572340425531914,transicao,0.49978723404255315,0.41798481213218647
INGR,industrials,1.0,0.1580967398020596,0.18951330424054688,0.4593361669874056,0.4593361669874056,0.024609629942898947,0.003686066232689411,2,4,8,0.05106382978723404,0.7404255319148936,0.7223404255319149,0.42659574468085104,0.3487234042553191,transicao,0.42659574468085104,0.27434144409234945
ITW,industrials,1.0,0.2371049567790448,0.23879549760670582,0.5664230996583175,0.5664230996583175,-0.006105767948083707,0.0039126900680276355,2,6,6,0.2851063829787234,0.9085106382978724,0.8297872340425532,0.6122340425531916,0.4493617021276597,transicao,0.6122340425531916,0.3118044363965596
KN,industrials,1.0,0.34841304365841114,0.3729296948210033,0.7171880846129295,0.7171880846129295,0.023952662552002457,0.040795985148504854,5,13,14,0.6702127659574468,1.0,0.9893617021276596,0.849468085106383,0.19617021276595736,instavel,0.849468085106383,0.11285004526935258
KOP,industrials,1.0,0.2987657724297084,0.3994111434324529,0.5157172345630392,0.5157172345630392,-0.002236544638535176,-0.00667755925825303,1,4,10,0.5191489361702127,0.8382978723404255,0.7223404255319149,0.6714893617021277,0.5410638297872341,transicao,0.6714893617021277,0.35940452693526487
LAMR,industrials,1.0,0.1800850600237554,0.27445222239511474,0.46865889694812785,0.46865889694812785,0.019217637115922337,0.006683454573696845,0,1,4,0.10851063829787234,0.7638297872340426,0.44468085106382976,0.4051063829787234,0.568936170212766,transicao,0.4051063829787234,0.4536963331824355
LEN,industrials,1.0,0.4200181614783068,0.36405121436022597,0.47844877288477744,0.47844877288477744,-0.03665794111140591,0.006379550453681826,0,0,0,0.7872340425531915,0.776595744680851,0.19042553191489361,0.6641489361702128,0.598936170212766,transicao,0.6641489361702128,0.40004476007243095
LFUS,industrials,1.0,0.33801636702535864,0.429748813957487,0.698033604377119,0.698033604377119,0.00868153460149712,0.006926406562177467,2,2,6,0.6319148936170212,0.9957446808510638,0.5574468085106383,0.7443617021276595,0.5829787234042554,transicao,0.7443617021276595,0.3660052059755546
LHX,industrials,1.0,0.2693268951255772,0.2331304840907326,0.39382623153734947,0.39382623153734947,0.006534757993984619,-0.0110116743874773,1,1,5,0.4106382978723404,0.6085106382978723,0.44468085106382976,0.48670212765957444,0.6770212765957446,transicao,0.48670212765957444,0.5122674287007696
LMT,industrials,1.0,0.29184215893563614,0.27187581116869597,0.2641544351319065,0.2641544351319065,0.0040389365300033675,0.0028998859639222108,1,1,2,0.48936170212765956,0.3276595744680851,0.44468085106382976,0.4238297872340425,0.6940425531914893,transicao,0.4238297872340425,0.5469645993662291
LPX,industrials,1.0,0.41017595926037137,0.399295060358037,0.5461769053978364,0.5461769053978364,0.02713673387798632,0.006541377134723303,2,2,7,0.7723404255319148,0.8829787234042553,0.5574468085106383,0.7680851063829787,0.4340425531914893,transicao,0.7680851063829787,0.26735174287007696
LUMN,industrials,1.0,0.9442854517337627,0.8182941017967215,0.274325194816462,0.274325194816462,0.07175592430259048,0.11290499028057988,0,5,6,0.9893617021276596,0.3446808510638298,0.776595744680851,0.7211702127659574,0.15617021276595744,transicao,0.7211702127659574,0.09985755998189226
LVS,industrials,1.0,0.39701797489385166,0.4057220251733239,0.22172167856028077,0.22172167856028077,0.008446751434131011,0.0002977839889889977,0,1,2,0.7617021276595745,0.23617021276595745,0.44468085106382976,0.5143617021276595,0.6540425531914893,transicao,0.5143617021276595,0.4858353327297419
LYV,industrials,1.0,0.30702474029579024,0.33177036591959663,0.2238931732892442,0.2238931732892442,-0.011573406659929425,0.013539603312559434,0,0,2,0.5382978723404256,0.2425531914893617,0.19042553191489361,0.36521276595744684,0.7802127659574468,estavel,0.36521276595744684,0.6377409348121321
MAR,industrials,1.0,0.2926959479734095,0.30074922945265675,0.5093740248056917,0.5093740248056917,-0.040073694093679446,0.04996464975157722,0,2,2,0.49361702127659574,0.8297872340425532,0.5574468085106383,0.6240425531914893,0.36085106382978727,transicao,0.6240425531914893,0.2482578542326845
MATV,industrials,1.0,0.3962625320230415,0.7208337117918595,0.46854959477763275,0.46854959477763275,0.026252051411667532,-0.0004289048872728185,3,4,9,0.7574468085106383,0.7617021276595745,0.7223404255319149,0.7519148936170214,0.34106382978723404,transicao,0.7519148936170214,0.21283834314169303
MATW,industrials,1.0,0.3540483466148843,0.3830327389699839,0.38857041825203076,0.38857041825203076,0.018466456808565568,-0.0260157958282346,0,1,5,0.6872340425531915,0.5936170212765958,0.44468085106382976,0.6059574468085107,0.5765957446808511,transicao,0.6059574468085107,0.4018995020371208
MCD,industrials,1.0,0.16569919552818546,0.17998858658095082,0.2428715217296465,0.2428715217296465,-0.04289720039272649,0.003718837160961136,0,0,4,0.07659574468085106,0.28936170212765955,0.19042553191489361,0.17382978723404258,0.5717021276595744,transicao,0.17382978723404258,0.5220126980534178
MMM,industrials,1.0,0.2778170024125819,0.30934485690547137,0.5585807181456526,0.5585807181456526,0.00380747578380658,0.013687900181666213,0,5,5,0.4425531914893617,0.9042553191489362,0.776595744680851,0.6709574468085107,0.4974468085106384,transicao,0.6709574468085107,0.33056398822996835
MSI,industrials,1.0,0.20764533097969978,0.24365589662708767,0.1272860677089772,0.1272860677089772,-0.10052781881113562,0.05274278911808422,0,0,1,0.17446808510638298,0.1127659574468085,0.19042553191489361,0.15606382978723404,0.49170212765957444,transicao,0.15606382978723404,0.4533336690810321
NFG,industrials,1.0,0.16443296556766693,0.20350404708859696,0.2248577435895522,0.2248577435895522,0.003916832057947128,-0.000995769896399018,0,0,1,0.07021276595744681,0.24893617021276596,0.19042553191489361,0.15680851063829787,0.8482978723404255,estavel,0.15680851063829787,0.7817877093707559
NL,industrials,1.0,0.4898301821020997,0.4925793728114744,0.4139186061807672,0.4139186061807672,0.004359499501103148,0.005916118580798602,0,6,6,0.8638297872340426,0.6702127659574468,0.8297872340425532,0.7892553191489362,0.4621276595744681,transicao,0.7892553191489362,0.2797593028519692
NOC,industrials,1.0,0.29020638342340593,0.2898350708675315,0.29633318710856227,0.29633318710856227,-0.02435288284170306,0.008010970230811876,0,1,1,0.4808510638297872,0.3872340425531915,0.44468085106382976,0.4408510638297872,0.5204255319148936,transicao,0.4408510638297872,0.4057104572204618
NRG,industrials,1.0,0.4398711452768988,0.5308696012299081,0.29768172475628407,0.29768172475628407,0.02875394561276834,0.008570049744409836,0,0,2,0.8191489361702128,0.39361702127659576,0.19042553191489361,0.5444680851063829,0.6440425531914894,transicao,0.5444680851063829,0.46871224535989137
NSC,industrials,1.0,0.19687153579503322,0.22918069684826287,0.4640727486532561,0.4640727486532561,-0.02694952782295784,0.008796259492272474,0,2,4,0.14893617021276595,0.7468085106382979,0.5574468085106383,0.4398936170212766,0.4374468085106382,transicao,0.4398936170212766,0.341231779085559
NSSC,industrials,1.0,0.4342866258142924,0.3870649035301569,0.3146879016857939,0.3146879016857939,-0.011916638358889287,-0.006868731216669033,0,0,2,0.8170212765957446,0.43617021276595747,0.19042553191489361,0.558404255319149,0.7785106382978724,estavel,0.558404255319149,0.561148811679493
NVRI,industrials,1.0,0.5357562887859144,0.5368650171558759,0.4663903337658435,0.4663903337658435,-0.009788995647026566,-0.014463964845260247,0,1,2,0.8978723404255319,0.7574468085106383,0.44468085106382976,0.7580851063829788,0.642127659574468,transicao,0.7580851063829788,0.39873395201448614
