data,valor
06/07/2010,0.038406
06/07/2011,0.045584
06/07/2012,0.031976
06/07/2015,0.050788
06/07/2016,0.052531
06/07/2017,0.038370
06/07/2018,0.024620
06/07/2020,0.008442
06/07/2021,0.016137
06/07/2022,0.049037
06/07/2023,0.050788
06/08/2001,0.068786
06/08/2002,0.065264
06/08/2003,0.086518
06/08/2004,0.058435
06/08/2007,0.042956
06/08/2008,0.048230
06/08/2009,0.032927
06/08/2010,0.040203
06/08/2012,0.030140
06/08/2013,0.032012
06/08/2014,0.041063
06/08/2015,0.052531
06/08/2018,0.024620
06/08/2019,0.022751
06/08/2020,0.007469
06/08/2021,0.019930
06/08/2024,0.039270
06/08/2025,0.055131
06/09/2000,0.060724
06/09/2001,0.069253
06/09/2002,0.065332
06/09/2004,0.058640
06/09/2005,0.071515
06/09/2006,0.052600
06/09/2007,0.042065
06/09/2010,0.040203
06/09/2011,0.044663
06/09/2012,0.028296
06/09/2013,0.033839
06/09/2016,0.052531
06/09/2017,0.034749
06/09/2018,0.024620
06/09/2019,0.022751
06/09/2021,0.019930
06/09/2022,0.050788
06/09/2023,0.049037
06/09/2024,0.039270
06/10/2000,0.060963
06/10/2003,0.071846
06/10/2004,0.059667
06/10/2005,0.070552
06/10/2006,0.052600
06/10/2008,0.050858
06/10/2009,0.032927
06/10/2010,0.040203
06/10/2011,0.044627
06/10/2014,0.041063
06/10/2015,0.052531
06/10/2016,0.052531
06/10/2017,0.031096
06/10/2020,0.007469
06/10/2021,0.023687
06/10/2022,0.050788
06/10/2023,0.047279
06/10/2025,0.055131
06/11/2000,0.060281
06/11/2001,0.069186
06/11/2002,0.075343
06/11/2003,0.068552
06/11/2006,0.050928
06/11/2007,0.042065
06/11/2008,0.050788
06/11/2009,0.032927
06/11/2012,0.027371
06/11/2013,0.035657
06/11/2014,0.041957
06/11/2015,0.052531
06/11/2017,0.028333
06/11/2018,0.024620
06/11/2019,0.018985
06/11/2020,0.007469
06/11/2023,0.045513
06/11/2024,0.040168
06/11/2025,0.055131
06/12/2000,0.060179
06/12/2001,0.069220
06/12/2002,0.078615
06/12/2004,0.063136
06/12/2005,0.067314
06/12/2006,0.049143
06/12/2007,0.042065
06/12/2010,0.040203
06/12/2011,0.041063
06/12/2012,0.027371
06/12/2013,0.037431
06/12/2016,0.050788
06/12/2017,0.028333
06/12/2018,0.024620
06/12/2019,0.018985
06/12/2021,0.029256
06/12/2022,0.050788
06/12/2023,0.045513
06/12/2024,0.041957
07/01/2000,0.069286
07/01/2002,0.069220
07/01/2003,0.088270
07/01/2004,0.060042
07/01/2005,0.064826
07/01/2008,0.042029
07/01/2009,0.050823
07/01/2010,0.032927
07/01/2011,0.040239
07/01/2013,0.027260
07/01/2014,0.037468
07/01/2015,0.043739
07/01/2016,0.052531
07/01/2019,0.024620
07/01/2020,0.017089
07/01/2021,0.007469
07/01/2022,0.034749
07/01/2025,0.045513
07/01/2026,0.055131
07/02/2000,0.068619
07/02/2001,0.056201
07/02/2002,0.069220
07/02/2003,0.089762
07/02/2006,0.063272
07/02/2007,0.048265
07/02/2008,0.042065
07/02/2011,0.042029
07/02/2012,0.039270
07/02/2013,0.027260
07/02/2014,0.039270
07/02/2017,0.048159
07/02/2018,0.026481
07/02/2019,0.024620
07/02/2020,0.016137
07/02/2022,0.040168
07/02/2023,0.050788
07/02/2024,0.041957
07/02/2025,0.049037
07/03/2001,0.056132
07/03/2002,0.068385
07/03/2003,0.092666
07/03/2005,0.068218
07/03/2006,0.063305
07/03/2007,0.048265
07/03/2008,0.042065
07/03/2012,0.039270
07/03/2013,0.027297
07/03/2014,0.040168
07/03/2016,0.052531
07/03/2017,0.045513
07/03/2018,0.025552
07/03/2019,0.024620
07/03/2022,0.040168
07/03/2023,0.050788
07/03/2024,0.041957
07/03/2025,0.049037
07/04/2000,0.067850
07/04/2003,0.092761
07/04/2004,0.059256
07/04/2005,0.069853
07/04/2006,0.060452
07/04/2008,0.042065
07/04/2009,0.041993
07/04/2010,0.032927
07/04/2011,0.043810
07/04/2014,0.041063
07/04/2015,0.047279
07/04/2016,0.052531
07/04/2017,0.045513
07/04/2020,0.014227
07/04/2021,0.010379
07/04/2022,0.043739
07/04/2025,0.052531
07/05/2001,0.059871
07/05/2002,0.066643
07/05/2003,0.092761
07/05/2004,0.058092
07/05/2007,0.046503
07/05/2008,0.043597
07/05/2009,0.038406
07/05/2010,0.035657
07/05/2012,0.033839
07/05/2013,0.028333
07/05/2014,0.041063
07/05/2015,0.049037
07/05/2018,0.024620
07/05/2019,0.024620
07/05/2020,0.011345
07/05/2021,0.013269
07/05/2024,0.040168
07/05/2025,0.052531
07/06/2000,0.066945
07/06/2001,0.061405
07/06/2002,0.066475
07/06/2004,0.058298
07/06/2005,0.071548
07/06/2006,0.056063
07/06/2010,0.035657
07/06/2011,0.044698
07/06/2013,0.030177
07/06/2016,0.052531
07/06/2017,0.038370
07/06/2018,0.024620
07/06/2019,0.024620
07/06/2021,0.013269
07/06/2022,0.047279
07/06/2023,0.050788
07/06/2024,0.039270
07/07/2000,0.063272
07/07/2003,0.090996
07/07/2004,0.058195
07/07/2005,0.071448
07/07/2006,0.056097
07/07/2008,0.045584
07/07/2009,0.034786
07/07/2010,0.038406
07/07/2011,0.045584
07/07/2014,0.041063
07/07/2015,0.050788
07/07/2016,0.052531
07/07/2017,0.038370
07/07/2020,0.008442
07/07/2021,0.016137
07/07/2022,0.049037
07/07/2023,0.050788
07/07/2025,0.055131
07/08/2000,0.060554
07/08/2001,0.069120
07/08/2002,0.065231
07/08/2003,0.086549
07/08/2006,0.054301
07/08/2007,0.042956
07/08/2008,0.048230
07/08/2009,0.032927
07/08/2012,0.030140
07/08/2013,0.032012
07/08/2014,0.041063
07/08/2015,0.052531
07/08/2017,0.034749
07/08/2018,0.024620
07/08/2019,0.022751
07/08/2020,0.007469
07/08/2023,0.049037
07/08/2024,0.039270
07/08/2025,0.055131
07/10/2002,0.065365
07/10/2003,0.071846
07/10/2004,0.059701
07/10/2005,0.070552
07/10/2008,0.050858
07/10/2009,0.032927
07/10/2010,0.040203
07/10/2011,0.044627
07/10/2013,0.033839
07/10/2014,0.041063
07/10/2015,0.052531
07/10/2016,0.052531
07/10/2019,0.020872
07/10/2020,0.007469
07/10/2021,0.023687
07/10/2022,0.050788
07/10/2024,0.040168
07/10/2025,0.055131
07/11/2000,0.060417
07/11/2001,0.069220
07/11/2002,0.075343
07/11/2003,0.068552
07/11/2005,0.068953
07/11/2006,0.050928
07/11/2007,0.042065
07/11/2008,0.050753
07/11/2011,0.042849
07/11/2012,0.027371
07/11/2013,0.035657
07/11/2014,0.041957
07/11/2016,0.051660
07/11/2017,0.028333
07/11/2018,0.024620
07/11/2019,0.018985
07/11/2022,0.050788
07/11/2023,0.045513
07/11/2024,0.041957
07/11/2025,0.055131
07/12/2000,0.060145
07/12/2001,0.069220
07/12/2004,0.063136
07/12/2005,0.067314
07/12/2006,0.049143
07/12/2007,0.042065
07/12/2009,0.032927
07/12/2010,0.040203
07/12/2011,0.041063
07/12/2012,0.027371
07/12/2015,0.052531
07/12/2016,0.050788
07/12/2017,0.026481
07/12/2018,0.024620
07/12/2020,0.007469
07/12/2021,0.029256
07/12/2022,0.050788
07/12/2023,0.045513
08/01/2001,0.058229
08/01/2002,0.069220
08/01/2003,0.088270
08/01/2004,0.060042
08/01/2007,0.049178
08/01/2008,0.042029
08/01/2009,0.050823
08/01/2010,0.032927
08/01/2013,0.027260
08/01/2014,0.037468
08/01/2015,0.043739
08/01/2016,0.052531
08/01/2018,0.026481
08/01/2019,0.024620
08/01/2020,0.017089
08/01/2021,0.007469
08/01/2024,0.043739
08/01/2025,0.045513
08/01/2026,0.055131
08/02/2000,0.068619
08/02/2001,0.056373
08/02/2002,0.069220
08/02/2006,0.063305
08/02/2007,0.048265
08/02/2008,0.042065
08/02/2010,0.032927
08/02/2011,0.042029
08/02/2012,0.039270
08/02/2013,0.027260
08/02/2017,0.048159
08/02/2018,0.025552
08/02/2019,0.024620
08/02/2021,0.007469
08/02/2022,0.040168
08/02/2023,0.050788
08/02/2024,0.041957
08/03/2000,0.068619
08/03/2001,0.056201
08/03/2002,0.068385
08/03/2004,0.059906
08/03/2005,0.068218
08/03/2006,0.063305
08/03/2007,0.047420
08/03/2010,0.032927
08/03/2012,0.036564
08/03/2013,0.027334
08/03/2016,0.052531
08/03/2017,0.045513
08/03/2018,0.025552
08/03/2019,0.024620
08/03/2021,0.007469
08/03/2022,0.040168
08/03/2023,0.050788
08/03/2024,0.041957
08/04/2002,0.067046
08/04/2003,0.092761
08/04/2004,0.059222
08/04/2005,0.069853
08/04/2008,0.042065
08/04/2009,0.041993
08/04/2010,0.032927
08/04/2011,0.043810
08/04/2013,0.027445
08/04/2014,0.041063
08/04/2015,0.047279
08/04/2016,0.052531
08/04/2019,0.024620
08/04/2020,0.014227
08/04/2021,0.010379
08/04/2022,0.043739
08/04/2024,0.040168
08/04/2025,0.052531
08/05/2000,0.067682
08/05/2001,0.059940
08/05/2002,0.066609
08/05/2003,0.092761
08/05/2006,0.058126
08/05/2007,0.046503
08/05/2008,0.043561
08/05/2009,0.038406
08/05/2012,0.033839
08/05/2013,0.028333
08/05/2014,0.041063
08/05/2015,0.049037
08/05/2017,0.041957
08/05/2018,0.024620
08/05/2019,0.024620
08/05/2020,0.011345
08/05/2023,0.050788
08/05/2024,0.040168
08/05/2025,0.054266
08/06/2000,0.066878
08/06/2001,0.061269
08/06/2004,0.058366
08/06/2005,0.071548
08/06/2006,0.056063
08/06/2007,0.044734
08/06/2009,0.038406
08/06/2010,0.035657
08/06/2011,0.044698
08/06/2012,0.031976
08/06/2015,0.050788
08/06/2016,0.052531
08/06/2017,0.038370
08/06/2018,0.024620
08/06/2020,0.011345
08/06/2021,0.013269
08/06/2022,0.047279
08/07/2002,0.067079
08/07/2003,0.090964
08/07/2004,0.058126
08/07/2005,0.071448
08/07/2008,0.045584
08/07/2009,0.034786
08/07/2010,0.038406
08/07/2011,0.045584
08/07/2013,0.030177
08/07/2014,0.041063
08/07/2015,0.050788
08/07/2016,0.052531
08/07/2019,0.024620
08/07/2020,0.008442
08/07/2021,0.016137
08/07/2022,0.049037
08/07/2024,0.039270
08/07/2025,0.055131
08/08/2000,0.060588
08/08/2001,0.069053
08/08/2002,0.065129
08/08/2003,0.086549
08/08/2005,0.071581
08/08/2006,0.054301
08/08/2007,0.042956
08/08/2008,0.048230
08/08/2011,0.046468
08/08/2012,0.030140
08/08/2013,0.032012
08/08/2014,0.041063
08/08/2016,0.052531
08/08/2017,0.034749
08/08/2018,0.024620
08/08/2019,0.022751
08/08/2022,0.050788
08/08/2023,0.049037
08/08/2024,0.039270
08/08/2025,0.055131
08/09/2000,0.060792
08/09/2003,0.078419
08/09/2004,0.058674
08/09/2005,0.071515
08/09/2006,0.052600
08/09/2008,0.048194
08/09/2009,0.032927
08/09/2010,0.040203
08/09/2011,0.044663
08/09/2014,0.041063
08/09/2015,0.052531
08/09/2016,0.052531
08/09/2017,0.031096
08/09/2020,0.007469
08/09/2021,0.019930
08/09/2022,0.050788
08/09/2023,0.049037
08/09/2025,0.055131
08/10/2001,0.069286
08/10/2002,0.065365
08/10/2003,0.071846
08/10/2004,0.059735
08/10/2007,0.042065
08/10/2008,0.050858
08/10/2009,0.032927
08/10/2010,0.040203
08/10/2012,0.028296
08/10/2013,0.033839
08/10/2014,0.041063
08/10/2015,0.052531
08/10/2018,0.024620
08/10/2019,0.020872
08/10/2020,0.007469
08/10/2021,0.023687
08/10/2024,0.040168
08/10/2025,0.055131
08/11/2000,0.060622
08/11/2001,0.069186
08/11/2002,0.075343
08/11/2004,0.061439
08/11/2005,0.069020
08/11/2006,0.050928
08/11/2007,0.042065
08/11/2010,0.040203
08/11/2011,0.042849
08/11/2012,0.027371
08/11/2013,0.035657
08/11/2016,0.051660
08/11/2017,0.028333
08/11/2018,0.024620
08/11/2019,0.018985
08/11/2021,0.029256
08/11/2022,0.050788
08/11/2023,0.045513
08/11/2024,0.041957
08/12/2000,0.060145
08/12/2003,0.063407
08/12/2004,0.063136
08/12/2005,0.067314
08/12/2006,0.049143
08/12/2008,0.050823
08/12/2009,0.032927
08/12/2010,0.040203
08/12/2011,0.041063
08/12/2014,0.043739
08/12/2015,0.052531
08/12/2016,0.050788
08/12/2017,0.026481
08/12/2020,0.007469
08/12/2021,0.029256
08/12/2022,0.050788
08/12/2023,0.045513
08/12/2025,0.055131
09/01/2001,0.058229
09/01/2002,0.069220
09/01/2003,0.088270
09/01/2004,0.060008
09/01/2006,0.065534
09/01/2007,0.049178
09/01/2008,0.042065
09/01/2009,0.050823
09/01/2012,0.041063
09/01/2013,0.027260
09/01/2014,0.037468
09/01/2015,0.043739
09/01/2017,0.050788
09/01/2018,0.026481
09/01/2019,0.024620
09/01/2020,0.017089
09/01/2023,0.050788
09/01/2024,0.043739
09/01/2025,0.045513
09/01/2026,0.055131
09/02/2000,0.068619
09/02/2001,0.056442
09/02/2004,0.059837
09/02/2005,0.066542
09/02/2006,0.063305
09/02/2007,0.048265
09/02/2009,0.047314
09/02/2010,0.032927
09/02/2011,0.042029
09/02/2012,0.039270
09/02/2015,0.045513
09/02/2017,0.048159
09/02/2018,0.025552
09/02/2021,0.007469
09/02/2022,0.040168
09/02/2023,0.050788
09/02/2024,0.041957
09/02/2026,0.055131
09/03/2000,0.068619
09/03/2001,0.055856
09/03/2004,0.059906
09/03/2005,0.068218
09/03/2006,0.060758
09/03/2007,0.047420
09/03/2009,0.047314
09/03/2010,0.032927
09/03/2011,0.043810
09/03/2012,0.036564
09/03/2015,0.047279
09/03/2016,0.052531
09/03/2017,0.045513
09/03/2018,0.025552
09/03/2020,0.016137
09/03/2021,0.007469
09/03/2022,0.040168
09/03/2023,0.050788
09/04/2001,0.058263
09/04/2002,0.067046
09/04/2003,0.092761
09/04/2007,0.047385
09/04/2008,0.042065
09/04/2009,0.041993
09/04/2010,0.032927
09/04/2012,0.036564
09/04/2013,0.027445
09/04/2014,0.041063
09/04/2015,0.047279
09/04/2018,0.024620
09/04/2019,0.024620
09/04/2020,0.014227
09/04/2021,0.010379
09/04/2024,0.040168
09/04/2025,0.052531
09/05/2000,0.067280
09/05/2001,0.059871
09/05/2002,0.066844
09/05/2003,0.092761
09/05/2005,0.070784
09/05/2006,0.058126
09/05/2007,0.046503
09/05/2008,0.043597
09/05/2011,0.044698
09/05/2012,0.033839
09/05/2013,0.028333
09/05/2014,0.041063
09/05/2016,0.052531
09/05/2017,0.041957
09/05/2018,0.024620
09/05/2019,0.024620
09/05/2022,0.047279
09/05/2023,0.050788
09/05/2024,0.039270
09/05/2025,0.054266
09/06/2000,0.066811
09/06/2003,0.092603
09/06/2004,0.058298
09/06/2005,0.071548
09/06/2006,0.056063
09/06/2008,0.045478
09/06/2009,0.038406
09/06/2010,0.035657
09/06/2011,0.045584
09/06/2014,0.041063
09/06/2015,0.050788
09/06/2016,0.052531
09/06/2017,0.038370
09/06/2020,0.011345
09/06/2021,0.013269
09/06/2022,0.047279
09/06/2023,0.050788
09/06/2025,0.054266
09/07/2001,0.066710
09/07/2002,0.067079
09/07/2003,0.090964
09/07/2004,0.058126
09/07/2007,0.044734
09/07/2008,0.045584
09/07/2009,0.034786
09/07/2010,0.038406
09/07/2012,0.031976
09/07/2013,0.030177
09/07/2014,0.041063
09/07/2015,0.050788
09/07/2018,0.024620
09/07/2019,0.024620
09/07/2020,0.008442
09/07/2021,0.016137
09/07/2024,0.039270
09/07/2025,0.055131
09/08/2000,0.060758
09/08/2001,0.069053
09/08/2002,0.065129
09/08/2004,0.058435
09/08/2005,0.071581
09/08/2006,0.054301
09/08/2007,0.042956
09/08/2010,0.040203
09/08/2011,0.046468
09/08/2012,0.030140
09/08/2013,0.032012
09/08/2016,0.052531
09/08/2017,0.034749
09/08/2018,0.024620
09/08/2019,0.022751
09/08/2021,0.019930
09/08/2022,0.050788
09/08/2023,0.049037
09/08/2024,0.039270
09/09/2002,0.065365
09/09/2003,0.078419
09/09/2004,0.058674
09/09/2005,0.071515
09/09/2008,0.048230
09/09/2009,0.032927
09/09/2010,0.040203
09/09/2011,0.044663
09/09/2013,0.033839
09/09/2014,0.041063
09/09/2015,0.052531
09/09/2016,0.052531
09/09/2019,0.022751
09/09/2020,0.007469
09/09/2021,0.019930
09/09/2022,0.050788
09/09/2024,0.039270
09/09/2025,0.055131
09/10/2000,0.060929
09/10/2001,0.069253
09/10/2002,0.065365
09/10/2003,0.071846
09/10/2006,0.052566
09/10/2007,0.042065
09/10/2008,0.050858
09/10/2009,0.032927
09/10/2012,0.028296
09/10/2013,0.033839
09/10/2014,0.041063
09/10/2015,0.052531
09/10/2017,0.031096
09/10/2018,0.024620
09/10/2019,0.020872
09/10/2020,0.007469
09/10/2023,0.047279
09/10/2024,0.040168
09/10/2025,0.055131
09/11/2000,0.060758
09/11/2001,0.069186
09/11/2004,0.061439
09/11/2005,0.069086
09/11/2006,0.050893
09/11/2007,0.042065
09/11/2009,0.032927
09/11/2010,0.040203
09/11/2011,0.042849
09/11/2012,0.027371
09/11/2015,0.052531
09/11/2016,0.051660
09/11/2017,0.028333
09/11/2018,0.024620
09/11/2020,0.007469
09/11/2021,0.029256
09/11/2022,0.050788
09/11/2023,0.045513
09/12/2002,0.078615
09/12/2003,0.063407
09/12/2004,0.063136
09/12/2005,0.067314
09/12/2008,0.050823
09/12/2009,0.032927
09/12/2010,0.040203
09/12/2011,0.041063
09/12/2013,0.037468
09/12/2014,0.043739
09/12/2015,0.052531
09/12/2016,0.050788
09/12/2019,0.018985
09/12/2020,0.007469
09/12/2021,0.034749
09/12/2022,0.050788
09/12/2024,0.041957
09/12/2025,0.055131
10/01/2000,0.069120
10/01/2001,0.057749
10/01/2002,0.069220
10/01/2003,0.088270
10/01/2005,0.064826
10/01/2006,0.065534
10/01/2007,0.049178
10/01/2008,0.042065
10/01/2011,0.040203
10/01/2012,0.041063
10/01/2013,0.027260
10/01/2014,0.037468
10/01/2017,0.050788
10/01/2018,0.026481
10/01/2019,0.024620
10/01/2020,0.017089
10/01/2022,0.034749
10/01/2023,0.050788
10/01/2024,0.043739
10/01/2025,0.045513
10/02/2000,0.068619
10/02/2003,0.089730
10/02/2004,0.059803
10/02/2005,0.066542
10/02/2006,0.063305
10/02/2009,0.047314
10/02/2010,0.032927
10/02/2011,0.042029
10/02/2012,0.039270
10/02/2014,0.039270
10/02/2015,0.045513
10/02/2016,0.052531
10/02/2017,0.048159
10/02/2020,0.016137
10/02/2021,0.007469
10/02/2022,0.040168
10/02/2023,0.050788
10/02/2025,0.049037
10/02/2026,0.055131
10/03/2000,0.068686
10/03/2003,0.092666
10/03/2004,0.059871
10/03/2005,0.068218
10/03/2006,0.060758
10/03/2008,0.042065
10/03/2009,0.047314
10/03/2010,0.032927
10/03/2011,0.043810
10/03/2014,0.040168
10/03/2015,0.047279
10/03/2016,0.052531
10/03/2017,0.045513
10/03/2020,0.016137
10/03/2021,0.007469
10/03/2022,0.040168
10/03/2023,0.050788
10/03/2025,0.049037
10/04/2000,0.067682
10/04/2001,0.058366
10/04/2002,0.067046
10/04/2003,0.092761
10/04/2006,0.060452
10/04/2007,0.047385
10/04/2008,0.042065
10/04/2012,0.036564
10/04/2013,0.027445
10/04/2014,0.041063
10/04/2015,0.047279
10/04/2017,0.045513
10/04/2018,0.024620
10/04/2019,0.024620
10/04/2023,0.050788
10/04/2024,0.040168
10/04/2025,0.052531
10/05/2000,0.067280
10/05/2001,0.059940
10/05/2002,0.066945
10/05/2004,0.058058
10/05/2005,0.070784
10/05/2006,0.057920
10/05/2007,0.046503
10/05/2010,0.035657
10/05/2011,0.044698
10/05/2012,0.033839
10/05/2013,0.028333
10/05/2016,0.052531
10/05/2017,0.041957
10/05/2018,0.024620
10/05/2019,0.024620
10/05/2021,0.013269
10/05/2022,0.047279
10/05/2023,0.050788
10/05/2024,0.039270
10/06/2002,0.066744
10/06/2003,0.092603
10/06/2005,0.071548
10/06/2008,0.045549
10/06/2009,0.038370
10/06/2010,0.038370
10/06/2011,0.045584
10/06/2013,0.030177
10/06/2014,0.041063
10/06/2015,0.050788
10/06/2016,0.052531
10/06/2019,0.024620
10/06/2020,0.011345
10/06/2021,0.013269
10/06/2022,0.047279
10/06/2024,0.039270
10/06/2025,0.054266
10/07/2000,0.062356
10/07/2001,0.066777
10/07/2002,0.067046
10/07/2003,0.090964
10/07/2006,0.056097
10/07/2007,0.044734
10/07/2008,0.045584
10/07/2009,0.034786
10/07/2012,0.031976
10/07/2013,0.030177
10/07/2014,0.041063
10/07/2015,0.050788
10/07/2017,0.038370
10/07/2018,0.024620
10/07/2019,0.024620
10/07/2020,0.008442
10/07/2023,0.050788
10/07/2024,0.039270
10/07/2025,0.055131
10/08/2000,0.060826
10/08/2001,0.069053
10/08/2004,0.058469
10/08/2005,0.071581
10/08/2006,0.054301
10/08/2007,0.042956
10/08/2009,0.032927
10/08/2010,0.040203
10/08/2011,0.046468
10/08/2012,0.030140
10/08/2015,0.052531
10/08/2016,0.052531
10/08/2017,0.034749
10/08/2018,0.024620
10/08/2020,0.007469
10/08/2021,0.019930
10/08/2022,0.050788
10/08/2023,0.049037
10/09/2001,0.069286
10/09/2002,0.065365
10/09/2003,0.078419
10/09/2004,0.058709
10/09/2007,0.042065
10/09/2008,0.048230
10/09/2009,0.032927
10/09/2010,0.040203
10/09/2012,0.028296
10/09/2013,0.033839
10/09/2014,0.041063
10/09/2015,0.052531
10/09/2018,0.024620
10/09/2019,0.022751
10/09/2020,0.007469
10/09/2021,0.019930
10/09/2024,0.039270
10/09/2025,0.055131
10/10/2000,0.060929
10/10/2001,0.069220
10/10/2002,0.065365
10/10/2003,0.071846
10/10/2005,0.070552
10/10/2006,0.052566
10/10/2007,0.042065
10/10/2008,0.050858
10/10/2011,0.044627
10/10/2012,0.028296
10/10/2013,0.035657
10/10/2014,0.041063
10/10/2016,0.052531
10/10/2017,0.031096
10/10/2018,0.024620
10/10/2019,0.020872
10/10/2022,0.050788
10/10/2023,0.047279
10/10/2024,0.040168
10/10/2025,0.055131
10/11/2000,0.060963
10/11/2003,0.068552
10/11/2004,0.061439
10/11/2005,0.069120
10/11/2006,0.050823
10/11/2008,0.050753
10/11/2009,0.032927
10/11/2010,0.040203
10/11/2011,0.042849
10/11/2014,0.041957
10/11/2015,0.052531
10/11/2016,0.051660
10/11/2017,0.028333
10/11/2020,0.007469
10/11/2021,0.029256
10/11/2022,0.050788
10/11/2023,0.045513
10/11/2025,0.055131
10/12/2001,0.069220
10/12/2002,0.078615
10/12/2003,0.063373
10/12/2004,0.063136
10/12/2007,0.042065
10/12/2008,0.050823
10/12/2009,0.032927
10/12/2010,0.040203
10/12/2012,0.027371
10/12/2013,0.037468
10/12/2014,0.043739
10/12/2015,0.052531
10/12/2018,0.024620
10/12/2019,0.018985
10/12/2020,0.007469
10/12/2021,0.034749
10/12/2024,0.041957
10/12/2025,0.055131
11/01/2000,0.068986
11/01/2001,0.057714
11/01/2002,0.069220
11/01/2005,0.064826
11/01/2006,0.065534
11/01/2007,0.049178
11/01/2008,0.042065
11/01/2010,0.032927
11/01/2011,0.040203
11/01/2012,0.041063
11/01/2013,0.027260
11/01/2016,0.052531
11/01/2017,0.050788
11/01/2018,0.026481
11/01/2019,0.024620
11/01/2021,0.007469
11/01/2022,0.034749
11/01/2023,0.050788
11/01/2024,0.043739
11/02/2000,0.068585
11/02/2003,0.089699
11/02/2004,0.059837
11/02/2005,0.066576
11/02/2008,0.042065
11/02/2009,0.047314
11/02/2010,0.032927
11/02/2011,0.042029
11/02/2014,0.039270
11/02/2015,0.045513
11/02/2016,0.052531
11/02/2019,0.024620
11/02/2020,0.016137
11/02/2021,0.007469
11/02/2022,0.040168
11/02/2025,0.049037
11/02/2026,0.055131
11/03/2002,0.068385
11/03/2003,0.092698
11/03/2004,0.059837
11/03/2005,0.068218
11/03/2008,0.042065
11/03/2009,0.047314
11/03/2010,0.032927
11/03/2011,0.043810
11/03/2013,0.027334
11/03/2014,0.040168
11/03/2015,0.047279
11/03/2016,0.052531
11/03/2019,0.024620
11/03/2020,0.016137
11/03/2021,0.007469
11/03/2022,0.040168
11/03/2024,0.041957
11/03/2025,0.049037
11/04/2000,0.067883
11/04/2001,0.058298
11/04/2002,0.067046
11/04/2003,0.092761
11/04/2005,0.069853
11/04/2006,0.060452
11/04/2007,0.047385
11/04/2008,0.042065
11/04/2011,0.043810
11/04/2012,0.036564
11/04/2013,0.027445
11/04/2014,0.041063
11/04/2016,0.052531
11/04/2017,0.045513
11/04/2018,0.024620
11/04/2019,0.024620
11/04/2022,0.043739
11/04/2023,0.050788
11/04/2024,0.040168
11/04/2025,0.052531
11/05/2000,0.067347
11/05/2001,0.059871
11/05/2004,0.058023
11/05/2005,0.070784
11/05/2006,0.057886
11/05/2007,0.046503
11/05/2009,0.038406
11/05/2010,0.035657
11/05/2011,0.044698
11/05/2012,0.033839
11/05/2015,0.049037
11/05/2016,0.052531
11/05/2017,0.041957
11/05/2018,0.024620
11/05/2020,0.011345
11/05/2021,0.013269
11/05/2022,0.047279
11/05/2023,0.050788
11/06/2001,0.061133
11/06/2002,0.066844
11/06/2003,0.092603
11/06/2004,0.058195
11/06/2007,0.044734
11/06/2008,0.045584
11/06/2010,0.038370
11/06/2012,0.031976
11/06/2013,0.030177
11/06/2014,0.041063
11/06/2015,0.050788
11/06/2018,0.024620
11/06/2019,0.024620
11/06/2021,0.013269
11/06/2024,0.039270
11/06/2025,0.054266
11/07/2000,0.062187
11/07/2001,0.066811
11/07/2002,0.067046
11/07/2003,0.090964
11/07/2005,0.071448
11/07/2006,0.056097
11/07/2007,0.044734
11/07/2008,0.045584
11/07/2011,0.045584
11/07/2012,0.031976
11/07/2013,0.032012
11/07/2014,0.041063
11/07/2016,0.052531
11/07/2017,0.038370
11/07/2018,0.024620
11/07/2019,0.024620
11/07/2022,0.049037
11/07/2023,0.050788
11/07/2024,0.039270
11/07/2025,0.055131
11/08/2000,0.060963
11/08/2003,0.086549
11/08/2004,0.058503
11/08/2005,0.071581
11/08/2006,0.054335
11/08/2008,0.048230
11/08/2009,0.032927
11/08/2010,0.040203
11/08/2011,0.046468
11/08/2014,0.041063
11/08/2015,0.052531
11/08/2016,0.052531
11/08/2017,0.034749
11/08/2020,0.007469
11/08/2021,0.019930
11/08/2022,0.050788
11/08/2023,0.049037
11/08/2025,0.055131
11/09/2000,0.060895
11/09/2001,0.069220
11/09/2002,0.065365
11/09/2003,0.078419
11/09/2006,0.052600
11/09/2007,0.042065
11/09/2008,0.050823
11/09/2009,0.032927
11/09/2012,0.028296
11/09/2013,0.033839
11/09/2014,0.041063
11/09/2015,0.052531
11/09/2017,0.031096
11/09/2018,0.024620
11/09/2019,0.022751
11/09/2020,0.007469
11/09/2023,0.049037
11/09/2024,0.039270
11/09/2025,0.055131
11/10/2000,0.060963
11/10/2001,0.069220
11/10/2002,0.065365
11/10/2004,0.059735
11/10/2005,0.070552
11/10/2006,0.052566
11/10/2007,0.042065
11/10/2010,0.040203
11/10/2011,0.044627
11/10/2012,0.027371
11/10/2013,0.035657
11/10/2016,0.052531
11/10/2017,0.031096
11/10/2018,0.024620
11/10/2019,0.020872
11/10/2021,0.023687
11/10/2022,0.050788
11/10/2023,0.047279
11/10/2024,0.040168
11/11/2002,0.075343
11/11/2003,0.068552
11/11/2004,0.061439
11/11/2005,0.069153
11/11/2008,0.050753
11/11/2009,0.032927
11/11/2010,0.040203
11/11/2011,0.042849
11/11/2013,0.035657
11/11/2014,0.041957
11/11/2015,0.052531
11/11/2016,0.051660
11/11/2019,0.018985
11/11/2020,0.007469
11/11/2021,0.029256
11/11/2022,0.050788
