day,order_id,origin,destination,window_start,window_end,driver_id,vehicle,status,eta_prev,eta_real,cost,distance_km,load_weight
2023-02-17,ORD047_0,HubC,City4,2023-02-17T08:00:00,2023-02-17T12:00:00,DRV1,Van1,late,654.31340175,805.4944123666667,283.8832524596818,21.43597374855226,941.6816337695137
2023-02-17,ORD047_1,HubB,City4,2023-02-17T09:00:00,2023-02-17T12:00:00,DRV3,Van1,on_time,650.3507929,681.4559302833334,279.24275878957906,48.110790438037405,532.8134483040864
2023-02-17,ORD047_2,HubC,City1,2023-02-17T11:00:00,2023-02-17T14:00:00,DRV2,Van1,late,774.4032811,928.5264767333333,243.78367857288617,38.86581120682335,396.11569403319595
2023-02-18,ORD048_0,HubB,City4,2023-02-18T08:00:00,2023-02-18T10:00:00,DRV3,Truck1,on_time,540.1082570166667,561.34254955,315.76053348167915,17.56501077322143,996.7005244510677
2023-02-18,ORD048_1,HubA,City3,2023-02-18T10:00:00,2023-02-18T13:00:00,DRV3,Van1,on_time,724.8960126833333,758.22824255,352.13572188308007,14.580633511803951,964.7024963382793
2023-02-18,ORD048_2,HubB,City1,2023-02-18T11:00:00,2023-02-18T13:00:00,DRV4,Van2,on_time,690.7410261833334,766.0747588166666,360.10944883673454,36.82714747148164,494.7538772706314
2023-02-19,ORD049_0,HubA,City2,2023-02-19T11:00:00,2023-02-19T14:00:00,DRV3,Truck2,late,770.6994396666666,959.2919984666667,185.1563585825935,24.75330663164273,445.46243668101664
2023-02-19,ORD049_1,HubB,City4,2023-02-19T08:00:00,2023-02-19T12:00:00,DRV1,Van1,late,665.6813890166667,804.1669845333333,289.7621599678918,25.506675045391397,561.3536846852246
2023-02-19,ORD049_2,HubA,City1,2023-02-19T09:00:00,2023-02-19T11:00:00,DRV1,Truck2,on_time,605.69875205,619.5399168,273.8244698030502,41.44417034545762,185.73535715916364
2023-02-20,ORD050_0,HubA,City3,2023-02-20T08:00:00,2023-02-20T10:00:00,DRV4,Truck2,late,569.45817575,682.957137,279.6141940300323,26.81628769889591,313.3250713975026
2023-02-20,ORD050_1,HubC,City3,2023-02-20T09:00:00,2023-02-20T13:00:00,DRV2,Truck2,on_time,723.0733455666667,735.8692607333334,143.72697047342552,29.718860936755572,629.0959339993483
2023-02-20,ORD050_2,HubA,City1,2023-02-20T11:00:00,2023-02-20T14:00:00,DRV4,Van2,on_time,765.8158791000001,796.1373826666667,242.38926272494416,51.42937469330584,825.1031376550478
2023-02-21,ORD051_0,HubC,City3,2023-02-21T09:00:00,2023-02-21T13:00:00,DRV1,Van2,on_time,746.5747886333334,742.5038626500001,380.9817076884884,7.163894736768031,209.8989226090241
2023-02-21,ORD051_1,HubB,City1,2023-02-21T08:00:00,2023-02-21T12:00:00,DRV1,Truck1,on_time,687.50562845,700.87952635,395.9890368876541,58.0815283039825,104.44598284096865
2023-02-21,ORD051_2,HubB,City1,2023-02-21T09:00:00,2023-02-21T11:00:00,DRV1,Van1,on_time,599.0642382833333,624.5353641500001,300.0592772638313,12.68081901159721,126.97623088541016
2023-02-22,ORD052_0,HubA,City4,2023-02-22T11:00:00,2023-02-22T14:00:00,DRV2,Van2,on_time,751.8052772333334,823.49276565,301.7806354675379,29.406262061751413,881.3280289397549
2023-02-22,ORD052_1,HubB,City3,2023-02-22T09:00:00,2023-02-22T11:00:00,DRV3,Van1,failed,589.0051182999999,,249.1524292025282,38.98159821106676,882.0144860308465
2023-02-22,ORD052_2,HubA,City4,2023-02-22T10:00:00,2023-02-22T12:00:00,DRV2,Van2,on_time,677.0594908500001,676.3734974333333,218.15932169624756,40.817813737282066,195.93372727719165
2023-02-23,ORD053_0,HubB,City2,2023-02-23T11:00:00,2023-02-23T14:00:00,DRV3,Truck1,late,750.3997837666667,937.7184986333334,127.14450858611522,20.877707754185096,198.19866858917476
2023-02-23,ORD053_1,HubB,City1,2023-02-23T09:00:00,2023-02-23T12:00:00,DRV4,Truck2,on_time,635.9174610166666,665.8612243666666,195.15871502961957,52.789534404731405,438.10502669355384
2023-02-23,ORD053_2,HubB,City2,2023-02-23T10:00:00,2023-02-23T12:00:00,DRV1,Van1,on_time,653.4100916666666,680.9549314833333,214.12591126983932,35.16748469083122,636.8369274868794
2023-02-24,ORD054_0,HubA,City3,2023-02-24T11:00:00,2023-02-24T14:00:00,DRV2,Van1,on_time,769.9072320833333,798.2644633833334,239.0482131401717,25.88821790985764,877.0002846146427
2023-02-24,ORD054_1,HubB,City2,2023-02-24T11:00:00,2023-02-24T13:00:00,DRV1,Truck2,on_time,741.06048865,742.7220577333334,173.82089763939948,31.218251127263756,454.9287914365152
2023-02-24,ORD054_2,HubC,City2,2023-02-24T09:00:00,2023-02-24T12:00:00,DRV4,Van1,on_time,640.6563948666667,687.3186196,369.0142869520367,8.920414853034014,959.1940270299767
2023-02-25,ORD055_0,HubC,City3,2023-02-25T10:00:00,2023-02-25T12:00:00,DRV1,Truck2,on_time,680.0201035333333,678.3671156500001,256.9254173745354,41.85528190360179,936.6452896797903
2023-02-25,ORD055_1,HubC,City4,2023-02-25T11:00:00,2023-02-25T14:00:00,DRV4,Truck2,late,793.64255995,907.2194191333333,136.56582800108427,14.963214224407418,713.0060685684846
2023-02-25,ORD055_2,HubB,City3,2023-02-25T08:00:00,2023-02-25T12:00:00,DRV3,Van1,on_time,655.9612668166667,695.6849863833334,388.8780625712739,31.59501056959586,825.3932947976423
2023-02-26,ORD056_0,HubA,City4,2023-02-26T11:00:00,2023-02-26T13:00:00,DRV2,Van1,failed,713.9032907833333,,345.7566578280371,53.63135548416243,305.2717947540392
2023-02-26,ORD056_1,HubA,City3,2023-02-26T09:00:00,2023-02-26T12:00:00,DRV1,Truck1,failed,643.8033179833333,,266.9911173810152,19.060474879509975,371.85445165131557
2023-02-26,ORD056_2,HubC,City4,2023-02-26T11:00:00,2023-02-26T15:00:00,DRV2,Truck1,on_time,832.5684405166667,866.3151514166667,275.98253895264224,14.240781425967487,763.1863704497639
2023-02-27,ORD057_0,HubB,City1,2023-02-27T10:00:00,2023-02-27T12:00:00,DRV1,Truck2,on_time,651.4817099666667,678.8594862666666,264.009223814221,17.75709028637865,451.8153963149632
2023-02-27,ORD057_1,HubA,City1,2023-02-27T09:00:00,2023-02-27T11:00:00,DRV2,Van2,on_time,588.29132675,628.5926991333333,228.45988447768443,44.46787711119969,723.1925361919327
2023-02-27,ORD057_2,HubC,City4,2023-02-27T11:00:00,2023-02-27T14:00:00,DRV3,Van2,late,775.2967849833333,894.6744599833333,123.82581069669598,9.71120372780368,904.7717871977064
2023-02-28,ORD058_0,HubC,City1,2023-02-28T11:00:00,2023-02-28T13:00:00,DRV3,Truck2,on_time,745.8345694333333,743.0851300333333,120.28376907766447,49.01960793022989,310.3408737193897
2023-02-28,ORD058_1,HubA,City4,2023-02-28T09:00:00,2023-02-28T12:00:00,DRV3,Truck2,on_time,662.5884813,698.8644065833333,115.7016627359525,25.8162032917228,426.64984466139276
2023-02-28,ORD058_2,HubC,City2,2023-02-28T10:00:00,2023-02-28T13:00:00,DRV4,Van2,on_time,744.67395635,721.8400446666667,290.48801367730994,46.51608009674663,253.4301443565258
2023-03-01,ORD059_0,HubB,City2,2023-03-01T09:00:00,2023-03-01T11:00:00,DRV3,Van2,on_time,611.9488134999999,600.9006540333334,242.46596305186557,26.038945413420453,207.8461018158817
2023-03-01,ORD059_1,HubC,City4,2023-03-01T09:00:00,2023-03-01T11:00:00,DRV4,Van2,late,615.3805970333334,750.4402599333333,127.87874331381698,19.137599653764394,809.1117894630385
2023-03-01,ORD059_2,HubA,City1,2023-03-01T11:00:00,2023-03-01T14:00:00,DRV4,Truck2,on_time,802.9410582833333,817.0868496,202.50235056907627,25.9500239031043,411.6895917301032
2023-03-02,ORD060_0,HubA,City1,2023-03-02T08:00:00,2023-03-02T12:00:00,DRV3,Van2,on_time,633.4567788500001,666.0798402333334,148.5292634056329,48.245177621640195,617.12864408599
2023-03-02,ORD060_1,HubA,City4,2023-03-02T09:00:00,2023-03-02T13:00:00,DRV1,Truck2,on_time,712.3229968333333,735.6334173,259.74435776782786,44.678213703080246,227.1502443479552
2023-03-02,ORD060_2,HubC,City4,2023-03-02T09:00:00,2023-03-02T11:00:00,DRV3,Truck1,on_time,620.7725310166667,637.2665071499999,387.19686636837616,36.517278591196714,939.4576664286293
2023-03-03,ORD061_0,HubB,City1,2023-03-03T08:00:00,2023-03-03T11:00:00,DRV1,Van2,on_time,621.6481185166666,604.8834418833334,348.7997215423851,22.464229633220537,957.5177748411649
2023-03-03,ORD061_1,HubB,City1,2023-03-03T08:00:00,2023-03-03T10:00:00,DRV2,Van2,on_time,539.6335467166667,576.8375348000001,123.98961830779058,47.7197996759431,209.8315469119555
2023-03-03,ORD061_2,HubA,City3,2023-03-03T09:00:00,2023-03-03T12:00:00,DRV1,Van2,late,689.9800496333334,751.5919028666667,280.7659491528595,25.06390205294912,447.8147570432324
2023-03-04,ORD062_0,HubA,City3,2023-03-04T09:00:00,2023-03-04T12:00:00,DRV1,Truck2,on_time,644.7447873333333,678.2641079333333,189.20651447105166,28.668544762990667,253.59828269499857
2023-03-04,ORD062_1,HubA,City1,2023-03-04T11:00:00,2023-03-04T14:00:00,DRV2,Van1,on_time,768.5029166666667,798.3335196333334,289.9568878040392,17.58920326656375,309.3809847064129
2023-03-04,ORD062_2,HubA,City4,2023-03-04T11:00:00,2023-03-04T14:00:00,DRV3,Truck2,on_time,756.8037470833333,806.41033685,158.38675354622953,25.226764298250927,472.71677727603435
2023-03-05,ORD063_0,HubB,City3,2023-03-05T08:00:00,2023-03-05T10:00:00,DRV2,Truck1,on_time,545.0307601166667,564.8954807166666,105.75768304691701,19.28972648097688,784.2608408099215
2023-03-05,ORD063_1,HubB,City4,2023-03-05T10:00:00,2023-03-05T12:00:00,DRV1,Truck1,on_time,675.52791255,661.1580597666667,340.46113356489684,57.77671543765684,539.0686395337261
2023-03-05,ORD063_2,HubC,City1,2023-03-05T11:00:00,2023-03-05T15:00:00,DRV3,Truck1,late,864.11504515,973.9417023333333,145.0145994081953,22.857175978953297,763.6213696490197
2023-03-06,ORD064_0,HubC,City1,2023-03-06T08:00:00,2023-03-06T10:00:00,DRV2,Truck2,late,516.4749186666667,715.9801217833334,336.0710158765885,22.3473792661407,719.321235477888
2023-03-06,ORD064_1,HubA,City1,2023-03-06T09:00:00,2023-03-06T12:00:00,DRV2,Van2,failed,662.3113521166667,,291.16044304248413,41.26446572131805,905.6059666358827
2023-03-06,ORD064_2,HubA,City3,2023-03-06T08:00:00,2023-03-06T12:00:00,DRV4,Truck1,on_time,645.7539738833333,683.4133478,304.068333762506,7.292009533131134,176.31281444122288
2023-03-07,ORD065_0,HubC,City1,2023-03-07T08:00:00,2023-03-07T12:00:00,DRV4,Van1,on_time,632.6099161,672.5995987499999,205.97542255061924,21.30945697082104,414.7329067712646
2023-03-07,ORD065_1,HubC,City3,2023-03-07T10:00:00,2023-03-07T14:00:00,DRV4,Van1,on_time,804.0962610166666,796.30546945,329.31179866652076,19.57755355787522,118.85046492782153
2023-03-07,ORD065_2,HubA,City3,2023-03-07T11:00:00,2023-03-07T13:00:00,DRV1,Truck2,on_time,749.3743380333333,755.7401527333333,178.21398997597498,8.808986845722297,963.8438662683361
2023-03-08,ORD066_0,HubC,City2,2023-03-08T10:00:00,2023-03-08T13:00:00,DRV2,Truck1,on_time,721.5398334,762.5300815333334,245.80465089326196,55.61634496706743,568.6913276507914
2023-03-08,ORD066_1,HubB,City3,2023-03-08T09:00:00,2023-03-08T13:00:00,DRV1,Van2,on_time,744.2992980666667,749.9523412833333,265.0275821374468,26.375903924641587,247.31542131877134
2023-03-08,ORD066_2,HubB,City4,2023-03-08T08:00:00,2023-03-08T12:00:00,DRV2,Truck1,on_time,672.84559265,668.8345469333333,358.4109989090308,51.55828862796529,927.033880275599
2023-03-09,ORD067_0,HubB,City1,2023-03-09T08:00:00,2023-03-09T11:00:00,DRV1,Truck2,late,586.2905593666667,759.8802701833333,296.84855130432146,14.758582320833877,590.5242270072445
2023-03-09,ORD067_1,HubC,City1,2023-03-09T09:00:00,2023-03-09T11:00:00,DRV1,Truck2,on_time,588.8821190333333,643.5901973833334,389.53892263809894,31.861677153571677,235.60849693888966
2023-03-09,ORD067_2,HubA,City2,2023-03-09T10:00:00,2023-03-09T12:00:00,DRV1,Truck1,on_time,672.1470929166667,680.8789443500001,306.6655906150272,53.03276037234442,672.6622185813233
2023-03-10,ORD068_0,HubA,City3,2023-03-10T11:00:00,2023-03-10T14:00:00,DRV2,Van2,late,765.4972763166667,949.3305701666667,183.37062917466034,15.667462699727617,891.8348373477448
2023-03-10,ORD068_1,HubB,City3,2023-03-10T08:00:00,2023-03-10T11:00:00,DRV1,Van2,late,593.1013055833333,751.9095698833333,212.5779713327999,34.62826170386715,571.743253653546
2023-03-10,ORD068_2,HubB,City2,2023-03-10T09:00:00,2023-03-10T12:00:00,DRV4,Truck1,on_time,645.0272709333333,671.5835332666667,303.51364685654255,46.59455618402989,857.7733343470378
2023-03-11,ORD069_0,HubB,City4,2023-03-11T10:00:00,2023-03-11T12:00:00,DRV2,Van2,on_time,651.3980892,670.54081075,165.16272930736318,12.580259453757947,696.737804050443
2023-03-11,ORD069_1,HubB,City4,2023-03-11T10:00:00,2023-03-11T12:00:00,DRV2,Truck2,on_time,679.1208432,689.39166745,220.6981374059668,53.084435883563074,559.0987412489427
2023-03-11,ORD069_2,HubC,City4,2023-03-11T08:00:00,2023-03-11T11:00:00,DRV3,Van2,on_time,593.79074,615.5295390166667,341.4966999042309,19.84013960705179,842.5444691620559
2023-03-12,ORD070_0,HubA,City3,2023-03-12T09:00:00,2023-03-12T13:00:00,DRV2,Van2,on_time,702.9061813666667,734.0313151333334,336.58448940172195,33.44979810428852,496.1790981599415
2023-03-12,ORD070_1,HubB,City3,2023-03-12T08:00:00,2023-03-12T12:00:00,DRV1,Truck2,on_time,686.2474663833333,669.5343880333334,329.97655719149304,45.348870652327186,369.499159442698
2023-03-12,ORD070_2,HubA,City1,2023-03-12T09:00:00,2023-03-12T13:00:00,DRV3,Van1,on_time,699.6118628666667,749.5760183,271.561681368156,37.3273148474209,266.02862782027546
2023-03-13,ORD071_0,HubA,City2,2023-03-13T09:00:00,2023-03-13T13:00:00,DRV1,Van1,on_time,700.0981773833333,754.8926011166666,255.42362987164464,21.42990654738252,946.6113206038065
2023-03-13,ORD071_1,HubB,City3,2023-03-13T09:00:00,2023-03-13T12:00:00,DRV3,Truck1,late,678.8339149333333,822.2378978833333,237.4560660213678,31.56328796469454,220.1319751743494
2023-03-13,ORD071_2,HubB,City3,2023-03-13T10:00:00,2023-03-13T13:00:00,DRV3,Truck1,late,749.5782477666667,815.1552226,167.56711068054693,12.224217447969869,458.9524267333565
2023-03-14,ORD072_0,HubA,City4,2023-03-14T08:00:00,2023-03-14T11:00:00,DRV4,Van2,on_time,627.82274265,634.76544705,182.68370160368363,48.291963143088225,977.3511875030007
2023-03-14,ORD072_1,HubB,City3,2023-03-14T09:00:00,2023-03-14T11:00:00,DRV1,Truck2,on_time,600.7457283833334,646.3865471833334,118.79596103660636,54.8540599339426,225.32083400583565
2023-03-14,ORD072_2,HubB,City1,2023-03-14T10:00:00,2023-03-14T14:00:00,DRV2,Van1,on_time,766.0530760833334,801.6806119833333,138.39646256007592,53.517458785513305,454.1030619072324
2023-03-15,ORD073_0,HubB,City4,2023-03-15T11:00:00,2023-03-15T14:00:00,DRV1,Truck1,failed,794.60819625,,296.2523804422224,15.895369801785707,608.7972291144489
2023-03-15,ORD073_1,HubC,City3,2023-03-15T08:00:00,2023-03-15T10:00:00,DRV4,Van2,on_time,563.1542529,580.7401522166667,167.59507898537052,18.80316637371639,865.554452057024
2023-03-15,ORD073_2,HubC,City1,2023-03-15T08:00:00,2023-03-15T10:00:00,DRV1,Truck2,on_time,537.4472518,549.9984005499999,264.6515970160176,38.70950884740721,303.5323464309467
2023-03-16,ORD074_0,HubB,City1,2023-03-16T09:00:00,2023-03-16T11:00:00,DRV1,Truck2,on_time,617.0345728166667,643.3169995166667,358.59607252128166,30.30892454686418,774.3553414261988
2023-03-16,ORD074_1,HubC,City4,2023-03-16T09:00:00,2023-03-16T13:00:00,DRV2,Van1,on_time,702.8233080333333,758.3345384500001,177.58625046641163,14.058849438776274,397.1935583843478
2023-03-16,ORD074_2,HubB,City4,2023-03-16T09:00:00,2023-03-16T13:00:00,DRV4,Van2,late,697.2250886999999,888.35205825,171.63886341446178,29.818163929954345,986.4906905267876
2023-03-17,ORD075_0,HubB,City1,2023-03-17T10:00:00,2023-03-17T13:00:00,DRV1,Van2,on_time,695.44678765,742.1423137,249.34375241028707,10.801053497614681,691.1020942518646
2023-03-17,ORD075_1,HubA,City3,2023-03-17T09:00:00,2023-03-17T13:00:00,DRV3,Truck1,failed,737.77401245,,256.9988893584224,20.792587694651655,813.5689771304554
2023-03-17,ORD075_2,HubA,City1,2023-03-17T11:00:00,2023-03-17T15:00:00,DRV1,Van1,on_time,816.1825241666667,863.0308548833333,234.28088209606508,35.68011055610607,249.43088207457592
2023-03-18,ORD076_0,HubC,City1,2023-03-18T10:00:00,2023-03-18T14:00:00,DRV2,Van1,failed,801.5573083166668,,160.60470052074697,15.132366158091436,904.5907390070834
2023-03-18,ORD076_1,HubC,City1,2023-03-18T11:00:00,2023-03-18T14:00:00,DRV2,Truck2,on_time,757.0550179,789.4270303,251.56203207299146,58.19196383925437,475.98488134758975
2023-03-18,ORD076_2,HubC,City1,2023-03-18T08:00:00,2023-03-18T11:00:00,DRV1,Truck2,on_time,577.0843345,627.4804949833334,148.6700217347438,5.693413598666747,603.7801152745443
2023-03-19,ORD077_0,HubA,City4,2023-03-19T08:00:00,2023-03-19T11:00:00,DRV2,Truck2,on_time,571.5925566000001,631.8316559166667,188.94693438499456,55.50143997925264,199.6736007870623
2023-03-19,ORD077_1,HubA,City3,2023-03-19T09:00:00,2023-03-19T13:00:00,DRV4,Van2,on_time,734.7406811333333,728.6757549666667,363.9465741855086,33.89892019001311,319.90594670781957
2023-03-19,ORD077_2,HubB,City2,2023-03-19T08:00:00,2023-03-19T10:00:00,DRV3,Van2,failed,525.61972195,,157.378125374376,38.75775803486345,491.9549089583434
2023-03-20,ORD078_0,HubB,City1,2023-03-20T08:00:00,2023-03-20T12:00:00,DRV2,Van1,on_time,688.133064,672.5138527166667,131.90311787673238,22.32057737371322,103.43542071191243
2023-03-20,ORD078_1,HubC,City3,2023-03-20T09:00:00,2023-03-20T11:00:00,DRV4,Van2,failed,625.6397476999999,,123.12340358543821,23.72090509666712,879.7478628262079
2023-03-20,ORD078_2,HubC,City2,2023-03-20T10:00:00,2023-03-20T14:00:00,DRV1,Van1,late,785.5016194333333,938.3323859833333,371.0823533040385,17.801973090570883,826.6564273059562
2023-03-21,ORD079_0,HubA,City3,2023-03-21T09:00:00,2023-03-21T13:00:00,DRV1,Truck2,on_time,716.3735621333333,762.6725054833333,234.11666314192763,30.319704916105945,878.1072485704029
2023-03-21,ORD079_1,HubB,City3,2023-03-21T10:00:00,2023-03-21T13:00:00,DRV3,Truck2,on_time,748.9199946666666,747.770686,108.15250482725325,58.1433875888739,214.7085634805821
2023-03-21,ORD079_2,HubA,City3,2023-03-21T09:00:00,2023-03-21T13:00:00,DRV3,Truck2,on_time,699.6323454333334,720.8736627166667,286.4033491760589,35.75516437561296,665.4142994169532
2023-03-22,ORD080_0,HubA,City4,2023-03-22T10:00:00,2023-03-22T14:00:00,DRV4,Truck2,on_time,802.7851664166667,824.7196351,178.99473512596,7.536796038465361,610.453701927447
2023-03-22,ORD080_1,HubA,City2,2023-03-22T10:00:00,2023-03-22T12:00:00,DRV3,Truck1,on_time,645.4084080833333,705.6891438666667,370.8684985575962,51.87451309151498,701.0242149037658
2023-03-22,ORD080_2,HubB,City2,2023-03-22T08:00:00,2023-03-22T12:00:00,DRV3,Van1,on_time,639.7108689833333,694.3060637666666,228.75477801890707,19.72771715185838,810.2447619298583
2023-03-23,ORD081_0,HubA,City3,2023-03-23T08:00:00,2023-03-23T10:00:00,DRV4,Van2,on_time,540.6975222666666,552.59684405,257.57192725604807,6.795512265011773,881.6963556882599
2023-03-23,ORD081_1,HubB,City4,2023-03-23T11:00:00,2023-03-23T13:00:00,DRV4,Truck1,on_time,745.0675761833334,724.2875241833333,239.32997086766284,12.563807614935847,406.73412981086193
2023-03-23,ORD081_2,HubA,City2,2023-03-23T11:00:00,2023-03-23T13:00:00,DRV3,Truck2,on_time,707.8419736166667,756.6031935166667,253.7091332637372,10.732364154459122,446.0601948803313
2023-03-24,ORD082_0,HubA,City3,2023-03-24T09:00:00,2023-03-24T12:00:00,DRV4,Truck2,on_time,630.9695812333333,695.0899706,222.09157289027917,54.03140085929287,102.62892935922581
2023-03-24,ORD082_1,HubA,City4,2023-03-24T09:00:00,2023-03-24T12:00:00,DRV3,Van2,on_time,661.8214935166667,686.3776655166668,241.89140382865304,39.238583265135986,522.7693866916154
2023-03-24,ORD082_2,HubA,City4,2023-03-24T11:00:00,2023-03-24T13:00:00,DRV1,Truck1,on_time,749.5401580333333,757.4846971666667,111.01640875024634,10.941416477188024,404.97458440487645
2023-03-25,ORD083_0,HubA,City1,2023-03-25T08:00:00,2023-03-25T11:00:00,DRV2,Van1,on_time,613.3306756333333,608.7992555833333,185.36869052886925,50.001366781153614,578.4395181439877
2023-03-25,ORD083_1,HubC,City3,2023-03-25T10:00:00,2023-03-25T12:00:00,DRV3,Truck1,on_time,687.3087859166667,686.3713430833334,378.8280083419342,14.086216663581759,450.8851176473897
2023-03-25,ORD083_2,HubC,City4,2023-03-25T11:00:00,2023-03-25T13:00:00,DRV1,Truck1,on_time,731.4376369333334,728.45806155,386.5181534454967,50.16590554026246,101.40859467232562
2023-03-26,ORD084_0,HubC,City2,2023-03-26T10:00:00,2023-03-26T13:00:00,DRV1,Van1,on_time,713.7722728166666,735.04368415,134.34629141977155,26.111138567473873,510.61285805998784
2023-03-26,ORD084_1,HubB,City1,2023-03-26T10:00:00,2023-03-26T14:00:00,DRV4,Van2,late,805.7395401333334,877.2162012666666,206.43138755079525,56.79491413904088,701.7153820506227
2023-03-26,ORD084_2,HubA,City2,2023-03-26T09:00:00,2023-03-26T13:00:00,DRV3,Truck1,on_time,711.8342372166667,724.1622265166666,283.77204050344574,53.053422640648975,751.5757499194845
2023-03-27,ORD085_0,HubC,City1,2023-03-27T09:00:00,2023-03-27T11:00:00,DRV2,Van1,on_time,621.4717725666667,647.4380826833333,226.6102780382917,21.227238920978593,537.4004444178427
2023-03-27,ORD085_1,HubA,City3,2023-03-27T09:00:00,2023-03-27T11:00:00,DRV1,Truck2,on_time,609.4099588166666,612.9996726,295.6874945775819,51.508239964444876,723.2435440023028
2023-03-27,ORD085_2,HubB,City4,2023-03-27T10:00:00,2023-03-27T12:00:00,DRV3,Truck1,on_time,642.6608904,686.5718632166667,339.5141021555057,50.23323055175531,871.8061038951554
2023-03-28,ORD086_0,HubC,City1,2023-03-28T10:00:00,2023-03-28T14:00:00,DRV4,Van1,on_time,787.7296546,799.14844,311.6757587931474,42.86227601706753,437.0975983181092
2023-03-28,ORD086_1,HubA,City3,2023-03-28T11:00:00,2023-03-28T13:00:00,DRV4,Truck1,on_time,740.7324151666667,766.7785075166667,293.74671588594526,40.02962746001088,406.5437499231625
2023-03-28,ORD086_2,HubC,City3,2023-03-28T09:00:00,2023-03-28T13:00:00,DRV1,Truck1,on_time,713.6532450333333,750.49950105,165.36776627649704,59.34197813855755,508.6014590765034
2023-03-29,ORD087_0,HubA,City1,2023-03-29T09:00:00,2023-03-29T11:00:00,DRV2,Van2,failed,598.0852376166666,,140.73671411918113,10.461621151453112,287.977663635166
2023-03-29,ORD087_1,HubC,City4,2023-03-29T10:00:00,2023-03-29T13:00:00,DRV3,Truck2,on_time,741.1762889666667,744.5831425333333,139.01433475334161,50.951413001028016,433.3572876477758
2023-03-29,ORD087_2,HubA,City3,2023-03-29T10:00:00,2023-03-29T13:00:00,DRV4,Truck2,late,690.9592102,835.9564894,388.3406456222779,26.42150421963312,446.9607142632301
2023-03-30,ORD088_0,HubB,City4,2023-03-30T08:00:00,2023-03-30T10:00:00,DRV1,Truck1,on_time,559.89978265,576.1484435166666,351.56476447084844,24.590210591467677,844.1334764167771
2023-03-30,ORD088_1,HubA,City3,2023-03-30T09:00:00,2023-03-30T11:00:00,DRV1,Truck2,on_time,615.8977671166666,608.1269515,263.448297263556,14.088312774343176,624.6859835481422
2023-03-30,ORD088_2,HubA,City3,2023-03-30T08:00:00,2023-03-30T12:00:00,DRV2,Van1,on_time,643.0567002333333,672.7402596833333,190.1468156801297,22.92027146604474,813.2692527666272
2023-03-31,ORD089_0,HubC,City1,2023-03-31T10:00:00,2023-03-31T12:00:00,DRV4,Van2,late,647.3469170000001,831.6248528,139.71171371049172,37.615797519832874,639.2085265362927
2023-03-31,ORD089_1,HubB,City1,2023-03-31T10:00:00,2023-03-31T13:00:00,DRV1,Truck2,late,742.5107511666666,881.4789596333334,182.73027047540708,53.23998195600039,949.6378844428581
2023-03-31,ORD089_2,HubA,City3,2023-03-31T10:00:00,2023-03-31T13:00:00,DRV4,Van2,on_time,698.18714865,739.7408869333334,212.59897237588058,20.71809555392286,282.9007819774786
